exchange,symbol,date,increase
bybit,ACSUSDT,2026-03-03,0.4809630459126538
bybit,ADAUSDT,2025-10-10,1.9530634181297026
bybit,AEROUSDT,2025-10-10,2.8853797019162526
bybit,AEVOUSDT,2025-09-21,0.43995868932494614
bybit,AEVOUSDT,2025-09-27,0.5195460277427492
bybit,AEVOUSDT,2025-10-10,4.785340314136126
bybit,AFCUSDT,2025-05-07,0.42889733840304184
bybit,AGIUSDT,2025-10-10,1.0488505747126438
bybit,AGIUSDT,2025-12-19,0.42809364548494994
bybit,AGIUSDT,2026-01-06,0.41109298531810773
bybit,AGLDUSDT,2025-10-10,0.6136428776153625
bybit,AGLDUSDT,2026-01-25,0.44221105527638194
bybit,AGLDUSDT,2026-02-22,0.6943632567849687
bybit,AGLDUSDT,2026-02-23,0.47342192691029905
bybit,AIOZUSDT,2025-10-10,0.6585514303104079
bybit,AIOZUSDT,2026-02-06,0.6450939457202505
bybit,AIOZUSDT,2026-05-04,0.5256001342957866
bybit,AIXBTUSDT,2025-10-10,5.753623188405797
bybit,AIXBTUSDT,2025-10-25,0.4974958263772955
bybit,ALCHUSDT,2025-05-10,0.5173659577962065
bybit,ALCHUSDT,2025-05-20,0.8165586034912716
bybit,ALCHUSDT,2025-06-01,0.5850259801606046
bybit,ALCHUSDT,2025-10-04,0.8352086597350805
bybit,ALCHUSDT,2025-10-10,0.6947202166064982
bybit,ALCHUSDT,2025-11-14,1.0794059891998036
bybit,ALCHUSDT,2025-11-20,0.7048026697620431
bybit,ALCHUSDT,2025-11-29,0.5881636857383651
bybit,ALCHUSDT,2025-12-02,0.4702205618219698
bybit,ALCHUSDT,2025-12-18,0.5912783518554624
bybit,ALCHUSDT,2026-01-20,0.8085131195335276
bybit,ALCHUSDT,2026-02-10,0.5921615608420332
bybit,ALCHUSDT,2026-04-15,0.6193075483468499
bybit,ALGOUSDT,2025-10-10,1.2336633663366334
bybit,ALTUSDT,2025-06-16,1.2961028525512253
bybit,ALTUSDT,2025-07-11,0.8075811114680372
bybit,ALTUSDT,2025-10-10,2.4093078758949877
bybit,ALTUSDT,2025-11-03,0.4037151702786376
bybit,AMIUSDT,2025-06-24,0.4503347451837681
bybit,AMIUSDT,2025-06-25,0.530396757679181
bybit,AMIUSDT,2025-09-12,0.5156375300721732
bybit,AMIUSDT,2025-10-10,1.3315637065637067
bybit,ANIMEUSDT,2025-06-07,0.46498135101533367
bybit,ANIMEUSDT,2025-06-10,0.4727332457293037
bybit,ANIMEUSDT,2025-10-10,1.7786561264822132
bybit,ANIMEUSDT,2025-11-21,0.7186379928315412
bybit,ANIMEUSDT,2025-12-20,0.6624775583482941
bybit,ANIMEUSDT,2025-12-22,0.49633967789165445
bybit,ANIMEUSDT,2026-02-01,0.4801444043321301
bybit,ANIMEUSDT,2026-03-17,0.5795431158674627
bybit,ANKRUSDT,2025-10-10,1.2617124394184167
bybit,ANKRUSDT,2026-03-18,0.40092944655682283
bybit,AOUSDT,2025-05-29,1.4046363636363637
bybit,AOUSDT,2025-06-11,0.6014697950377561
bybit,AOUSDT,2025-10-10,0.6733830845771147
bybit,AOUSDT,2025-10-27,0.4721345951629863
bybit,AOUSDT,2025-11-07,0.9047450424929178
bybit,AOUSDT,2025-11-10,0.4537837837837836
bybit,AOUSDT,2026-03-24,1.2662857142857142
bybit,APEUSDT,2025-10-10,2.8644179894179898
bybit,APEUSDT,2026-04-24,1.7494082840236684
bybit,APEUSDT,2026-04-25,0.4629010037394212
bybit,APEXUSDT,2025-05-17,0.6809421841541754
bybit,APEXUSDT,2025-06-23,1.6548672566371683
bybit,APEXUSDT,2025-09-23,0.45469659185369893
bybit,APEXUSDT,2025-09-24,0.8126126126126124
bybit,APEXUSDT,2025-09-25,1.2636363636363637
bybit,APEXUSDT,2025-09-26,2.824701195219123
bybit,APEXUSDT,2025-09-27,0.9142355008787344
bybit,APEXUSDT,2025-09-28,0.40965517241379323
bybit,APEXUSDT,2025-09-29,0.5325454545454548
bybit,APEXUSDT,2025-09-30,0.5211892247043365
bybit,APEXUSDT,2025-10-10,1.0533490011750883
bybit,APTUSDT,2025-10-10,1.7993439037725536
bybit,ARUSDT,2025-10-10,3.6929133858267713
bybit,ARUSDT,2025-11-06,0.4243902439024391
bybit,ARUSDT,2025-11-07,0.6095764272559854
bybit,ARBUSDT,2025-10-10,3.1420345489443373
bybit,ARKMUSDT,2025-10-10,3.5254237288135597
bybit,ARTYUSDT,2025-05-28,0.4794444444444444
bybit,ARTYUSDT,2025-06-09,0.6076035302104551
bybit,ARTYUSDT,2025-06-28,0.542857142857143
bybit,ARTYUSDT,2025-08-24,0.5680684248039913
bybit,ARTYUSDT,2025-09-19,0.6491661519456456
bybit,ARTYUSDT,2025-09-27,0.4491362763915546
bybit,ARTYUSDT,2025-09-28,0.6015007898894157
bybit,ARTYUSDT,2025-09-29,0.563502384048548
bybit,ARTYUSDT,2025-10-10,0.7505000000000001
bybit,ARTYUSDT,2025-12-31,0.4703856749311295
bybit,ASTERUSDT,2025-09-21,0.49166666666666675
bybit,ASTERUSDT,2025-09-23,0.4825601315699307
bybit,ASTERUSDT,2025-10-10,1.0193315858453473
bybit,ASTERUSDT,2025-11-02,0.41536084749503416
bybit,ASTERUSDT,2025-11-03,0.48618654073199524
bybit,ASTERUSDT,2026-02-06,0.4004956629491946
bybit,ATHUSDT,2025-09-08,0.8202414914084787
bybit,ATHUSDT,2025-10-10,1.6091665920687492
bybit,ATHUSDT,2026-02-27,0.42885375494071143
bybit,ATOMUSDT,2025-10-10,1.7071751777634132
bybit,AURORAUSDT,2025-08-26,0.7995661605206072
bybit,AURORAUSDT,2025-08-27,0.5560296147571842
bybit,AURORAUSDT,2025-10-30,1.8456066141126704
bybit,AURORAUSDT,2025-10-31,0.4396368780947888
bybit,AURORAUSDT,2025-11-03,0.5868817773075904
bybit,AURORAUSDT,2025-11-09,0.5255572065378901
bybit,AURORAUSDT,2025-11-14,0.4648201209805795
bybit,AURORAUSDT,2026-02-06,0.5918193438432039
bybit,AURORAUSDT,2026-02-15,0.4044170890658943
bybit,AVAUSDT,2025-10-10,4.121485943775101
bybit,AVAUSDT,2025-10-28,0.628811188811189
bybit,AVAILUSDT,2025-09-14,0.7019230769230772
bybit,AVAILUSDT,2025-10-10,0.4879227053140097
bybit,AVAILUSDT,2025-11-13,0.447560975609756
bybit,AVAILUSDT,2026-02-05,0.4186563020544141
bybit,AVAILUSDT,2026-02-22,0.9550173010380623
bybit,AVAILUSDT,2026-03-03,0.9738773114176696
bybit,AVAILUSDT,2026-03-04,0.4047379032258064
bybit,AVAXUSDT,2025-10-10,2.3857988165680477
bybit,AVLUSDT,2025-09-30,0.7621301775147928
bybit,AVLUSDT,2025-10-10,1.630967741935484
bybit,AVLUSDT,2025-11-11,0.4107462686567164
bybit,AVLUSDT,2026-04-03,0.4190345771995892
bybit,AVLUSDT,2026-04-12,0.44492020241339036
bybit,AVNTUSDT,2025-09-09,8.592
bybit,AVNTUSDT,2025-09-10,1.0847582469616457
bybit,AVNTUSDT,2025-09-12,0.7024866470941954
bybit,AVNTUSDT,2025-09-13,1.0051849987415054
bybit,AVNTUSDT,2025-09-15,1.0577007233505806
bybit,AVNTUSDT,2025-09-16,0.44208447347515234
bybit,AVNTUSDT,2025-09-20,0.42407794676806077
bybit,AVNTUSDT,2025-09-21,0.7017129193835413
bybit,AVNTUSDT,2025-09-22,0.4589827951817764
bybit,AVNTUSDT,2025-09-25,0.5125416003004285
bybit,AVNTUSDT,2025-09-29,0.40627906321336976
bybit,AVNTUSDT,2025-10-10,3.6239821586017316
bybit,AVNTUSDT,2025-10-20,0.44328262266980917
bybit,AXLUSDT,2025-06-10,0.8959832134292564
bybit,AXLUSDT,2025-10-10,2.660098522167488
bybit,AXLUSDT,2026-01-25,0.4289940828402369
bybit,AXLUSDT,2026-04-16,0.6743534482758621
bybit,AXSUSDT,2025-10-10,1.8258145363408518
bybit,AXSUSDT,2026-01-17,0.7486465583913382
bybit,AXSUSDT,2026-04-25,0.5905861456483127
bybit,AZTECUSDT,2026-02-12,4.6894
bybit,AZTECUSDT,2026-02-13,0.5531218529707956
bybit,AZTECUSDT,2026-02-20,1.082067510548523
bybit,B3USDT,2025-05-28,0.47238955823293177
bybit,B3USDT,2025-08-04,0.40573318632855565
bybit,B3USDT,2025-10-10,0.9773242630385487
bybit,B3USDT,2025-11-14,0.4150943396226416
bybit,B3USDT,2026-03-27,0.9476422764227642
bybit,B3USDT,2026-05-04,0.7511961722488038
bybit,B3USDT,2026-05-05,0.6361006653167486
bybit,BABY1USDT,2025-07-24,0.4447063866266609
bybit,BABY1USDT,2025-10-10,4.1752688172043015
bybit,BABY1USDT,2025-11-12,0.5747169811320756
bybit,BABY1USDT,2026-03-08,0.5623293903548682
bybit,BABY1USDT,2026-05-03,0.7349266702878873
bybit,BABYDOGEUSDT,2025-10-10,1.2599653379549396
bybit,BANUSDT,2025-09-08,0.4177967196177193
bybit,BANUSDT,2025-09-09,0.45984075988266526
bybit,BANUSDT,2025-10-10,0.908264820424059
bybit,BANUSDT,2025-10-11,0.49841080651569314
bybit,BANUSDT,2025-12-23,0.4146453089244853
bybit,BANUSDT,2026-03-18,1.9630925310477523
bybit,BANUSDT,2026-03-20,0.4699255298835212
bybit,BANUSDT,2026-04-01,0.527562983287603
bybit,BARDUSDT,2025-09-18,3.476
bybit,BARDUSDT,2025-09-23,0.6524731182795698
bybit,BARDUSDT,2025-10-10,2.231524989320803
bybit,BARDUSDT,2025-12-11,0.4669706679812668
bybit,BARDUSDT,2026-01-14,0.7414369256474519
bybit,BARDUSDT,2026-03-05,0.6195327102803738
bybit,BARDUSDT,2026-03-18,1.202022058823529
bybit,BASEDUSDT,2026-03-30,1.8
bybit,BASEDUSDT,2026-03-31,0.5597014925373135
bybit,BASEDUSDT,2026-04-16,2.8070010572066253
bybit,BASEDUSDT,2026-04-17,1.1362385321100918
bybit,BASEDUSDT,2026-04-18,0.5608048993875768
bybit,BASEDUSDT,2026-04-20,0.4217837964043894
bybit,BASEDUSDT,2026-04-21,0.467511602998929
bybit,BATUSDT,2025-10-10,0.47920000000000007
bybit,BATUSDT,2025-10-13,0.4420247204237787
bybit,BBUSDT,2025-08-07,0.49601593625498
bybit,BBUSDT,2025-08-22,0.4240506329113922
bybit,BBUSDT,2025-10-10,2.6041237113402067
bybit,BBSOLUSDT,2025-10-10,0.5411276845949125
bybit,BDXNUSDT,2025-06-03,6.27714748784441
bybit,BDXNUSDT,2025-10-10,5.234527687296418
bybit,BDXNUSDT,2025-10-12,0.4033613445378151
bybit,BDXNUSDT,2025-10-13,0.5688685874912158
bybit,BDXNUSDT,2025-10-18,0.6858337689492943
bybit,BDXNUSDT,2025-10-26,0.7980682161183217
bybit,BDXNUSDT,2025-11-03,0.6094545454545455
bybit,BDXNUSDT,2025-11-04,1.6190476190476193
bybit,BDXNUSDT,2025-11-05,1.6517745302713986
bybit,BDXNUSDT,2025-11-06,0.5555002488800399
bybit,BDXNUSDT,2025-11-07,0.556616854105685
bybit,BDXNUSDT,2025-11-11,0.43146067415730327
bybit,BDXNUSDT,2025-11-14,2.395036429872495
bybit,BDXNUSDT,2025-11-19,0.6077003121748178
bybit,BDXNUSDT,2025-11-20,0.43881542186626926
bybit,BDXNUSDT,2025-12-03,0.9118338557993729
bybit,BDXNUSDT,2026-01-14,0.5110606920022689
bybit,BDXNUSDT,2026-01-16,2.256811989100817
bybit,BDXNUSDT,2026-03-17,1.2748538011695905
bybit,BDXNUSDT,2026-03-18,0.648148148148148
bybit,BEAMUSDT,2025-10-10,3.2774818401937047
bybit,BELUSDT,2025-10-10,1.8096926713947994
bybit,BELUSDT,2025-10-11,1.031186440677966
bybit,BELUSDT,2025-10-13,0.640701071080818
bybit,BELUSDT,2025-10-15,0.4815409309791331
bybit,BELUSDT,2025-10-16,1.7842401500938085
bybit,BELUSDT,2026-02-22,0.4108695652173913
bybit,BELUSDT,2026-04-06,0.42234499693063243
bybit,BELUSDT,2026-04-18,0.5525979945305377
bybit,BERAUSDT,2025-10-10,2.4987804878048787
bybit,BERAUSDT,2026-01-14,0.5521367521367523
bybit,BERAUSDT,2026-01-17,0.4507246376811594
bybit,BERAUSDT,2026-02-06,1.2121661721068249
bybit,BERAUSDT,2026-02-11,2.1621843563949907
bybit,BERAUSDT,2026-02-12,0.43808844507845945
bybit,BICOUSDT,2025-10-10,2.9089770354906053
bybit,BILLUSDT,2026-05-04,8.7952
bybit,BILLUSDT,2026-05-06,0.6403402187120293
bybit,BIRBUSDT,2026-01-28,15.310333333333334
bybit,BIRBUSDT,2026-01-29,0.6483547693431251
bybit,BIRBUSDT,2026-02-03,1.357772602511852
bybit,BIRBUSDT,2026-02-05,0.4701273756570967
bybit,BIRBUSDT,2026-02-06,0.9356092614500592
bybit,BLASTUSDT,2025-10-10,0.9653808110781406
bybit,BLENDUSDT,2026-04-24,8.557
bybit,BLENDUSDT,2026-04-29,1.8429394812680115
bybit,BLENDUSDT,2026-04-30,0.4541599999999999
bybit,BLURUSDT,2025-10-10,2.0937630807869403
bybit,BLURUSDT,2026-04-01,0.523699421965318
bybit,BLURUSDT,2026-04-19,0.5380070894052777
bybit,BMTUSDT,2025-05-08,0.5998071359691417
bybit,BMTUSDT,2025-07-05,0.5973871733966747
bybit,BMTUSDT,2025-10-10,3.053892215568862
bybit,BNBUSDT,2025-10-10,0.46394230769230776
bybit,BOBAUSDT,2025-05-16,0.5070437681471124
bybit,BOBAUSDT,2025-05-23,0.4131523311449871
bybit,BOBAUSDT,2025-12-04,0.7380896503168269
bybit,BOBAUSDT,2026-03-02,0.9400647948164147
bybit,BOBAUSDT,2026-03-03,0.509704641350211
bybit,BOBAUSDT,2026-03-21,0.6260869565217391
bybit,BOBAUSDT,2026-04-19,0.4141414141414142
bybit,BOBAUSDT,2026-05-03,0.6088674275680421
bybit,BOMEUSDT,2025-05-13,0.5285512033978294
bybit,BOMEUSDT,2025-10-10,3.4677419354838714
bybit,BOMEUSDT,2026-04-16,0.4153707459995492
bybit,BOMEUSDT,2026-04-19,0.8524725843161598
bybit,BONKUSDT,2025-10-10,3.863523573200992
bybit,BRUSDT,2025-06-23,0.8462990144684419
bybit,BRUSDT,2025-07-03,2.125380116959064
bybit,BRUSDT,2025-07-09,1.3148582776674491
bybit,BRUSDT,2025-07-22,0.5119072708113804
bybit,BRUSDT,2025-08-23,0.6801118210862621
bybit,BRUSDT,2025-08-27,0.7587508579272477
bybit,BRUSDT,2025-09-09,0.5851667358516672
bybit,BRUSDT,2025-10-10,0.5625130890052354
bybit,BRUSDT,2025-12-13,0.5528196981731534
bybit,BRUSDT,2026-03-22,2.925417661097852
bybit,BRUSDT,2026-03-23,0.7193441876352044
bybit,BRUSDT,2026-03-24,0.7655219915379318
bybit,BRUSDT,2026-03-25,0.49864749980678563
bybit,BRUSDT,2026-03-29,0.41844758997132026
bybit,BRUSDT,2026-04-02,0.6033198151466568
bybit,BRUSDT,2026-04-05,0.6193479685452163
bybit,BRUSDT,2026-04-14,0.5490745457632875
bybit,BRUSDT,2026-04-15,0.6582659997434911
bybit,BRUSDT,2026-04-16,0.6429830508474577
bybit,BRUSDT,2026-04-17,0.4749854566608493
bybit,BRUSDT,2026-04-30,1.091890623166295
bybit,BRUSDT,2026-05-01,0.44328462073764796
bybit,BRUSDT,2026-05-03,0.5171415410936369
bybit,BRETTUSDT,2025-05-08,0.4890317700453858
bybit,BRETTUSDT,2025-10-10,3.1950989632422244
bybit,BRETTUSDT,2025-12-02,0.5023793337865398
bybit,BRETTUSDT,2026-02-06,0.4133333333333333
bybit,BREVUSDT,2026-01-06,2.7191666666666667
bybit,BREVUSDT,2026-01-07,0.7048787788087398
bybit,BREVUSDT,2026-04-06,0.4048507462686568
bybit,BSBUSDT,2026-03-04,3.805333333333334
bybit,BSBUSDT,2026-03-18,0.4169190192439192
bybit,BSBUSDT,2026-03-25,1.2413919862761915
bybit,BSBUSDT,2026-03-27,0.5675541488239312
bybit,BSBUSDT,2026-03-28,0.4204582830829954
bybit,BSBUSDT,2026-04-06,0.4611874750470539
bybit,BSBUSDT,2026-04-20,0.6883530482256597
bybit,BSBUSDT,2026-04-22,0.6262028127313102
bybit,BSBUSDT,2026-04-23,0.6156654497178892
bybit,BSBUSDT,2026-04-24,0.8774808150304313
bybit,BSBUSDT,2026-04-25,0.9022339658899833
bybit,BSBUSDT,2026-04-26,0.7858783008036742
bybit,BSBUSDT,2026-04-27,0.49324861000794284
bybit,BSBUSDT,2026-04-29,2.14300033411293
bybit,BSBUSDT,2026-04-30,0.5907517309594461
bybit,BSBUSDT,2026-05-02,0.6058928218311251
bybit,BSBUSDT,2026-05-04,1.5595843935538591
bybit,C98USDT,2025-10-02,0.5393603936039362
bybit,C98USDT,2025-10-10,2.7779947916666665
bybit,C98USDT,2025-11-07,0.4277620396600566
bybit,C98USDT,2026-01-31,1.067437379576108
bybit,C98USDT,2026-02-01,0.630366492146597
bybit,C98USDT,2026-02-05,0.6252771618625278
bybit,CAKEUSDT,2025-10-10,1.522
bybit,CAMPUSDT,2025-08-27,15.007499999999999
bybit,CAMPUSDT,2025-08-29,0.6805644644002566
bybit,CAMPUSDT,2025-10-10,5.586274509803921
bybit,CAMPUSDT,2026-02-25,0.6033881415047333
bybit,CAMPUSDT,2026-03-02,0.5410305343511448
bybit,CARVUSDT,2025-10-10,1.0567721005677206
bybit,CATUSDT,2025-07-23,0.6241966580976862
bybit,CATUSDT,2025-07-28,0.4908304141767979
bybit,CATUSDT,2025-10-10,1.7287974683544305
bybit,CATIUSDT,2025-05-12,0.505607476635514
bybit,CATIUSDT,2025-10-10,1.4102782509937533
bybit,CATIUSDT,2025-10-11,0.5110470701248799
bybit,CATIUSDT,2025-10-16,0.6372860820839011
bybit,CBKUSDT,2025-07-02,0.8570812675145507
bybit,CBKUSDT,2025-07-11,0.4668475496014923
bybit,CBKUSDT,2025-07-15,1.055985509632801
bybit,CBKUSDT,2025-07-18,1.017124394184168
bybit,CBKUSDT,2025-07-21,0.6091347603255953
bybit,CBKUSDT,2026-01-31,0.6567361800728235
bybit,CCUSDT,2025-11-10,5.666666666666667
bybit,CCUSDT,2025-11-11,0.5117038649972782
bybit,CELOUSDT,2025-10-03,0.40082361015785867
bybit,CELOUSDT,2025-10-10,1.8099516240497584
bybit,CFGUSDT,2025-08-26,0.6428
bybit,CFGUSDT,2025-09-26,0.533492822966507
bybit,CFGUSDT,2025-10-10,0.4265941670785962
bybit,CFGUSDT,2026-02-26,2.2304147465437785
bybit,CFGUSDT,2026-03-01,0.5322580645161291
bybit,CFGUSDT,2026-03-16,1.3715248525695027
bybit,CGPTUSDT,2025-10-10,3.595563139931741
bybit,CHILLGUYUSDT,2025-05-09,0.5304867016464628
bybit,CHILLGUYUSDT,2025-05-12,0.42128159905937684
bybit,CHILLGUYUSDT,2025-10-10,4.2439613526570055
bybit,CHIPUSDT,2026-04-21,60.0
bybit,CHIPUSDT,2026-04-22,1.237937993028802
bybit,CHIPUSDT,2026-04-23,0.5725950782997763
bybit,CHZUSDT,2025-10-10,1.855013550135501
bybit,CITYUSDT,2025-10-10,0.4642111541902774
bybit,CITYUSDT,2025-12-04,0.4109347442680778
bybit,CLOUDUSDT,2025-05-09,0.5821501014198783
bybit,CLOUDUSDT,2025-05-29,0.709027465105808
bybit,CLOUDUSDT,2025-10-10,0.635998905808334
bybit,CMETHUSDT,2025-10-10,1.281804929445329
bybit,COINXUSDT,2025-06-30,0.6430569964475463
bybit,COMPUSDT,2025-10-10,1.9119205298013244
bybit,COMPUSDT,2026-02-13,0.513530522341095
bybit,COOKUSDT,2025-08-14,0.4204982444407289
bybit,COOKUSDT,2025-08-22,0.4029097387173397
bybit,COOKUSDT,2025-09-01,0.5377126460340234
bybit,COOKUSDT,2025-09-10,0.6866642895346764
bybit,COOKUSDT,2025-10-02,0.466290120136274
bybit,COOKIEUSDT,2025-05-21,0.5069974554707378
bybit,COOKIEUSDT,2025-05-26,0.4271317829457365
bybit,COOKIEUSDT,2025-10-10,2.2955145118733506
bybit,COREUSDT,2025-10-10,2.6060894386298767
bybit,COREUSDT,2025-12-01,0.5874547647768394
bybit,COREUSDT,2026-03-29,1.2777205629934776
bybit,COREUSDT,2026-04-16,0.5051207022677395
bybit,COREUSDT,2026-04-22,0.6812309137890533
bybit,CORNUSDT,2025-05-07,0.4030488938464398
bybit,CORNUSDT,2025-05-11,0.5210007304601899
bybit,CORNUSDT,2025-06-24,0.8387391502969394
bybit,CORNUSDT,2025-07-18,1.0284090909090908
bybit,CORNUSDT,2025-07-22,0.5207562679819153
bybit,CORNUSDT,2025-11-04,0.4410324039186134
bybit,CORNUSDT,2026-03-21,0.5179090029041625
bybit,CPOOLUSDT,2025-10-10,0.5928934010152285
bybit,CPOOLUSDT,2025-10-22,1.0017094017094017
bybit,CPOOLUSDT,2025-11-04,0.41646141215106736
bybit,CPOOLUSDT,2025-11-05,0.46423135464231347
bybit,CPOOLUSDT,2025-11-19,0.6213031978841068
bybit,CPOOLUSDT,2025-11-24,0.4056878949927077
bybit,CPOOLUSDT,2025-11-30,0.40621023161109704
bybit,CPOOLUSDT,2025-12-26,0.49430894308943085
bybit,CPOOLUSDT,2026-02-01,0.8481724461105905
bybit,CPOOLUSDT,2026-02-12,0.4259086672879776
bybit,CRVUSDT,2025-10-10,2.9335755059678257
bybit,CSPRUSDT,2025-05-11,0.7514376996805111
bybit,CSPRUSDT,2025-12-23,0.49421831637372804
bybit,CSPRUSDT,2026-02-11,0.42033786021861547
bybit,CSPRUSDT,2026-03-23,0.5272610647851186
bybit,CSPRUSDT,2026-03-24,0.44079885877318115
bybit,CTAUSDT,2025-06-14,0.48809523809523825
bybit,CTAUSDT,2025-06-19,0.40845070422535207
bybit,CTAUSDT,2025-06-20,0.5411558669001751
bybit,CTAUSDT,2025-06-22,0.7566901408450702
bybit,CTAUSDT,2025-06-26,0.42894736842105263
bybit,CTAUSDT,2025-06-27,0.49771235329222185
bybit,CTAUSDT,2025-07-24,0.6038500506585613
bybit,CTAUSDT,2025-08-01,0.6926814454904341
bybit,CTAUSDT,2025-08-06,0.6276079573022804
bybit,CTAUSDT,2026-01-06,2.220754716981132
bybit,CTAUSDT,2026-01-07,0.4003569303985723
bybit,CTAUSDT,2026-01-27,0.7698630136986304
bybit,CTAUSDT,2026-01-28,0.7524101665205959
bybit,CTAUSDT,2026-02-23,0.5678733031674208
bybit,CTAUSDT,2026-03-13,0.7939914163090126
bybit,CTAUSDT,2026-03-19,0.5763081395348838
bybit,CTAUSDT,2026-03-26,0.4391634980988594
bybit,CTCUSDT,2025-10-10,2.7721691678035474
bybit,CTCUSDT,2025-11-23,0.7091194968553459
bybit,CUDISUSDT,2025-06-05,2.4911999999999996
bybit,CUDISUSDT,2025-06-06,0.5861496993572465
bybit,CUDISUSDT,2025-07-16,0.41257694227250047
bybit,CUDISUSDT,2025-08-20,0.6368235294117647
bybit,CUDISUSDT,2025-08-22,0.5023489932885908
bybit,CUDISUSDT,2025-09-14,0.9096526741956106
bybit,CUDISUSDT,2025-09-15,0.6478846518687157
bybit,CUDISUSDT,2025-09-17,0.4344698154519864
bybit,CUDISUSDT,2025-09-26,0.8100997883277893
bybit,CUDISUSDT,2025-10-10,1.22930978083088
bybit,CUDISUSDT,2025-10-16,0.8969138448349765
bybit,CUDISUSDT,2025-10-17,0.7362160120845922
bybit,CUDISUSDT,2025-11-04,8.320505111244739
bybit,CUDISUSDT,2025-11-05,0.5501481168006771
bybit,CUDISUSDT,2025-11-06,0.4465
bybit,CUDISUSDT,2025-11-16,0.40070061977903537
bybit,CUDISUSDT,2026-01-28,0.42849713988559546
bybit,CUDISUSDT,2026-01-29,0.42456533931576
bybit,CUDISUSDT,2026-01-30,0.5069356872635563
bybit,CUDISUSDT,2026-01-31,1.2424242424242424
bybit,CUDISUSDT,2026-02-01,0.6826923076923078
bybit,CYBERUSDT,2025-08-12,1.9750920511154428
bybit,CYBERUSDT,2025-10-10,2.3601272534464477
bybit,CYBERUSDT,2026-02-06,0.5371455355050386
bybit,CYBERUSDT,2026-02-18,0.40622222222222226
bybit,DBRUSDT,2025-06-28,0.5584100824042656
bybit,DBRUSDT,2025-07-27,0.5073872472783826
bybit,DBRUSDT,2025-08-25,0.454739538855679
bybit,DBRUSDT,2025-10-10,0.6343570057581573
bybit,DEEPUSDT,2025-10-10,1.7328000000000001
bybit,DEGENUSDT,2025-05-12,1.2831698502839444
bybit,DEGENUSDT,2025-10-10,1.8657171922685658
bybit,DGBUSDT,2025-10-10,0.6425900413304467
bybit,DGBUSDT,2025-11-02,0.7315600522193213
bybit,DGBUSDT,2025-11-04,0.5618039323525367
bybit,DOGEUSDT,2025-10-10,1.7464864864864864
bybit,DOGSUSDT,2025-10-10,4.311111111111111
bybit,DOGSUSDT,2026-03-09,0.4401987008024456
bybit,DOGSUSDT,2026-04-19,0.48817345597897516
bybit,DOGSUSDT,2026-05-05,1.0457914240338804
bybit,DOLOUSDT,2025-07-11,0.6071428571428573
bybit,DOLOUSDT,2025-07-23,0.5013597824348106
bybit,DOLOUSDT,2025-07-27,0.4788232510450349
bybit,DOLOUSDT,2025-08-07,0.42019916565738125
bybit,DOLOUSDT,2025-08-23,0.5116626934043846
bybit,DOLOUSDT,2025-08-27,0.7650805204258031
bybit,DOLOUSDT,2025-08-30,0.434794961644095
bybit,DOLOUSDT,2025-09-01,0.5760962212330714
bybit,DOLOUSDT,2025-10-10,0.9470293486041517
