exchange,regime,label,source,symbol,file,score_mean,score_max,score_std,score_peak_t,n_timesteps,n_ob_levels,has_trades,imbalance_mean,spread_mean_pct,impact_mean_pct
binance,control,0,real,ANCBTC,ANCBTC_2022-11-08_klines_L2.csv,5.955303895615507,14.33921880935462,0.9238591305304712,1253,4000,10,True,1.0151908715592524,0.0,0.0
binance,control,0,real,ANCBTC,ANCBTC_2022-12-25_klines_L2.csv,5.847993335546739,11.477865818594472,0.7079513482129697,1889,4000,10,True,1.0112520702681964,0.0,0.0
binance,control,0,real,ANKRBTC,ANKRBTC_2025-10-10_klines_L2.csv,5.851933382904529,9.513191380725688,0.6998786204942562,2126,4000,10,False,1.015415783958588,0.0,0.0
binance,control,0,real,APPCBTC,APPCBTC-1m-2019-04-24_L2.csv,7.949974399881445,15.844426155991936,1.1044023661074152,2353,5760,10,True,1.025108891795557,0.16423801197484642,0.08211900598742562
binance,control,0,real,ASRBTC,ASRBTC-1m-2021-11-12_L2.csv,7.097602204778445,14.445421272635528,0.7908937556043044,3857,5760,10,True,1.015996120208289,0.10482861829717391,0.05241430914859034
binance,control,0,real,ATOMBTC,ATOMBTC-1m-2025-10-10_L2.csv,7.51089787161172,53.262411347517705,1.8867183634301008,5125,5760,10,True,1.0360487354968961,0.1152455404746915,0.057622770237357145
binance,control,0,real,BNTBTC,BNTBTC-1m-2019-06-15_L2.csv,7.0490981553115795,15.792197822169669,0.9278019157701083,3105,5760,10,True,1.0118557059024313,0.09495180372115605,0.04747590186058607
binance,control,0,real,BNTBTC,BNTBTC-1m-2019-07-11_L2.csv,7.198294581430368,16.857359937455655,0.9245326205892372,1149,5760,10,True,1.0174704344911865,0.10978192230459204,0.054890961152299904
binance,control,0,real,BRDBTC,BRDBTC-1m-2021-05-02_L2.csv,5.998951961921284,14.661295966542594,1.0130695543860522,2133,5760,10,True,1.0198053436988614,0.0,0.0
binance,control,0,real,BTSBTC,BTSBTC-1m-2019-08-22_L2.csv,5.932432919527176,13.305560665470717,0.9023488421172318,3889,5760,10,True,1.0166512443990225,0.0,0.0
binance,control,0,real,BTSBTC,BTSBTC-1m-2020-07-02_L2.csv,5.9281660891794195,14.416468204565582,0.9089406394306887,3193,5760,10,True,1.0195418715612024,0.0,0.0
binance,control,0,real,CHZBTC,CHZBTC-1m-2025-10-10_L2.csv,5.9547818315416166,50.0,1.5233428914651947,5121,5760,10,True,1.0205559250620098,0.0,0.0
binance,control,0,real,CTXCBTC,CTXCBTC-1m-2020-08-05_L2.csv,6.525853036156013,17.167771162824003,1.4986641564023582,641,5760,10,True,1.029053070369314,0.0376376446518274,0.018818822325913965
binance,control,0,real,CTXCBTC,CTXCBTC-1m-2021-08-07_L2.csv,6.258002731516889,15.013338428462506,1.3573097476715141,4965,5760,10,True,1.0297902751898662,0.0,0.0
binance,control,0,real,DNTBTC,DNTBTC-1m-2019-06-26_L2.csv,6.114550534890949,26.2596918322681,1.2826725582644567,4077,5760,10,True,1.026958727682493,0.0,0.0
binance,control,0,real,DOGEBTC,DOGEBTC-1m-2025-10-10_L2.csv,6.166445826059501,32.50717818808827,1.4584747952658443,5125,5760,10,True,1.0322762367967937,0.0,0.0
binance,control,0,real,FETBTC,FETBTC-1m-2025-10-10_L2.csv,6.298910367848161,50.0,2.1123544170976376,5165,5760,10,True,1.0374317124472787,0.0,0.0
binance,control,0,real,GASBTC,GASBTC-1m-2023-11-11_L2.csv,8.804907149297383,19.13440566566336,2.071587308204998,901,5760,10,True,1.1000174544320256,0.1018030646935269,0.05090153234676949
binance,control,0,real,LINKBTC,LINKBTC-1m-2025-10-10_L2.csv,7.651948193941508,29.100639975382105,1.729173326494476,5121,5760,10,True,1.0425188509896932,0.09926959400903192,0.04963479700452148
binance,control,0,real,MITHBTC,MITHBTC-1m-2019-09-27_L2.csv,6.0356078076740385,14.809995824658555,1.0748250154710495,225,5760,10,True,1.0215956014433758,0.0,0.0
binance,control,0,real,NASBTC,NASBTC-1m-2019-12-02_L2.csv,7.1989868401947,16.728645627942335,1.0033053558421086,4317,5760,10,True,1.0225060941309376,0.10468269487319408,0.05234134743660164
binance,control,0,real,OAXBTC,OAXBTC-1m-2019-03-10_L2.csv,7.496671851680225,16.20509706963817,1.2315834298959096,4493,5760,10,True,1.0276198017674205,0.11398123954883671,0.05699061977442761
binance,control,0,real,OAXBTC,OAXBTC-1m-2019-03-10_processed_L2.csv,7.497713191911355,16.059911870379977,1.2509154079075024,4402,5760,10,True,1.0269236014761058,0.11398123954883671,0.05699061977442761
binance,control,0,real,OAXBTC,OAXBTC-1m-2019-06-25_L2.csv,7.4041797665570686,15.321396606822068,1.3098300480871286,5293,5760,10,True,1.0339612301897474,0.101299541979671,0.05064977098984347
binance,control,0,real,OAXBTC,OAXBTC-1m-2020-06-04_L2.csv,6.234154489156554,20.446968173263397,1.3527553764123743,3597,5760,10,True,1.0271429323052153,0.0,0.0
binance,control,0,real,OGBTC,OGBTC-1m-2022-01-26_L2.csv,6.998302304621307,15.077248305826119,0.7806868397524067,1153,5760,10,True,1.015325103312852,0.09640502981054312,0.048202514905277105
binance,control,0,real,ONTBTC,ONTBTC-1m-2025-10-10_L2.csv,5.9254091105364095,28.28255444401111,0.9931292832780829,5113,5760,10,True,1.0144017996041501,0.0,0.0
binance,control,0,real,POLYBTC,POLYBTC-1m-2019-03-08_L2.csv,7.444793381690098,17.89893416215813,1.5231984152820084,1841,5760,10,True,1.0377975018804277,0.08587066997642813,0.04293533498822057
binance,control,0,real,POLYBTC,POLYBTC-1m-2019-03-08_processed_L2.csv,7.464629425947861,18.12948995977527,1.5599734269032017,2209,5760,10,True,1.0379807667303191,0.08587066997642813,0.04293533498822057
binance,control,0,real,PPTBTC,PPTBTC-1m-2020-05-03_L2.csv,7.319879984477148,17.402996315544556,1.00083428209098,3201,5760,10,True,1.0123559159418256,0.11835296457992348,0.0591764822899665
binance,control,0,real,REQBTC,REQBTC-1m-2019-04-29_L2.csv,5.983674258549483,15.507268157825735,0.9763192592588729,4993,5760,10,True,1.0194873746728557,0.0,0.0
binance,control,0,real,RLCBTC,RLCBTC-1m-2020-04-20_L2.csv,7.154401723405349,17.23658487140348,1.1020869945607779,3841,5760,10,True,1.0232029378375305,0.09411101044426506,0.04705550522214016
binance,control,0,real,SKYBTC,SKYBTC-1m-2020-06-16_L2.csv,8.456877545504689,18.0850513064261,1.8398016420644883,4653,5760,10,True,1.0735761859633135,0.11478897280879735,0.05739448640440369
binance,control,0,real,SNMBTC,SNMBTC-1m-2019-04-23_L2.csv,5.999339027721084,13.896748103244377,1.0007353954282272,5189,5760,10,True,1.0191952790421595,0.0,0.0
binance,control,0,real,STPTBTC,STPTBTC-1m-2020-06-25_L2.csv,5.940146294674922,15.855693683035193,0.9195555136148208,2869,5760,10,True,1.0202649176060503,0.0,0.0
binance,control,0,synthetic_direct,S_AAAUSDT,S_AAAUSDT_direct_L2.csv,11.59858178567751,41.009410449757056,6.867465962637368,60,96,10,False,1.035438530513789,0.35823094777366626,0.1791154738868362
binance,control,0,synthetic_direct,S_AIYUSDT,S_AIYUSDT_direct_L2.csv,11.022275696489096,35.46873476695315,6.033074251221564,60,96,10,False,0.9426522038100108,0.3088000092788336,0.15440000463942002
binance,control,0,synthetic_typeA,S_AJDUSDT,S_AJDUSDT_synthetic_L2.csv,9.117215291285094,13.678245391476253,1.9385689298266278,80,96,10,False,0.9898705939872016,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_ANRUSDT,S_ANRUSDT_direct_L2.csv,12.536415983187311,50.0,7.1121248982163365,53,96,10,False,1.1678187567941218,0.2566304473995102,0.12831522369975865
binance,control,0,synthetic_direct,S_ANVUSDT,S_ANVUSDT_direct_L2.csv,10.866886605155353,30.08157699703415,5.4692380064733594,46,96,10,False,0.9899630032926142,0.28289486758331867,0.1414474337916631
binance,control,0,synthetic_typeA,S_APFUSDT,S_APFUSDT_synthetic_L2.csv,9.07958043465918,14.869689931159296,1.767176293668205,13,96,10,False,0.94173181559808,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_APLUSDT,S_APLUSDT_synthetic_L2.csv,9.059094697417457,14.001343272231074,1.8920413701347378,44,96,10,False,1.2268290176701686,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_ATCUSDT,S_ATCUSDT_direct_L2.csv,11.048829537689429,35.085720044829195,5.586848715523222,89,96,10,False,1.0498665901822524,0.28763460111690603,0.14381730055845626
binance,control,0,synthetic_typeA,S_ATKUSDT,S_ATKUSDT_synthetic_L2.csv,9.090967587550532,13.372101426218077,2.0302291267804984,80,96,10,False,0.9471259597787731,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_AVOUSDT,S_AVOUSDT_synthetic_L2.csv,9.188768821281782,15.18667278609017,2.042126006777362,4,96,10,False,0.9832403645703601,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_AWGUSDT,S_AWGUSDT_direct_L2.csv,14.028828149865541,38.057840507905475,7.655771322748615,25,96,10,False,1.0282578870581214,0.5239470630099108,0.261973531504959
binance,control,0,synthetic_typeA,S_AWMUSDT,S_AWMUSDT_synthetic_L2.csv,8.942022531396846,13.332412931638249,1.831044295376206,89,96,10,False,0.9831733292055137,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_AXTUSDT,S_AXTUSDT_synthetic_L2.csv,9.017766245906234,13.775754189034586,1.7689284932302087,36,96,10,False,1.229776484254149,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_AYGUSDT,S_AYGUSDT_direct_L2.csv,18.730141026347344,53.491025486786384,10.840338659071556,69,96,10,False,1.1451965131245556,0.847219977659944,0.42360998882997564
binance,control,0,synthetic_typeA,S_AZZUSDT,S_AZZUSDT_synthetic_L2.csv,9.234671570991885,14.366702671661518,1.9903866599955409,53,96,10,False,1.023495867801003,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_BFYUSDT,S_BFYUSDT_synthetic_L2.csv,9.219344198813326,13.329268922851053,2.0260496893256525,34,96,10,False,0.9857267803200318,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_BHPUSDT,S_BHPUSDT_direct_L2.csv,11.60785269238967,30.253538692175454,5.862278321669865,60,96,10,False,0.9891350448808357,0.3317276320069313,0.16586381600346942
binance,control,0,synthetic_direct,S_BKGUSDT,S_BKGUSDT_direct_L2.csv,19.723724233328124,56.446016197843925,12.214601931468737,91,96,10,False,87330863.31881069,0.8117530866033418,0.40587654330167533
binance,control,0,synthetic_direct,S_BLDUSDT,S_BLDUSDT_direct_L2.csv,11.30146747431624,32.23216404504064,5.634626837049324,50,96,10,False,1.1975361651948082,0.18885895982485165,0.09442947991242928
binance,control,0,synthetic_typeA,S_BLXUSDT,S_BLXUSDT_synthetic_L2.csv,9.105224003432689,15.26436928924116,1.9516107601679875,57,96,10,False,0.982346586004892,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_BLZUSDT,S_BLZUSDT_synthetic_L2.csv,9.065943198006835,15.647604214406558,1.9774029555329637,8,96,10,False,1.2467617164858973,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_typeA,S_BRUUSDT,S_BRUUSDT_synthetic_L2.csv,9.130733949650748,14.314110180101942,1.834910627732798,17,96,10,False,0.9652212517390577,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_BXRUSDT,S_BXRUSDT_synthetic_L2.csv,9.500773681600409,15.611113983690315,2.1064911170390723,22,96,10,False,1.205339572790794,0.09932625020860515,0.049663125104308294
binance,control,0,synthetic_typeA,S_BZMUSDT,S_BZMUSDT_synthetic_L2.csv,9.177589914612183,14.849381225901665,1.8964420324702427,60,96,10,False,0.9615565054440317,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CAFUSDT,S_CAFUSDT_synthetic_L2.csv,8.727232481698067,13.038970957327727,1.7323081851695699,37,96,10,False,1.0028254344028775,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_CAJUSDT,S_CAJUSDT_direct_L2.csv,11.157667616794996,31.75013604618366,5.993155764816132,52,96,10,False,0.9716587476078482,0.35134033206672943,0.1756701660333676
binance,control,0,synthetic_typeA,S_CBBUSDT,S_CBBUSDT_synthetic_L2.csv,9.187335367033699,13.963939357249094,2.0300023861576286,0,96,10,False,1.288398010235112,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_CDUUSDT,S_CDUUSDT_direct_L2.csv,11.15837672869714,35.02973391304616,6.351520315713478,60,96,10,False,0.9473404169039384,0.3045939971127017,0.15229699855635348
binance,control,0,synthetic_typeA,S_CGPUSDT,S_CGPUSDT_synthetic_L2.csv,9.055917174892423,14.391966401066503,2.0059511663745213,76,96,10,False,0.9455411510605739,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CIKUSDT,S_CIKUSDT_synthetic_L2.csv,9.306540796971063,17.734735379094396,2.0732557331810098,0,96,10,False,1.2627263117072884,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_typeA,S_CJIUSDT,S_CJIUSDT_synthetic_L2.csv,8.659336173616541,13.734547520726004,1.680048786872845,33,96,10,False,0.9643595317755845,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CMQUSDT,S_CMQUSDT_synthetic_L2.csv,9.086188164965868,15.19486881791035,1.948092050683594,50,96,10,False,1.0081086712290068,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_CNLUSDT,S_CNLUSDT_direct_L2.csv,12.540197415467302,31.758760300036283,7.255320941520588,45,96,10,False,0.9695131175432244,0.45609548006401696,0.22804774003201192
binance,control,0,synthetic_direct,S_CPDUSDT,S_CPDUSDT_direct_L2.csv,10.020030492520933,24.609818046928787,3.9545675799632334,38,96,10,False,0.9489262874771379,0.19725537205773072,0.09862768602886957
binance,control,0,synthetic_typeA,S_CPEUSDT,S_CPEUSDT_synthetic_L2.csv,9.031812959547596,13.60543368477543,1.6816984175493173,78,96,10,False,0.9632283363297006,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CPWUSDT,S_CPWUSDT_synthetic_L2.csv,9.23981653312839,17.078999502716417,2.18138156836293,74,96,10,False,0.9475651952114088,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CRAUSDT,S_CRAUSDT_synthetic_L2.csv,10.354682736517006,38.799166434415554,4.541933399448721,17,96,10,False,1.3151755272556593,0.09596087575549556,0.04798043787774912
binance,control,0,synthetic_typeA,S_CVAUSDT,S_CVAUSDT_synthetic_L2.csv,9.155680201756653,14.410318044756975,1.9149209699728216,84,96,10,False,0.9832832351198837,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_CYHUSDT,S_CYHUSDT_synthetic_L2.csv,8.823917150649393,14.804012912662763,1.8869971262662566,8,96,10,False,0.9584902816083204,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_CYOUSDT,S_CYOUSDT_direct_L2.csv,11.791616506432419,38.18296710641819,6.177677556253402,42,96,10,False,1.045375717610189,0.31599898638316554,0.1579994931915863
binance,control,0,synthetic_direct,S_CYVUSDT,S_CYVUSDT_direct_L2.csv,10.096721172525266,28.054974112226994,4.870263811200734,39,96,10,False,0.965567994016186,0.24948475920529348,0.12474237960265037
binance,control,0,synthetic_direct,S_CZCUSDT,S_CZCUSDT_direct_L2.csv,12.779911981236097,47.03318366311433,7.516913508056222,60,96,10,False,1.0806001758696715,0.37497882568454016,0.18748941284227372
binance,control,0,synthetic_direct,S_DDXUSDT,S_DDXUSDT_direct_L2.csv,11.522322915023139,34.536111954629085,6.490955858449183,60,96,10,False,0.963718546649725,0.3843154245087331,0.19215771225437006
binance,control,0,synthetic_typeA,S_DFGUSDT,S_DFGUSDT_synthetic_L2.csv,9.190818072253663,14.294710267187176,1.8849736257628809,16,96,10,False,0.9925020675071542,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_DIAUSDT,S_DIAUSDT_direct_L2.csv,10.369226168744111,29.08608020231835,5.240014784204208,42,96,10,False,1.0031559424056926,0.2169094321790738,0.10845471608954027
binance,control,0,synthetic_direct,S_DKWUSDT,S_DKWUSDT_direct_L2.csv,11.256207227711622,41.94471508692733,6.140646241555424,60,96,10,False,0.9747606117406221,0.3441273447947631,0.17206367239738485
binance,control,0,synthetic_direct,S_DRIUSDT,S_DRIUSDT_direct_L2.csv,14.922509529134947,62.428557791501476,10.930535063151314,65,96,10,False,1.2768420578945847,0.4828384058231305,0.2414192029115685
binance,control,0,synthetic_direct,S_DRKUSDT,S_DRKUSDT_direct_L2.csv,10.330400531645905,28.50653480695545,4.9690788794444885,50,96,10,False,1.0703455526861265,0.15565243094537104,0.07782621547268859
binance,control,0,synthetic_typeA,S_DTXUSDT,S_DTXUSDT_synthetic_L2.csv,8.850811092478372,13.886726412204172,1.8006210601364954,14,96,10,False,0.9418211144560491,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_DVUUSDT,S_DVUUSDT_direct_L2.csv,10.35363705058989,30.497480738418414,4.815850693242234,66,96,10,False,1.048598645831332,0.20277866336011463,0.10138933168006015
binance,control,0,synthetic_typeA,S_DYOUSDT,S_DYOUSDT_synthetic_L2.csv,9.180316471468522,13.357842385963943,1.8731959785405072,38,96,10,False,1.2557318252602538,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_typeA,S_DZJUSDT,S_DZJUSDT_synthetic_L2.csv,9.177769988057612,14.119842805494327,1.8815825675788498,84,96,10,False,0.9814531529362013,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_EDIUSDT,S_EDIUSDT_direct_L2.csv,10.610520071429105,27.890397133440707,4.56343634944468,39,96,10,False,0.998570036025843,0.23857480517124938,0.11928740258562835
binance,control,0,synthetic_direct,S_EDYUSDT,S_EDYUSDT_direct_L2.csv,12.40954398205559,41.98335578855997,7.31957274239727,60,96,10,False,0.9593401680179071,0.43677229010506996,0.21838614505253864
binance,control,0,synthetic_direct,S_EGDUSDT,S_EGDUSDT_direct_L2.csv,16.999632537571163,57.12494410049944,10.676006664843264,37,96,10,False,370949380.3056793,0.7039583869182673,0.35197919345913836
binance,control,0,synthetic_typeA,S_EIHUSDT,S_EIHUSDT_synthetic_L2.csv,8.96680256701473,15.56189755803147,1.9247927799053097,88,96,10,False,1.2468134296717757,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_EJWUSDT,S_EJWUSDT_direct_L2.csv,11.587596820496813,34.25896029772052,6.121216681003988,41,96,10,False,0.9565094759724996,0.28574360645856695,0.14287180322928653
binance,control,0,synthetic_typeA,S_EJZUSDT,S_EJZUSDT_synthetic_L2.csv,9.047556104132214,16.51487879745741,1.9538258299781752,41,96,10,False,1.2459406482923445,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_typeA,S_ELTUSDT,S_ELTUSDT_synthetic_L2.csv,9.281981936284266,12.99249567763476,1.828167193953678,64,96,10,False,0.9479113430165089,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_ENUUSDT,S_ENUUSDT_direct_L2.csv,9.268497542206951,23.62800112676541,3.794456866014327,41,96,10,False,0.9440548955366769,0.15776731241446917,0.0788836562072378
binance,control,0,synthetic_typeA,S_EQEUSDT,S_EQEUSDT_synthetic_L2.csv,10.440544080629255,39.73295665050361,4.924203339266553,17,96,10,False,1.3354856339061572,0.09596087575549556,0.04798043787774912
binance,control,0,synthetic_direct,S_ERNUSDT,S_ERNUSDT_direct_L2.csv,11.117567040946525,33.60261524552302,6.324762805919071,60,96,10,False,0.9774634833461576,0.3618063035527587,0.18090315177638297
binance,control,0,synthetic_direct,S_ESKUSDT,S_ESKUSDT_direct_L2.csv,12.091507195630856,34.830051261977374,6.822081233705965,60,96,10,False,1.1024301847697,0.3502560539267558,0.17512802696338184
binance,control,0,synthetic_typeA,S_ESWUSDT,S_ESWUSDT_synthetic_L2.csv,9.020766642751882,13.693626936787904,1.915866232124957,70,96,10,False,0.9937786943417278,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_EWHUSDT,S_EWHUSDT_direct_L2.csv,12.035695963336467,35.811432682255656,7.039115375944468,60,96,10,False,1.0341429219970932,0.3356363575669526,0.16781817878347996
binance,control,0,synthetic_direct,S_EXIUSDT,S_EXIUSDT_direct_L2.csv,10.419092090816571,31.410220912600867,4.640307959692226,42,96,10,False,1.0169178523205178,0.21780516429674954,0.1089025821483783
binance,control,0,synthetic_direct,S_EXYUSDT,S_EXYUSDT_direct_L2.csv,12.526825035430802,50.0,7.863994752814231,79,96,10,False,1.84940811786889,0.1772872151194315,0.08864360755971774
binance,control,0,synthetic_typeA,S_EZRUSDT,S_EZRUSDT_synthetic_L2.csv,8.92400742863321,14.287239162345616,1.8997590002533904,12,96,10,False,1.2372526229962013,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_EZXUSDT,S_EZXUSDT_direct_L2.csv,12.951374376315194,38.87964295925538,7.989561303305634,60,96,10,False,0.9501842078011572,0.47952723401092556,0.23976361700546744
binance,control,0,synthetic_typeA,S_FBMUSDT,S_FBMUSDT_synthetic_L2.csv,8.883477145049818,15.596887699844775,1.7509777841114884,76,96,10,False,0.9963947562358405,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_FBPUSDT,S_FBPUSDT_synthetic_L2.csv,8.964698954947893,14.800544503796703,1.9257934307177385,44,96,10,False,1.2431240139752437,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_typeA,S_FHSUSDT,S_FHSUSDT_synthetic_L2.csv,9.323980275728951,15.689811161702425,2.08059317687043,56,96,10,False,1.3133483794388965,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_FMGUSDT,S_FMGUSDT_direct_L2.csv,13.970931757136107,73.14798829751243,10.207049169706956,62,96,10,False,1.040660169226803,0.44058260293227197,0.22029130146613976
binance,control,0,synthetic_typeA,S_FODUSDT,S_FODUSDT_synthetic_L2.csv,9.132311523807466,14.510185840975154,2.077823051902185,37,96,10,False,0.9537858651534149,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_FQDUSDT,S_FQDUSDT_synthetic_L2.csv,9.202280139789593,14.919739809172839,1.9786835342306948,17,96,10,False,0.9668996517506782,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_FQNUSDT,S_FQNUSDT_direct_L2.csv,13.865273604237894,34.499033466091234,8.0216695259775,40,96,10,False,1.0364938891198328,0.6412601131568331,0.3206300565784211
binance,control,0,synthetic_typeA,S_FTZUSDT,S_FTZUSDT_synthetic_L2.csv,8.836073325145387,14.769426833976446,1.7606684277691058,22,96,10,False,0.9942635214152332,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_FVQUSDT,S_FVQUSDT_direct_L2.csv,10.841754042357657,38.06754369895288,6.564297077394384,34,96,10,False,1.0307221744515431,0.23166435773023855,0.11583217886512222
binance,control,0,synthetic_typeA,S_FVUUSDT,S_FVUUSDT_synthetic_L2.csv,9.147299962041295,15.285228629031598,1.9745949908517573,52,96,10,False,0.9840772420700702,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_GAJUSDT,S_GAJUSDT_synthetic_L2.csv,9.090522509811096,13.605509831052732,1.9292469705684312,57,96,10,False,0.9834977945524902,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_GCYUSDT,S_GCYUSDT_synthetic_L2.csv,9.013039949035413,16.5739333789645,2.0094825412176522,48,96,10,False,0.9775791089393939,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_GDAUSDT,S_GDAUSDT_direct_L2.csv,12.60959851326074,34.951727862601366,6.9016735383770556,52,96,10,False,1.0027865380591512,0.42914737146289345,0.21457368573145064
binance,control,0,synthetic_direct,S_GEGUSDT,S_GEGUSDT_direct_L2.csv,11.844183121673595,33.57066144499999,6.4566862337197675,65,96,10,False,1.0802390860606457,0.3329029979568891,0.16645149897844788
binance,control,0,synthetic_typeA,S_GGQUSDT,S_GGQUSDT_synthetic_L2.csv,9.04078863541877,14.871575595165268,1.7663682680123716,78,96,10,False,0.9617323987674397,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_direct,S_GIGUSDT,S_GIGUSDT_direct_L2.csv,10.398690247283819,31.28098531885947,5.0643245490745485,42,96,10,False,1.0110247548288345,0.2303455375670704,0.11517276878353828
binance,control,0,synthetic_typeA,S_GIGUSDT,S_GIGUSDT_synthetic_L2.csv,9.05845562229476,14.012183499818098,1.9379137812104434,4,96,10,False,0.9578385952198375,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_GJGUSDT,S_GJGUSDT_synthetic_L2.csv,8.931341271185946,14.17249111093617,1.7249394910684375,24,96,10,False,1.2658134431860326,0.10041650946779063,0.0502082547338939
binance,control,0,synthetic_direct,S_GKIUSDT,S_GKIUSDT_direct_L2.csv,16.662768535488336,55.51638047703027,12.07562037129273,82,96,10,False,168480061.6123609,0.33436064469463433,0.16718032234731953
binance,control,0,synthetic_typeA,S_GKMUSDT,S_GKMUSDT_synthetic_L2.csv,9.119258660746796,13.604663900888369,1.9143104759353942,62,96,10,False,1.0148159759025537,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_GMKUSDT,S_GMKUSDT_synthetic_L2.csv,8.943465370054875,15.468308527737435,1.7445852216822484,54,96,10,False,0.959879760067703,0.10012540830616128,0.05006270415308656
binance,control,0,synthetic_typeA,S_GRZUSDT,S_GRZUSDT_synthetic_L2.csv,9.012233444941474,17.216738379489104,1.887804607752933,26,96,10,False,0.968435629843334,0.10012540830616128,0.05006270415308656
