exchange,symbol,date,increase,retracement,label
kucoin,BASUSDT,2025-08-21,2.0144,0.4484,pump
kucoin,BASEDUSDT,2026-03-30,9.835,0.7905,pump
kucoin,BATUSDT,2025-09-25,0.6615,0.4481,pump
kucoin,BAXUSDT,2025-11-05,1.1395,0.7531,pump
kucoin,BBUSDT,2025-06-23,0.6247,0.5301,pump
kucoin,BCUTUSDT,2025-05-21,0.6003,1.0199,pump
kucoin,BDXBTC,2025-12-04,0.5023,0.4362,pump
kucoin,BERAUSDT,2025-06-28,0.5442,0.2586,volatile_control
kucoin,BERTUSDT,2025-08-22,0.8398,0.704,pump
kucoin,BFCUSDT,2025-05-24,0.6577,0.6073,pump
kucoin,BICOUSDT,2025-08-03,0.518,0.8422,pump
kucoin,BILLUSDT,2026-05-04,21.66,0.2,volatile_control
kucoin,BIOUSDT,2025-06-23,0.5272,0.315,pump
kucoin,BIRBUSDT,2026-01-28,10.1826,0.7106,pump
kucoin,BLASTUSDT,2025-06-29,0.6215,0.3968,pump
kucoin,BLENDUSDT,2026-04-24,9.876,0.919,pump
kucoin,BLUAIUSDT,2025-10-21,6.5146,0.7521,pump
kucoin,BLUEUSDT,2025-05-18,0.5463,0.7746,pump
kucoin,BLUMUSDT,2025-07-08,1.4373,0.9003,pump
kucoin,BLURUSDT,2025-07-03,0.7642,0.3706,pump
kucoin,BLZUSDT,2025-07-05,0.5015,0.6597,pump
kucoin,BMTUSDT,2025-05-19,0.5171,0.2281,volatile_control
kucoin,BMXUSDT,2025-09-02,0.6246,0.4135,pump
kucoin,BNKRUSDT,2026-02-13,3.4803,1.0624,pump
kucoin,BNRENSHENGUSDT,2026-01-09,1.6303,0.7573,pump
kucoin,BOBUSDT,2025-11-20,2.126,0.698,pump
kucoin,BOBAUSDT,2025-05-15,0.6858,0.9451,pump
kucoin,BOMEUSDT,2025-06-23,0.5503,0.338,pump
kucoin,BONKUSDT,2025-06-20,0.6829,0.3022,pump
kucoin,BOSUSDT,2025-10-29,2.1579,1.011,pump
kucoin,BOSONUSDT,2025-06-30,0.5867,0.5145,pump
kucoin,BRUSDT,2025-06-05,0.9679,0.2759,volatile_control
kucoin,BRETTUSDT,2025-06-23,0.6955,0.2239,volatile_control
kucoin,BREVUSDT,2026-01-06,2.75,0.9716,pump
kucoin,BRISEUSDT,2025-07-02,0.7474,0.4621,pump
kucoin,BSVBTC,2025-07-01,0.5551,1.3151,pump
kucoin,BSVUSDT,2025-05-17,0.511,1.2629,pump
kucoin,BSWUSDT,2025-06-13,0.5923,1.3841,pump
kucoin,BTGUSDT,2026-01-02,0.6567,1.0137,pump
kucoin,BTRUSDT,2025-08-27,2.6,0.5922,pump
kucoin,BULLAUSDT,2025-07-08,0.8988,0.6275,pump
kucoin,CUSDT,2025-07-14,25.8875,0.5293,pump
kucoin,C98USDT,2025-05-25,0.5411,1.3323,pump
kucoin,CAKEUSDT,2025-09-16,0.5273,0.396,pump
kucoin,CAMPUSDT,2025-08-27,78.098,0.8515,pump
kucoin,CARVUSDT,2026-01-26,0.543,1.5584,pump
kucoin,CATUSDT,2025-06-23,0.5451,0.4048,pump
kucoin,CATIUSDT,2025-07-02,0.5385,0.5664,pump
kucoin,CCUSDT,2025-11-10,7.7495,0.643,pump
kucoin,CCDUSDT,2025-06-20,0.5883,0.4924,pump
kucoin,CELOUSDT,2025-07-05,0.5067,0.4224,pump
kucoin,CEREUSDT,2025-10-11,0.5114,0.2974,volatile_control
kucoin,CESSUSDT,2025-06-26,12.4422,1.038,pump
kucoin,CETUSUSDT,2025-07-02,0.5248,0.3132,pump
kucoin,CFGUSDT,2025-05-15,0.8309,0.8088,pump
kucoin,CFXUSDT,2025-06-25,0.5138,0.2151,volatile_control
kucoin,CGPTUSDT,2025-06-23,0.5223,0.2697,volatile_control
kucoin,CHEEMSUSDT,2025-09-20,0.6898,0.3813,pump
kucoin,CHEQUSDT,2025-07-26,0.5777,0.8577,pump
kucoin,CHILLGUYUSDT,2025-06-23,0.7294,0.229,volatile_control
kucoin,CHIPUSDT,2026-04-21,27.0746,0.6311,pump
kucoin,CHIRPUSDT,2025-05-15,3.7724,0.5987,pump
kucoin,CHOUSDT,2025-07-08,0.5995,0.4224,pump
kucoin,CHRUSDT,2025-08-03,0.515,0.7296,pump
kucoin,CHZBTC,2025-06-19,1.4838,0.9543,pump
kucoin,CHZUSDT,2025-12-16,0.523,0.1291,volatile_control
kucoin,CKBBTC,2025-07-02,0.9406,0.2982,volatile_control
kucoin,CKBUSDT,2025-07-02,1.2681,0.3554,pump
kucoin,CLANKERUSDT,2025-06-06,0.8504,0.1698,volatile_control
kucoin,CLOUSDT,2025-10-14,15.6634,0.7209,pump
kucoin,CLOUDUSDT,2025-05-15,0.811,0.6055,pump
kucoin,COLSUSDT,2025-09-15,2.6055,0.8929,pump
kucoin,COMMONUSDT,2025-10-27,7.02,0.9109,pump
kucoin,COMPUSDT,2025-05-31,0.565,0.5513,pump
kucoin,COOKIEUSDT,2025-05-15,1.0553,0.7895,pump
kucoin,COQUSDT,2025-07-04,0.6248,0.321,pump
kucoin,COTIUSDT,2025-10-22,0.8703,0.5728,pump
kucoin,COWUSDT,2025-06-28,0.7779,0.2071,volatile_control
kucoin,CPOOLUSDT,2025-06-26,0.5704,0.2739,volatile_control
kucoin,CREDIUSDT,2025-06-28,0.5199,0.489,pump
kucoin,CROBTC,2025-07-11,0.5083,0.0977,volatile_control
kucoin,CROUSDT,2025-06-30,0.5735,0.2191,volatile_control
kucoin,CROSSUSDT,2025-07-04,21.34,0.3251,pump
kucoin,CRTRUSDT,2026-02-23,3.364,0.5067,pump
kucoin,CRVUSDT,2025-06-30,1.1959,0.2993,volatile_control
kucoin,CSPRUSDT,2026-03-06,0.6894,0.7013,pump
kucoin,CTAUSDT,2025-05-15,0.5319,0.4823,pump
kucoin,CTCUSDT,2025-11-21,0.6364,1.0442,pump
kucoin,CTSIUSDT,2025-07-02,0.5,0.2806,volatile_control
kucoin,CVCUSDT,2025-10-31,0.5936,1.2143,pump
kucoin,CVXUSDT,2025-06-26,0.7449,0.2125,volatile_control
kucoin,CWEBUSDT,2025-05-15,0.5192,0.5739,pump
kucoin,CXTUSDT,2025-05-15,1.0632,0.9692,pump
kucoin,CYBERUSDT,2025-06-23,0.7254,0.5813,pump
kucoin,CYPRUSDT,2025-10-05,10.6336,0.938,pump
kucoin,CYSUSDT,2025-12-11,4.5399,0.4882,pump
kucoin,DUSDT,2025-06-23,0.9636,0.7351,pump
kucoin,DAGUSDT,2025-07-04,0.6719,0.3174,pump
kucoin,DAOUSDT,2026-02-06,0.5572,1.2501,pump
kucoin,DASHBTC,2025-09-14,0.5014,0.6283,pump
kucoin,DASHUSDT,2025-09-14,0.5397,0.5395,pump
kucoin,DATAUSDT,2025-06-06,0.5161,0.822,pump
kucoin,DBRUSDT,2025-06-10,1.3408,0.5822,pump
kucoin,DCKUSDT,2025-11-23,0.7471,1.2888,pump
kucoin,DCRUSDT,2025-10-17,3.084,0.6605,pump
kucoin,DEEPUSDT,2025-06-23,0.5556,0.1992,volatile_control
kucoin,DEFIUSDT,2025-06-21,0.5525,0.9726,pump
kucoin,DEGENUSDT,2025-06-23,0.6868,0.3886,pump
kucoin,DEGOUSDT,2025-05-15,0.5194,0.2736,volatile_control
kucoin,DENTUSDT,2025-06-23,0.5194,0.3365,pump
kucoin,DEXEUSDT,2025-09-03,0.8809,0.513,pump
kucoin,DGBUSDT,2025-10-19,0.8361,0.4457,pump
kucoin,DIAUSDT,2025-07-04,2.1174,0.409,pump
kucoin,DINUSDT,2025-05-18,0.605,1.243,pump
kucoin,DMCUSDT,2025-06-24,17.5664,0.9687,pump
kucoin,DMTRUSDT,2025-06-30,0.5909,0.2059,volatile_control
kucoin,DNUSDT,2026-01-09,2.7452,1.2463,pump
kucoin,DODOUSDT,2025-11-17,0.515,1.3379,pump
kucoin,DOGEBTC,2025-07-02,0.6794,0.1911,volatile_control
kucoin,DOGEUSDT,2025-07-03,0.7033,0.1396,volatile_control
kucoin,DOGEGOVUSDT,2025-05-15,0.819,1.4494,pump
kucoin,DOGSUSDT,2026-03-30,0.5821,0.584,pump
kucoin,DOLOUSDT,2025-06-23,2.1428,0.6057,pump
kucoin,DOODUSDT,2025-06-23,0.6643,0.576,pump
kucoin,DPRUSDT,2025-08-02,1.0106,1.1545,pump
kucoin,DRIFTUSDT,2025-07-03,1.0251,0.3551,pump
kucoin,DSYNCUSDT,2025-08-11,2.667,0.9516,pump
kucoin,DUCKUSDT,2025-06-06,1.2115,0.7225,pump
kucoin,DUSKUSDT,2025-06-23,0.5194,0.2172,volatile_control
kucoin,DYDXUSDT,2026-04-01,0.5515,0.4111,pump
kucoin,DYMUSDT,2025-06-23,0.5629,0.3948,pump
kucoin,EATUSDT,2025-10-29,1.2217,0.8211,pump
kucoin,ECHOUSDT,2025-07-02,2.0276,1.1977,pump
kucoin,EDENUSDT,2025-09-30,10.34,0.9678,pump
kucoin,EDGEUSDT,2026-03-31,13.39,0.1569,volatile_control
kucoin,EDGENUSDT,2025-06-02,2.3945,1.2372,pump
kucoin,EDUUSDT,2025-08-03,0.5417,0.8615,pump
kucoin,EGL1USDT,2025-09-19,0.9393,0.7617,pump
kucoin,EGLDBTC,2026-05-04,1.2668,0.272,volatile_control
kucoin,EIGENUSDT,2025-06-23,0.5263,0.4368,pump
kucoin,ELAUSDT,2025-08-15,0.7194,0.4053,pump
kucoin,ELIZAOSUSDT,2025-11-10,0.793,1.2057,pump
kucoin,ELONUSDT,2025-12-28,0.5575,0.9301,pump
kucoin,ELPUSDT,2025-07-24,16.8426,1.0303,pump
kucoin,ELSAUSDT,2026-01-20,3.5,1.0891,pump
kucoin,EMYCUSDT,2025-06-30,0.9654,0.1954,volatile_control
kucoin,ENAUSDT,2025-06-23,0.6156,0.426,pump
kucoin,ENJUSDT,2026-02-28,0.5773,0.5719,pump
kucoin,ENSUSDT,2025-06-28,0.5557,0.1997,volatile_control
kucoin,ENSOUSDT,2025-10-14,8.2376,0.8076,pump
kucoin,EPICUSDT,2025-06-21,0.6094,1.0893,pump
kucoin,EQTYUSDT,2025-11-10,2.5176,1.1572,pump
kucoin,ERAUSDT,2025-07-17,3.7272,0.6506,pump
kucoin,ERGBTC,2025-07-02,0.5287,0.5189,pump
kucoin,ERGUSDT,2025-06-23,0.5215,0.2845,volatile_control
kucoin,ESUSDT,2025-07-16,1.4475,1.0991,pump
kucoin,ESEUSDT,2025-09-24,0.5843,0.5675,pump
kucoin,ESIMUSDT,2026-01-05,2.6057,1.2263,pump
kucoin,ESPUSDT,2026-02-12,4.3286,0.6838,pump
kucoin,ETCUSDT,2025-07-01,0.5643,0.1673,volatile_control
kucoin,ETHUSDT,2025-07-03,0.5008,0.0863,volatile_control
kucoin,ETHFIUSDT,2025-06-23,0.5197,0.3601,pump
kucoin,ETHWUSDT,2025-06-30,0.5372,0.3734,pump
kucoin,ETNUSDT,2025-07-08,2.2028,0.5057,pump
kucoin,EULUSDT,2025-06-12,0.5351,0.4435,pump
kucoin,EWTBTC,2025-05-15,0.6155,0.3027,pump
kucoin,EWTUSDT,2025-05-15,0.6273,0.2827,volatile_control
kucoin,FUSDT,2025-08-24,0.5603,0.3617,pump
kucoin,FARTCOINUSDT,2025-06-05,0.63,1.0652,pump
kucoin,FBUSDT,2026-01-09,0.7727,0.6211,pump
kucoin,FETBTC,2025-10-20,0.6709,0.6363,pump
kucoin,FETUSDT,2025-10-20,0.5828,0.7,pump
kucoin,FFUSDT,2025-09-29,64.8,0.8725,pump
kucoin,FIDAUSDT,2025-06-22,0.5714,0.4488,pump
kucoin,FIGHTUSDT,2026-01-22,4.908,0.989,pump
kucoin,FILUSDT,2025-10-20,1.5701,0.4099,pump
kucoin,FITFIUSDT,2025-06-02,0.5042,1.0932,pump
kucoin,FLIPUSDT,2025-06-30,0.5072,0.2383,volatile_control
kucoin,FLKUSDT,2025-10-14,2.114,1.2208,pump
kucoin,FLOCKUSDT,2025-06-06,0.8993,1.0008,pump
kucoin,FLOKIUSDT,2025-06-22,0.5695,0.252,volatile_control
kucoin,FLOWUSDT,2026-02-06,0.6682,1.3048,pump
kucoin,FLRUSDT,2025-07-05,0.6789,0.4518,pump
kucoin,FLUXUSDT,2025-07-02,0.5243,0.0561,volatile_control
kucoin,FOGOUSDT,2026-01-15,2.348,0.8311,pump
kucoin,FOLKSUSDT,2025-11-06,9.8484,0.389,pump
kucoin,FORTUSDT,2025-06-01,0.8088,0.7855,pump
kucoin,FORTHUSDT,2025-08-01,0.5339,0.923,pump
kucoin,FOXYUSDT,2025-06-23,0.6385,0.5186,pump
kucoin,FTTUSDT,2025-07-01,0.6085,0.4021,pump
kucoin,FUELUSDT,2026-01-06,0.5405,1.0348,pump
kucoin,FUNUSDT,2026-01-15,3.2537,0.9536,pump
kucoin,FWOGUSDT,2025-06-06,0.5186,1.4565,pump
kucoin,GUSDT,2026-01-07,0.8711,1.0286,pump
kucoin,G3USDT,2025-07-09,1.1502,1.227,pump
kucoin,GAIAUSDT,2025-07-30,2.3988,1.0182,pump
kucoin,GAINUSDT,2025-09-24,8.6311,1.0776,pump
kucoin,GALAXUSDT,2025-07-05,0.5101,0.5297,pump
kucoin,GAMEAIUSDT,2025-05-16,0.5631,1.3632,pump
kucoin,GENIUSUSDT,2026-04-30,0.7778,0.4471,pump
kucoin,GFUSDT,2026-03-06,16.9288,0.9161,pump
kucoin,GHXUSDT,2025-09-26,0.5789,1.0636,pump
kucoin,GIGAUSDT,2025-05-31,0.5376,1.0664,pump
kucoin,GIGGLEUSDT,2025-10-10,3.5649,0.7014,pump
kucoin,GIZAUSDT,2025-05-20,99.0004,1.0011,pump
kucoin,GLMUSDT,2025-07-02,0.5436,0.385,pump
kucoin,GLMRUSDT,2025-11-21,0.511,0.8506,pump
kucoin,GLQUSDT,2025-10-17,0.5229,1.4833,pump
kucoin,GMEEUSDT,2025-08-02,0.8366,0.6284,pump
kucoin,GMRXUSDT,2025-07-30,0.5862,1.3431,pump
kucoin,GMTUSDT,2025-12-23,1.0669,0.6686,pump
kucoin,GMXUSDT,2025-07-22,1.2886,0.7682,pump
kucoin,GNSUSDT,2025-06-04,1.2651,0.6731,pump
kucoin,GOATUSDT,2025-06-23,0.774,0.4054,pump
kucoin,GODSUSDT,2025-07-12,0.8853,0.8676,pump
kucoin,GOMININGUSDT,2025-06-16,0.683,0.428,pump
kucoin,GPSUSDT,2025-05-31,0.5638,0.8741,pump
kucoin,GRASSUSDT,2025-11-02,0.8826,0.9503,pump
kucoin,GRIFFAINUSDT,2025-06-23,0.7714,0.3741,pump
kucoin,GTAIUSDT,2025-09-09,0.7343,1.0435,pump
kucoin,GTCUSDT,2025-07-05,0.5404,0.4451,pump
kucoin,GUNUSDT,2025-06-18,0.6048,0.4692,pump
kucoin,GWEIUSDT,2026-01-21,8.649,0.5014,pump
kucoin,HUSDT,2025-06-25,32.3691,0.9735,pump
kucoin,HAEDALUSDT,2025-05-15,0.5043,1.3556,pump
kucoin,HAIUSDT,2025-06-21,0.5047,0.9248,pump
kucoin,HANAUSDT,2025-09-26,1.0464,1.0979,pump
kucoin,HBARBTC,2025-06-26,0.5501,0.2653,volatile_control
kucoin,HBARUSDT,2025-06-23,0.567,0.2092,volatile_control
kucoin,HEARTUSDT,2026-04-23,0.8368,0.4543,pump
kucoin,HEIUSDT,2025-06-07,0.8302,1.0864,pump
kucoin,HFTUSDT,2025-06-14,2.125,0.3442,pump
kucoin,HIGHUSDT,2025-10-23,0.5497,1.0723,pump
kucoin,HIPPOUSDT,2025-06-23,0.5804,0.3842,pump
kucoin,HMNDUSDT,2026-04-28,0.5245,0.9366,pump
kucoin,HMSTRUSDT,2025-06-29,0.5974,0.5669,pump
kucoin,HNTUSDT,2025-07-02,0.9531,0.2199,volatile_control
kucoin,HOLDUSDT,2025-06-23,0.6364,0.9467,pump
kucoin,HOLOUSDT,2025-09-11,17.3012,0.8285,pump
kucoin,HOMEUSDT,2025-06-10,39.939,0.934,pump
kucoin,HONEYUSDT,2025-07-02,0.515,0.5183,pump
kucoin,HOUSEUSDT,2025-05-15,0.7532,1.2705,pump
kucoin,HPOS10IUSDT,2025-05-17,1.4226,1.1097,pump
kucoin,HSKUSDT,2025-06-07,1.9116,0.4716,pump
kucoin,HTRUSDT,2025-06-23,0.5338,0.1704,volatile_control
kucoin,HUMAUSDT,2025-05-26,13.6667,0.7129,pump
kucoin,HYDRAUSDT,2026-04-14,0.6529,1.1854,pump
kucoin,HYPEUSDT,2025-05-15,0.5859,0.5842,pump
kucoin,HYPERUSDT,2025-06-23,6.3423,0.3717,pump
kucoin,IAGUSDT,2025-10-28,4.6769,0.9706,pump
kucoin,ICNTUSDT,2025-07-03,7.5227,0.7018,pump
kucoin,ICPBTC,2025-10-17,1.2621,0.3962,pump
kucoin,ICPUSDT,2025-10-17,1.1082,0.4122,pump
kucoin,ICXUSDT,2025-05-20,0.5216,0.286,volatile_control
kucoin,IDUSDT,2025-12-22,0.9195,0.8179,pump
kucoin,IDOSUSDT,2026-03-05,2.9,1.137,pump
kucoin,IKAUSDT,2025-07-29,33.0584,0.6859,pump
kucoin,ILVUSDT,2025-07-02,0.5475,0.3454,pump
kucoin,IMUUSDT,2026-01-22,6.2857,1.0732,pump
kucoin,IMXUSDT,2025-07-01,0.5014,0.2263,volatile_control
kucoin,INUSDT,2025-08-07,5.4205,0.5345,pump
kucoin,INITUSDT,2025-07-02,0.5427,0.8066,pump
kucoin,INJBTC,2026-04-25,0.7074,0.3971,pump
kucoin,INJUSDT,2026-04-25,0.7785,0.3624,pump
kucoin,INSPUSDT,2025-06-05,0.7594,0.7961,pump
kucoin,INXUSDT,2026-01-30,9.4,0.8624,pump
kucoin,IOUSDT,2025-09-05,0.5564,0.918,pump
kucoin,IONUSDT,2026-04-12,0.6387,1.6579,pump
kucoin,IOSTUSDT,2025-07-02,0.7199,0.4711,pump
kucoin,IOTABTC,2025-07-02,0.5092,0.2742,volatile_control
kucoin,IOTAUSDT,2025-06-26,0.5514,0.2596,volatile_control
kucoin,IOTXBTC,2025-07-29,0.5026,0.4896,pump
kucoin,IPUSDT,2025-06-24,0.53,0.4463,pump
kucoin,IRUSDT,2025-12-17,5.269,0.9393,pump
kucoin,IRYSUSDT,2025-11-26,0.9582,1.0943,pump
kucoin,ISLANDUSDT,2025-07-04,0.5798,0.1758,volatile_control
kucoin,ISLMUSDT,2025-12-09,1.4091,0.7088,pump
kucoin,ISPUSDT,2025-07-06,0.54,0.5247,pump
kucoin,ITHACAUSDT,2025-05-26,0.5423,1.3546,pump
kucoin,JUSDT,2025-07-05,0.5235,1.1881,pump
kucoin,JASMYUSDT,2025-07-03,0.6222,0.1553,volatile_control
kucoin,JCTUSDT,2025-11-10,11.375,0.8375,pump
kucoin,JELLYJELLYUSDT,2025-06-06,0.5444,0.5209,pump
kucoin,JSTUSDT,2026-04-16,0.5481,0.5062,pump
kucoin,JTOUSDT,2025-05-31,0.5243,0.2996,volatile_control
kucoin,JUPUSDT,2025-07-05,0.5712,0.5763,pump
kucoin,KACEUSDT,2025-06-23,0.6336,0.6784,pump
kucoin,KAIAUSDT,2025-05-24,0.5598,0.1749,volatile_control
kucoin,KAIOUSDT,2026-05-06,25.526,0.7339,pump
kucoin,KAITOUSDT,2025-08-26,0.5467,0.6861,pump
kucoin,KARRATUSDT,2025-06-25,0.5268,0.5198,pump
kucoin,KASBTC,2025-11-23,0.5258,0.7179,pump
kucoin,KASUSDT,2025-06-23,0.5044,0.393,pump
kucoin,KATUSDT,2026-03-18,0.899,1.1557,pump
kucoin,KAVAUSDT,2025-10-31,0.5643,1.0333,pump
kucoin,KBEATUSDT,2025-11-02,32.3428,0.601,pump
kucoin,KERNELUSDT,2025-05-18,0.5639,1.1554,pump
kucoin,KGENUSDT,2025-10-07,40.316,0.9463,pump
kucoin,KILOUSDT,2025-06-21,0.8622,0.6586,pump
kucoin,KINUSDT,2026-01-30,19.367,1.0127,pump
kucoin,KITEUSDT,2025-11-03,6.75,0.6383,pump
kucoin,KLINKUSDT,2025-10-07,5.5276,1.0024,pump
kucoin,KLVUSDT,2025-11-05,0.507,0.9745,pump
kucoin,KMNOUSDT,2025-08-31,0.8215,0.4254,pump
kucoin,KNCBTC,2025-06-24,1.1134,0.6049,pump
kucoin,KNCUSDT,2025-06-24,1.3974,0.5542,pump
kucoin,KOMAUSDT,2025-06-28,0.6388,0.4244,pump
kucoin,KORIUSDT,2025-08-29,11.4114,0.9757,pump
kucoin,KPOLUSDT,2025-05-26,0.5778,0.9464,pump
kucoin,KRLUSDT,2025-06-30,0.5312,0.5313,pump
kucoin,KSMUSDT,2025-07-02,0.5281,0.3867,pump
kucoin,KYOUSDT,2025-12-10,9.0,1.0414,pump
kucoin,L3USDT,2025-05-15,0.5916,0.7783,pump
kucoin,LAUSDT,2025-06-04,1127.0,0.9917,pump
kucoin,LABUSDT,2025-10-14,46.5,0.6567,pump
kucoin,LADYSUSDT,2025-11-11,0.5681,1.1631,pump
kucoin,LATUSDT,2025-05-30,0.605,0.5725,pump
kucoin,LAVAUSDT,2025-07-24,0.5203,0.7825,pump
kucoin,LAYERUSDT,2025-07-30,0.5406,1.211,pump
kucoin,LDOUSDT,2025-06-30,0.5044,0.2626,volatile_control
kucoin,LIGHTUSDT,2025-09-27,7.1373,0.5849,pump
kucoin,LIKEUSDT,2025-05-20,0.5004,0.8456,pump
kucoin,LINEAUSDT,2025-09-10,8.4958,0.5764,pump
