exchange,symbol,date,increase,retracement,label
binance,AIXBTUSDT,2025-05-18,0.5336,0.9798,pump
binance,AKROBTC,2021-06-26,0.551,0.4815,pump
binance,AKROUSDT,2024-02-16,0.8192,0.4272,pump
binance,ALCXBTC,2023-09-13,0.5139,0.9065,pump
binance,ALCXUSDT,2025-10-11,0.5689,1.0678,pump
binance,ALGOBTC,2025-06-26,0.561,0.25,volatile_control
binance,ALGOUSDT,2025-06-26,0.7654,0.2254,volatile_control
binance,ALICEBTC,2024-05-16,1.2652,0.408,pump
binance,ALICEUSDT,2025-09-21,0.8423,1.1686,pump
binance,ALLOUSDT,2025-11-11,3.4941,1.0985,pump
binance,ALPACABTC,2023-07-14,0.7751,0.8092,pump
binance,ALPACAUSDT,2024-08-06,2.4926,0.2721,volatile_control
binance,ALPHABTC,2024-10-04,1.3444,0.719,pump
binance,ALPHAUSDT,2024-10-04,1.6103,0.6724,pump
binance,ALPINEBTC,2024-01-10,0.5041,0.4997,pump
binance,ALPINEUSDT,2025-06-19,0.6274,0.7216,pump
binance,ALTBTC,2025-05-29,0.7667,0.913,pump
binance,ALTUSDT,2025-05-29,0.7,0.9101,pump
binance,AMBBTC,2023-08-10,1.087,0.88,pump
binance,AMBUSDT,2024-02-26,0.7213,0.5748,pump
binance,AMPBTC,2022-06-12,1.1892,0.7273,pump
binance,AMPUSDT,2025-12-22,0.5373,0.6228,pump
binance,ANCBTC,2022-01-29,0.5718,0.417,pump
binance,ANCUSDT,2022-01-28,0.7383,0.3507,pump
binance,ANIMEUSDT,2025-05-22,0.9361,0.6098,pump
binance,ANKRBTC,2024-11-17,0.7778,0.25,volatile_control
binance,ANKRUSDT,2026-02-28,0.5741,0.7746,pump
binance,ANTBTC,2023-03-21,0.5302,0.4906,pump
binance,ANTUSDT,2023-03-21,0.5374,0.4877,pump
binance,ANYBTC,2021-12-04,2.3433,1.0085,pump
binance,ANYUSDT,2021-12-04,0.9973,1.0721,pump
binance,APEUSDT,2026-03-31,0.6762,0.706,pump
binance,API3BTC,2025-02-07,0.5183,1.1205,pump
binance,API3USDT,2025-07-03,0.6297,0.4665,pump
binance,APPCBTC,2020-12-31,0.5294,1.3778,pump
binance,ARBTC,2025-07-03,0.5366,0.2348,volatile_control
binance,ARUSDT,2025-06-28,0.6435,0.1344,volatile_control
binance,ARBBTC,2025-08-06,0.6101,0.3463,pump
binance,ARBUSDT,2025-06-23,0.6176,0.2025,volatile_control
binance,ARDRBTC,2025-03-24,0.5352,0.8684,pump
binance,ARDRUSDT,2025-07-02,0.5654,0.7769,pump
binance,ARKBTC,2022-03-10,0.6985,0.7688,pump
binance,ARKUSDT,2025-06-24,1.1289,0.7322,pump
binance,ARKMBTC,2025-02-22,0.5471,1.0944,pump
binance,ARKMUSDT,2025-09-02,0.5411,0.452,pump
binance,ARNBTC,2019-09-07,0.5596,0.7893,pump
binance,ARPABTC,2025-01-31,0.525,1.2857,pump
binance,ARPAUSDT,2025-10-11,0.6155,0.7612,pump
binance,ASRBTC,2022-02-23,0.9576,0.7578,pump
binance,ASRUSDT,2025-07-09,1.8768,0.3401,pump
binance,ASTBTC,2023-10-26,0.5155,0.9549,pump
binance,ASTUSDT,2024-08-05,0.5307,0.3664,pump
binance,ASTERUSDT,2025-10-06,1.0,1.364,pump
binance,ASTRUSDT,2025-10-01,0.5007,1.3255,pump
binance,ATUSDT,2025-11-27,0.83,1.694,pump
binance,ATABTC,2024-11-21,0.5979,0.6552,pump
binance,ATAUSDT,2026-03-31,0.5,0.6977,pump
binance,ATMBTC,2022-05-07,1.4202,0.9524,pump
binance,ATMUSDT,2025-07-10,1.1156,0.5777,pump
binance,ATOMBTC,2026-02-02,0.5081,0.2698,volatile_control
binance,AUCTIONBTC,2025-02-04,0.5497,0.322,pump
binance,AUCTIONUSDT,2025-06-25,0.5792,0.5356,pump
binance,AUDUSDT,2023-05-09,0.5289,0.8669,pump
binance,AUDIOBTC,2025-03-07,0.5165,0.9574,pump
binance,AUDIOUSDT,2026-03-30,0.9501,0.8104,pump
binance,AUTOBTC,2022-05-10,0.5229,1.7772,pump
binance,AUTOUSDT,2022-05-10,0.5258,1.8264,pump
binance,AVABTC,2025-10-11,0.8134,0.8009,pump
binance,AVAUSDT,2025-10-11,0.821,0.7981,pump
binance,AVAXUSDT,2025-09-01,0.5303,0.2127,volatile_control
binance,AVNTUSDT,2025-09-15,2.3075,0.8298,pump
binance,AWEBTC,2025-06-14,0.74,0.8378,pump
binance,AWEUSDT,2025-06-14,0.7492,0.7871,pump
binance,AXLBTC,2025-05-23,0.6619,0.5931,pump
binance,AXLUSDT,2025-05-23,0.6469,0.6317,pump
binance,AXSBTC,2025-12-27,0.5262,0.6375,pump
binance,AXSUSDT,2025-12-27,0.6691,0.5414,pump
binance,BABYUSDT,2025-07-09,0.5215,0.5577,pump
binance,BADGERBTC,2024-12-20,0.5115,0.4488,pump
binance,BADGERUSDT,2024-11-18,0.5099,0.1082,volatile_control
binance,BAKEBTC,2024-11-16,0.6678,0.2804,volatile_control
binance,BAKEUSDT,2024-11-16,0.7727,0.2559,volatile_control
binance,BALBTC,2024-08-31,0.5048,1.1006,pump
binance,BALUSDT,2024-11-18,0.8256,0.133,volatile_control
binance,BANANABTC,2025-03-04,0.8462,0.3362,pump
binance,BANANAUSDT,2025-06-26,0.5745,0.4381,pump
binance,BANANAS31USDT,2025-06-08,1.9896,0.8051,pump
binance,BANDBTC,2025-08-04,1.0283,0.3322,pump
binance,BANDUSDT,2025-08-04,1.0969,0.3205,pump
binance,BANKUSDT,2025-12-16,0.5277,0.705,pump
binance,BARBTC,2022-05-07,0.6959,0.9364,pump
binance,BARDUSDT,2025-09-18,2.8395,0.6671,pump
binance,BATBTC,2025-09-25,0.6385,0.4337,pump
binance,BATUSDT,2025-09-25,0.6597,0.4594,pump
binance,BBBTC,2025-05-04,0.5323,0.6061,pump
binance,BBUSDT,2025-06-23,0.6341,0.5359,pump
binance,BCCBTC,2017-11-17,0.9412,1.1478,pump
binance,BCCUSDT,2017-11-17,0.9614,0.5262,pump
binance,BCDBTC,2021-03-20,2.5285,0.2677,volatile_control
binance,BCHABCBTC,2018-12-06,0.6048,0.5162,pump
binance,BCHABCUSDT,2018-12-05,0.5425,0.6286,pump
binance,BCHDOWNUSDT,2021-04-17,0.9602,1.886,pump
binance,BCHUPUSDT,2020-10-28,1.099,0.9873,pump
binance,BCNBTC,2018-05-08,32.3333,1.0225,pump
binance,BCPTBTC,2020-02-12,0.7279,1.1111,pump
binance,BEAMBTC,2021-11-29,1.1475,0.9422,pump
binance,BEAMUSDT,2022-01-27,0.5544,0.8055,pump
binance,BEAMXUSDT,2025-06-23,0.6233,0.2191,volatile_control
binance,BEARUSDT,2020-01-17,2.8315,1.0813,pump
binance,BELBTC,2025-01-31,0.7813,0.6501,pump
binance,BELUSDT,2025-06-23,0.5034,0.3461,pump
binance,BERABTC,2025-02-11,1.0395,0.3487,pump
binance,BERAUSDT,2025-06-28,0.5455,0.2603,volatile_control
binance,BETABTC,2024-03-21,0.5038,0.9697,pump
binance,BETAUSDT,2024-06-10,0.871,0.4633,pump
binance,BICOUSDT,2026-04-13,0.5896,0.704,pump
binance,BIFIUSDT,2025-05-27,0.5124,1.2908,pump
binance,BIOUSDT,2025-06-23,0.5326,0.3165,pump
binance,BKRWUSDT,2020-07-06,1.0123,1.0098,pump
binance,BLURBTC,2024-11-14,0.6174,0.1595,volatile_control
binance,BLURUSDT,2025-07-03,0.768,0.3728,pump
binance,BLZBTC,2024-11-16,0.5726,0.1549,volatile_control
binance,BLZUSDT,2024-01-31,0.5125,0.4693,pump
binance,BMTUSDT,2025-05-19,0.506,0.2251,volatile_control
binance,BNBBEARUSDT,2020-03-11,3.9762,1.15,pump
binance,BNBBULLUSDT,2020-03-11,3.456,1.2721,pump
binance,BNBDOWNUSDT,2023-05-23,0.7165,0.2412,volatile_control
binance,BNBUPUSDT,2023-12-10,1.0607,0.357,pump
binance,BNTBTC,2023-09-22,0.6664,0.682,pump
binance,BNTUSDT,2026-04-01,0.6225,0.8825,pump
binance,BNXBTC,2024-02-22,0.8541,0.3945,pump
binance,BNXUSDT,2024-04-01,0.5056,0.4525,pump
binance,BOMEBTC,2024-03-16,3.0909,0.8529,pump
binance,BOMEUSDT,2025-06-23,0.5499,0.3394,pump
binance,BONDBTC,2023-09-27,1.9109,0.6523,pump
binance,BONDUSDT,2023-09-27,1.9657,0.5876,pump
binance,BONKUSDT,2025-06-20,0.6823,0.3022,pump
binance,BOTBTC,2020-11-05,0.5132,1.1601,pump
binance,BQXBTC,2020-09-06,0.5792,1.0205,pump
binance,BRDBTC,2021-08-12,1.2622,1.0204,pump
binance,BREVUSDT,2026-01-06,6.9467,0.7303,pump
binance,BROCCOLI714USDT,2025-06-12,0.5285,0.4939,pump
binance,BSVBTC,2018-11-16,1.3317,0.637,pump
binance,BSVUSDT,2018-11-16,0.9277,1.5481,pump
binance,BSWUSDT,2024-08-06,1.6536,0.4525,pump
binance,BTCSTBTC,2022-02-12,0.5645,0.8246,pump
binance,BTCSTUSDT,2022-02-11,0.5057,0.8663,pump
binance,BTCUPUSDT,2023-03-04,0.507,0.2855,volatile_control
binance,BTGBTC,2022-03-05,0.5072,0.3876,pump
binance,BTGUSDT,2022-03-05,0.6204,0.2423,volatile_control
binance,BTSBTC,2022-06-07,0.525,0.6667,pump
binance,BTSUSDT,2023-01-10,0.8096,0.6277,pump
binance,BTTBTC,2019-01-31,3.1111,0.5,pump
binance,BTTUSDT,2021-01-22,5.0642,0.533,pump
binance,BULLUSDT,2020-01-26,0.8075,0.1857,volatile_control
binance,BURGERUSDT,2024-05-19,1.0972,0.5602,pump
binance,BZRXBTC,2020-12-31,0.5827,0.2871,volatile_control
binance,BZRXUSDT,2020-12-24,0.5327,0.8212,pump
binance,CUSDT,2025-07-18,3.902,0.8335,pump
binance,C98BTC,2024-02-08,0.5449,0.4845,pump
binance,C98USDT,2025-06-23,0.5068,0.2043,volatile_control
binance,CAKEBTC,2025-09-20,0.6168,0.4903,pump
binance,CAKEUSDT,2025-09-16,0.5248,0.3972,pump
binance,CATIUSDT,2025-06-28,0.5032,0.5127,pump
binance,CDTBTC,2020-10-31,0.5937,0.8947,pump
binance,CELOBTC,2025-09-20,0.556,0.75,pump
binance,CELOUSDT,2025-07-05,0.5075,0.4206,pump
binance,CELRBTC,2024-11-13,0.5625,0.3333,pump
binance,CETUSUSDT,2025-07-02,0.5256,0.3126,pump
binance,CFGUSDT,2026-03-16,2.48,0.8718,pump
binance,CFXBTC,2025-07-02,2.0725,0.1748,volatile_control
binance,CFXUSDT,2025-06-25,0.5152,0.2118,volatile_control
binance,CGPTUSDT,2025-06-23,0.5186,0.2795,volatile_control
binance,CHATBTC,2018-02-21,0.5233,1.784,pump
binance,CHESSBTC,2023-12-06,0.553,0.475,pump
binance,CHESSUSDT,2025-04-07,0.8634,0.4293,pump
binance,CHIPUSDT,2026-04-21,10.7242,0.6668,pump
binance,CHRBTC,2025-05-07,0.5119,0.8372,pump
binance,CHRUSDT,2026-03-22,0.5493,0.6667,pump
binance,CHZBTC,2025-12-17,0.5294,0.3333,pump
binance,CHZUSDT,2025-12-16,0.5238,0.1319,volatile_control
binance,CITYBTC,2023-03-23,0.5216,0.6478,pump
binance,CITYUSDT,2025-07-25,0.5136,0.468,pump
binance,CKBBTC,2021-05-20,0.5111,0.6522,pump
binance,CKBUSDT,2025-07-02,1.2804,0.3586,pump
binance,CLOAKBTC,2018-06-29,0.5067,1.1978,pump
binance,CLVBTC,2024-02-26,0.7227,0.6279,pump
binance,CLVUSDT,2024-02-26,1.4546,0.5753,pump
binance,CMTBTC,2020-01-31,0.616,0.4805,pump
binance,CNDBTC,2021-03-09,1.2973,0.375,pump
binance,COCOSBTC,2019-10-05,0.5455,0.3333,pump
binance,COCOSUSDT,2022-05-30,0.5271,1.2,pump
binance,COMBOUSDT,2024-05-19,0.621,0.7974,pump
binance,COMPBTC,2025-03-14,0.899,0.9461,pump
binance,COMPUSDT,2025-05-31,0.568,0.5535,pump
binance,COOKIEUSDT,2025-05-15,1.0644,0.7847,pump
binance,COSBTC,2024-01-11,0.7059,0.9167,pump
binance,COSUSDT,2025-12-19,0.5138,0.6397,pump
binance,COTIBTC,2025-10-22,1.0,0.5806,pump
binance,COTIUSDT,2025-10-22,0.9282,0.5666,pump
binance,COWUSDT,2025-06-28,0.7721,0.2176,volatile_control
binance,CREAMUSDT,2024-04-29,0.668,0.4424,pump
binance,CRVBTC,2025-06-30,0.8235,0.1675,volatile_control
binance,CRVUSDT,2025-06-30,1.0263,0.1837,volatile_control
binance,CTKBTC,2025-06-13,0.552,0.7174,pump
binance,CTKUSDT,2025-06-13,0.5595,0.6673,pump
binance,CTSIBTC,2025-07-29,0.7458,0.4091,pump
binance,CTSIUSDT,2025-07-05,0.5416,0.4869,pump
binance,CTXCBTC,2024-07-06,0.5,1.0545,pump
binance,CTXCUSDT,2024-07-05,0.5229,0.8018,pump
binance,CVCBTC,2022-07-28,0.8246,0.7002,pump
binance,CVCUSDT,2025-10-31,0.548,1.2208,pump
binance,CVPUSDT,2023-09-01,0.5348,0.6607,pump
binance,CVXBTC,2023-01-15,0.586,0.1862,volatile_control
binance,CVXUSDT,2025-06-29,1.2134,0.3859,pump
binance,CYBERBTC,2025-06-23,0.5271,0.7639,pump
binance,CYBERUSDT,2025-06-23,0.7313,0.5894,pump
binance,DUSDT,2025-06-23,1.0488,0.7222,pump
binance,DARBTC,2024-02-08,0.868,0.447,pump
binance,DARUSDT,2024-02-05,0.5591,0.2188,volatile_control
binance,DASHBTC,2025-09-14,0.5071,0.6378,pump
binance,DASHUSDT,2025-09-14,0.5391,0.5432,pump
binance,DATABTC,2024-11-16,0.6,0.2083,volatile_control
binance,DATAUSDT,2025-06-06,0.521,0.8282,pump
binance,DCRBTC,2023-12-15,0.7898,0.8669,pump
binance,DCRUSDT,2025-09-26,0.5123,1.0873,pump
binance,DEGOBTC,2023-12-08,1.9842,0.5356,pump
binance,DEGOUSDT,2025-05-15,0.5274,0.282,volatile_control
binance,DENTBTC,2018-10-12,0.5806,0.3333,pump
binance,DENTUSDT,2025-06-23,0.5165,0.3346,pump
binance,DEXEUSDT,2025-09-03,0.7593,0.4396,pump
binance,DFUSDT,2025-03-02,0.5489,1.2567,pump
binance,DGBBTC,2024-02-08,0.5556,0.7,pump
binance,DGBUSDT,2025-10-19,0.8462,0.4382,pump
binance,DGDBTC,2019-04-04,0.8213,0.533,pump
binance,DIABTC,2025-04-11,0.7044,0.2622,volatile_control
binance,DIAUSDT,2025-07-04,2.1617,0.4223,pump
binance,DLTBTC,2020-11-06,0.9159,1.2449,pump
binance,DNTBTC,2022-03-17,1.6163,0.6835,pump
binance,DNTUSDT,2022-03-17,1.9701,0.6544,pump
binance,DOCKBTC,2023-10-10,0.5577,1.1724,pump
binance,DOCKUSDT,2023-10-06,0.5297,1.0794,pump
binance,DODOBTC,2025-11-08,0.5517,1.0,pump
binance,DODOUSDT,2025-07-02,0.5042,0.3571,pump
binance,DOGEBTC,2025-07-03,0.5641,0.2045,volatile_control
binance,DOGEUSDT,2025-07-03,0.7044,0.1395,volatile_control
binance,DOGSUSDT,2026-02-19,0.5357,0.72,pump
binance,DOLOUSDT,2025-08-27,0.8595,1.1896,pump
binance,DOTDOWNUSDT,2021-11-30,1.2914,0.9923,pump
binance,DOTUPUSDT,2021-12-14,0.5471,0.9994,pump
binance,DREPBTC,2023-05-02,0.52,1.1797,pump
binance,DREPUSDT,2023-05-07,0.5111,1.2282,pump
binance,DUSKBTC,2025-07-05,0.6087,0.5,pump
binance,DUSKUSDT,2025-06-23,0.5332,0.2158,volatile_control
binance,DYDXUSDT,2026-03-30,0.6213,0.2309,volatile_control
binance,DYMBTC,2024-02-06,40.6667,0.4248,pump
binance,DYMUSDT,2025-06-23,0.5686,0.4138,pump
binance,EASYBTC,2021-02-19,1.042,1.0875,pump
binance,EDENUSDT,2025-09-30,8.34,1.0133,pump
binance,EDOBTC,2019-09-05,0.7082,0.647,pump
binance,EDUBTC,2024-03-05,0.5305,0.6047,pump
binance,EDUUSDT,2025-08-08,0.5566,0.8184,pump
binance,EIGENBTC,2025-04-22,0.525,0.2045,volatile_control
binance,EIGENUSDT,2025-08-02,0.5168,0.7316,pump
binance,ELFBTC,2024-07-06,0.5144,0.9021,pump
binance,ELFUSDT,2024-11-07,1.3796,0.4821,pump
binance,ENABTC,2025-06-23,0.5254,0.6855,pump
binance,ENAUSDT,2025-06-23,0.638,0.4437,pump
binance,ENGBTC,2019-09-29,0.6728,1.0004,pump
binance,ENJBTC,2025-04-03,0.5281,0.8723,pump
binance,ENJUSDT,2026-02-28,0.5821,0.5945,pump
binance,ENSBTC,2025-07-02,0.5176,0.2375,volatile_control
binance,ENSUSDT,2025-06-30,0.5476,0.2486,volatile_control
binance,ENSOUSDT,2025-10-19,0.5095,1.8457,pump
binance,EOSBTC,2024-11-06,0.5385,0.2371,volatile_control
binance,EOSUSDT,2024-10-29,0.5525,0.3669,pump
binance,EOSBEARUSDT,2020-02-12,1.9818,0.3798,pump
binance,EOSBULLUSDT,2020-02-12,3.7883,1.2259,pump
binance,EOSDOWNUSDT,2021-01-07,0.8549,0.8064,pump
binance,EOSUPUSDT,2020-12-24,1.8225,1.1126,pump
binance,EPICUSDT,2025-06-30,2.3326,0.5103,pump
binance,EPSBTC,2021-05-23,0.6193,1.1962,pump
binance,EPSUSDT,2021-05-23,0.6037,1.2073,pump
binance,EPXUSDT,2024-01-28,0.6126,0.6648,pump
binance,ERAUSDT,2025-07-17,9.2805,0.6125,pump
binance,ERDBTC,2019-09-12,0.5294,1.0,pump
binance,ERDUSDT,2019-09-17,0.5153,1.3869,pump
binance,ERNUSDT,2024-03-11,0.7265,0.7428,pump
binance,ESPUSDT,2026-02-12,7.1924,0.5461,pump
binance,ETCUSDT,2025-07-01,0.562,0.1672,volatile_control
binance,ETHUSDT,2025-07-03,0.5017,0.0882,volatile_control
binance,ETHBEARUSDT,2020-02-13,0.6462,0.7457,pump
binance,ETHBULLUSDT,2020-01-17,3.4897,0.9534,pump
binance,ETHDOWNUSDT,2023-03-02,0.6372,1.4356,pump
binance,ETHFIBTC,2024-03-22,1.1501,0.7212,pump
binance,ETHFIUSDT,2025-06-23,0.5209,0.3616,pump
binance,ETHUPUSDT,2023-03-10,0.6585,0.3963,pump
binance,EULUSDT,2025-10-13,0.577,1.0572,pump
binance,EVXBTC,2020-12-28,3.1058,1.0735,pump
binance,EZBTC,2021-09-15,0.8344,1.0404,pump
binance,FUSDT,2025-12-15,0.532,1.0168,pump
binance,FARMBTC,2023-10-25,0.7459,0.7407,pump
binance,FARMUSDT,2025-05-30,0.5005,1.2566,pump
binance,FETBTC,2025-10-20,0.6754,0.6409,pump
binance,FETUSDT,2025-10-20,0.5874,0.7011,pump
binance,FFUSDT,2025-09-29,10.6,0.9204,pump
binance,FIDABTC,2025-05-07,0.7727,0.7451,pump
binance,FIDAUSDT,2025-06-22,0.5776,0.4478,pump
binance,FILBTC,2025-10-20,1.7429,0.3982,pump
binance,FILUSDT,2025-10-20,1.5917,0.416,pump
binance,FILDOWNUSDT,2021-02-15,0.7778,1.4218,pump
binance,FILUPUSDT,2021-01-13,0.5545,1.2084,pump
binance,FIOBTC,2024-08-08,0.5,0.5882,pump
binance,FIOUSDT,2025-07-05,0.5911,0.429,pump
binance,FIROBTC,2024-03-19,0.5135,1.0499,pump
binance,FIROUSDT,2024-04-19,0.5601,1.0285,pump
binance,FISBTC,2024-12-18,0.5307,0.875,pump
binance,FISUSDT,2024-12-20,0.5828,0.8664,pump
binance,FLMBTC,2024-11-16,0.5556,0.175,volatile_control
binance,FLMUSDT,2024-11-16,0.6621,0.1276,volatile_control
binance,FLOKIUSDT,2025-06-23,0.6405,0.2241,volatile_control
binance,FLOWUSDT,2026-02-20,1.0989,0.4537,pump
binance,FLUXBTC,2025-10-21,1.5641,0.623,pump
binance,FLUXUSDT,2025-07-02,0.527,0.0609,volatile_control
binance,FOGOUSDT,2026-01-15,1.7737,1.1137,pump
binance,FORBTC,2023-12-07,0.9792,0.7021,pump
binance,FORUSDT,2023-12-07,1.0164,0.7319,pump
binance,FORMUSDT,2025-06-23,0.5602,0.336,pump
binance,FORTHBTC,2025-02-03,0.689,0.9439,pump
binance,FORTHUSDT,2025-04-02,1.3779,0.982,pump
binance,FRAXUSDT,2026-01-15,0.9384,1.106,pump
binance,FRONTBTC,2023-08-30,1.1543,0.6715,pump
binance,FRONTUSDT,2023-08-30,1.0765,0.7101,pump
binance,FTMBTC,2024-02-19,0.602,0.2772,volatile_control
binance,FTMUSDT,2024-02-15,0.8244,0.3452,pump
binance,FTTBTC,2022-06-04,0.5148,0.1699,volatile_control
binance,FTTUSDT,2025-07-01,0.6303,0.4262,pump
binance,FUELBTC,2019-08-22,2.875,0.7536,pump
binance,FUNBTC,2020-12-14,3.1429,1.0455,pump
binance,FUNUSDT,2025-05-04,0.5219,1.1571,pump
binance,FXSBTC,2024-01-09,0.5019,0.2508,volatile_control
binance,FXSUSDT,2025-03-08,0.5516,0.1894,volatile_control
binance,GUSDT,2026-01-13,0.5217,1.3375,pump
binance,GALBTC,2023-12-08,0.6045,0.3798,pump
binance,GALUSDT,2023-11-22,0.5198,0.4849,pump
binance,GALABTC,2024-11-06,0.5357,0.2667,volatile_control
binance,GALAUSDT,2025-07-05,0.5119,0.5268,pump
binance,GFTUSDT,2023-12-05,0.5525,1.0196,pump
binance,GHSTUSDT,2025-03-11,0.8865,0.4048,pump
binance,GIGGLEUSDT,2025-10-25,3.5311,1.0382,pump
binance,GLMBTC,2025-10-27,0.6605,0.243,volatile_control
binance,GLMUSDT,2025-07-02,0.5345,0.3902,pump
binance,GLMRBTC,2025-11-04,0.5161,0.9375,pump
binance,GLMRUSDT,2025-11-21,0.5052,0.8571,pump
binance,GMTBTC,2024-12-17,0.5057,1.2045,pump
binance,GMTUSDT,2025-12-23,0.7289,0.5199,pump
binance,GMXBTC,2024-08-06,0.5335,0.6382,pump
binance,GMXUSDT,2025-07-22,2.2189,0.8669,pump
binance,GNOBTC,2021-10-18,0.5408,0.1389,volatile_control
binance,GNOUSDT,2025-09-11,0.5215,0.8893,pump
binance,GNSBTC,2023-12-17,0.5246,0.4705,pump
binance,GNSUSDT,2025-06-04,1.2689,0.6755,pump
binance,GNTBTC,2020-01-11,0.5294,0.7167,pump
binance,GOBTC,2021-07-27,0.5714,0.4375,pump
binance,GPSUSDT,2025-05-31,0.5665,0.8783,pump
binance,GRSBTC,2021-08-18,0.5205,0.6293,pump
binance,GTCBTC,2024-02-18,0.5822,0.6811,pump
binance,GTCUSDT,2025-07-05,0.5561,0.4516,pump
binance,GTOBTC,2021-11-29,1.1359,0.9231,pump
binance,GTOUSDT,2021-11-29,1.1287,1.0757,pump
binance,GUNUSDT,2025-06-18,0.6099,0.4685,pump
binance,GVTBTC,2020-12-17,0.58,1.503,pump
binance,GXSBTC,2021-04-26,1.2173,0.6734,pump
binance,GXSUSDT,2021-04-26,1.5304,0.7298,pump
binance,HAEDALUSDT,2025-05-21,1.195,0.8872,pump
binance,HARDBTC,2023-12-08,0.5553,0.2257,volatile_control
binance,HARDUSDT,2024-07-03,0.5719,0.98,pump
binance,HBARBTC,2025-06-26,0.55,0.2597,volatile_control
binance,HBARUSDT,2025-06-23,0.5669,0.2072,volatile_control
binance,HCBTC,2020-01-21,0.5188,0.24,volatile_control
binance,HCUSDT,2019-12-28,0.6145,0.4763,pump
binance,HEIBTC,2025-02-13,1.1506,1.2728,pump
binance,HEIUSDT,2025-07-01,0.5288,0.4632,pump
binance,HEMIUSDT,2025-11-23,0.5101,1.5941,pump
binance,HFTBTC,2025-06-14,2.0,0.3529,pump
binance,HFTUSDT,2025-06-12,1.5,0.2706,volatile_control
binance,HIFIUSDT,2024-11-04,0.5041,0.6531,pump
binance,HIGHBTC,2024-03-18,0.5089,0.1119,volatile_control
binance,HIGHUSDT,2025-10-29,0.5169,1.3595,pump
binance,HIVEUSDT,2026-04-17,0.5987,0.8405,pump
binance,HMSTRUSDT,2025-06-29,0.6148,0.5816,pump
binance,HNTBTC,2021-10-16,0.5232,0.3804,pump
binance,HNTUSDT,2021-10-15,0.5924,0.3177,pump
binance,HOLOUSDT,2025-09-11,8.8864,0.8588,pump
binance,HOMEUSDT,2025-06-26,0.5413,0.518,pump
binance,HOOKBTC,2023-12-09,0.5121,0.7972,pump
binance,HOOKUSDT,2025-04-11,0.5164,0.6214,pump
binance,HOTBTC,2020-01-31,0.6667,0.5,pump
binance,HOTUSDT,2025-07-02,0.6667,0.3056,pump
binance,HSRBTC,2017-08-19,1.5313,1.3012,pump
binance,HUMAUSDT,2025-05-26,9.6,0.7195,pump
binance,HYPERUSDT,2025-06-23,6.4423,0.3768,pump
binance,ICNBTC,2017-10-23,0.6107,1.4867,pump
binance,ICPBTC,2025-10-17,1.2621,0.3989,pump
binance,ICPUSDT,2025-10-17,1.1035,0.4084,pump
