exchange,symbol,date,increase,retracement,label
okx,NMRUSDT,2025-08-09,1.8729,0.47,pump
okx,NOTUSDT,2026-04-09,0.8966,0.8354,pump
okx,OFCUSDT,2026-04-09,3.0,0.7379,pump
okx,OKBBTC,2025-07-26,1.911,0.4676,pump
okx,OKBUSDT,2025-07-26,1.9699,0.4787,pump
okx,OLUSDT,2025-07-24,0.6207,0.678,pump
okx,OMIUSDT,2025-08-09,2.0494,0.3725,pump
okx,ONDOUSDT,2026-04-21,0.9072,0.2958,volatile_control
okx,ONTUSDT,2025-08-07,0.7094,0.5977,pump
okx,OPUSDT,2026-04-20,0.5079,0.3007,pump
okx,ORBSUSDT,2026-02-06,0.6636,0.6372,pump
okx,ORDIUSDT,2025-10-23,0.5161,0.9992,pump
okx,PARTIUSDT,2025-07-19,0.596,1.0607,pump
okx,PENDLEUSDT,2025-08-02,0.535,0.4408,pump
okx,PENGUUSDT,2025-07-20,0.5078,0.8515,pump
okx,PEOPLEUSDT,2025-10-29,0.5072,1.2248,pump
okx,PEPEUSDT,2025-12-18,0.8675,0.1699,volatile_control
okx,PHAUSDT,2025-10-31,0.5311,1.1367,pump
okx,PIUSDT,2026-02-11,0.5087,0.6748,pump
okx,PIXELUSDT,2025-09-02,0.5142,0.7457,pump
okx,PNUTUSDT,2025-12-19,0.5618,0.4303,pump
okx,POLUSDT,2025-12-23,0.7296,0.2868,volatile_control
okx,PORUSDT,2025-12-18,0.5658,0.1724,volatile_control
okx,PRCLUSDT,2025-08-26,0.5391,0.6242,pump
okx,PROMPTUSDT,2025-08-06,2.2563,0.3902,pump
okx,PROVEUSDT,2026-02-06,0.5127,1.0084,pump
okx,PUMPUSDT,2025-07-26,0.5221,0.4032,pump
okx,PYTHUSDT,2025-08-11,0.9608,0.4716,pump
okx,QTUMUSDT,2025-08-06,0.7004,0.2844,volatile_control
okx,RAYUSDT,2025-08-02,0.5915,0.6496,pump
okx,RENDERUSDT,2025-11-05,0.5707,1.1634,pump
okx,RESOLVUSDT,2025-07-19,0.6147,0.8086,pump
okx,ROBOUSDT,2026-04-07,0.5483,0.3816,pump
okx,RONUSDT,2025-12-30,0.9156,0.6889,pump
okx,RPLUSDT,2025-08-03,0.5153,0.7839,pump
okx,RSRUSDT,2025-10-11,0.696,0.6925,pump
okx,RVNUSDT,2025-10-22,0.515,0.828,pump
okx,SUSDT,2025-11-04,0.6023,1.2446,pump
okx,SAFEUSDT,2025-11-22,0.5368,1.0026,pump
okx,SAHARAUSDT,2025-07-19,1.1292,0.9756,pump
okx,SANDUSDT,2026-01-01,0.5234,0.5281,pump
okx,SATSUSDT,2025-09-09,1.0103,0.9171,pump
okx,SCRUSDT,2025-08-02,0.5194,0.2795,volatile_control
okx,SDUSDT,2025-07-19,2.0535,0.8341,pump
okx,SENTUSDT,2026-01-27,0.793,1.2552,pump
okx,SKLUSDT,2025-07-27,1.4396,0.5124,pump
okx,SLPUSDT,2025-07-19,0.7166,0.9013,pump
okx,SNXUSDT,2025-09-09,0.8322,0.2991,volatile_control
okx,SONICUSDT,2025-12-24,0.5051,0.742,pump
okx,SOPHUSDT,2025-07-19,0.513,0.828,pump
okx,SPACEUSDT,2026-01-23,9.14,1.0097,pump
okx,SPKUSDT,2025-07-19,4.1093,0.6738,pump
okx,SPURSUSDT,2025-12-30,0.7382,0.614,pump
okx,SSVUSDT,2025-12-18,0.5426,0.1673,volatile_control
okx,STORJUSDT,2025-11-04,0.5681,1.0788,pump
okx,STRKUSDT,2025-09-20,0.5437,0.5805,pump
okx,STXUSDT,2025-12-19,0.621,0.2828,volatile_control
okx,SUIUSDT,2025-12-19,0.5029,0.3004,pump
okx,SWFTCUSDT,2025-11-05,0.5664,1.0449,pump
okx,THETAUSDT,2026-03-31,0.8509,0.5219,pump
okx,TIAUSDT,2025-11-05,0.5083,1.4357,pump
okx,TNSRUSDT,2025-11-02,5.706,0.7225,pump
okx,TONUSDT,2026-04-19,1.2163,0.2455,volatile_control
okx,TOSHIUSDT,2026-01-01,0.5393,0.9035,pump
okx,TRAUSDT,2025-11-20,0.625,0.4298,pump
okx,TRBUSDT,2026-03-29,0.6732,0.4357,pump
okx,TRUMPUSDT,2025-10-18,0.5096,0.5971,pump
okx,TURBOUSDT,2025-11-15,0.6034,0.4559,pump
okx,UMAUSDT,2025-07-19,0.6699,1.0702,pump
okx,UNIUSDT,2025-10-24,0.6308,0.686,pump
okx,VELOUSDT,2025-12-19,0.5428,0.3292,pump
okx,VELODROMEUSDT,2025-08-03,0.5011,0.8283,pump
okx,VINEUSDT,2025-07-19,3.3014,0.8163,pump
okx,VIRTUALUSDT,2025-10-31,0.5135,1.3033,pump
okx,WUSDT,2025-09-02,0.6596,0.3338,pump
okx,WAXPUSDT,2026-03-02,0.6124,0.7432,pump
okx,WCTUSDT,2025-11-04,0.5378,1.0499,pump
okx,WETUSDT,2025-12-09,5.834,0.5321,pump
okx,WIFUSDT,2025-12-19,0.5285,0.6577,pump
okx,WINUSDT,2025-11-19,0.8389,0.7354,pump
okx,WLDUSDT,2025-08-22,1.3562,0.2623,volatile_control
okx,WLFIUSDT,2025-09-01,0.75,1.1247,pump
okx,WOOUSDT,2025-12-19,0.5265,0.2528,volatile_control
okx,XCHUSDT,2025-10-26,0.5091,0.5931,pump
okx,XPLUSDT,2025-09-25,32.85,0.7896,pump
okx,XTZUSDT,2025-07-19,0.808,0.9256,pump
okx,YBUSDT,2025-10-15,0.69,1.3681,pump
okx,YGGUSDT,2025-08-26,0.8104,0.317,pump
okx,ZAMAUSDT,2026-02-02,0.5596,1.4882,pump
okx,ZBCNUSDT,2025-07-20,0.8874,0.2818,volatile_control
okx,ZECUSDT,2025-12-03,0.5239,0.6111,pump
okx,ZENUSDT,2025-12-28,0.5693,0.3949,pump
okx,ZENTUSDT,2025-08-16,0.7857,0.4614,pump
okx,ZETAUSDT,2026-01-21,0.5534,1.4797,pump
okx,ZEUSUSDT,2025-08-22,0.518,0.5868,pump
okx,ZILUSDT,2026-01-20,0.5077,1.4068,pump
okx,ZKUSDT,2025-08-03,0.5183,0.5167,pump
okx,ZKJUSDT,2025-07-23,0.8464,0.5976,pump
okx,ZORAUSDT,2026-01-21,0.562,1.5408,pump
okx,ZROUSDT,2025-08-01,0.5064,0.7826,pump
okx,ZRXUSDT,2025-12-15,0.5104,0.9446,pump
