exchange,symbol,date,increase,retracement,label
huobi,BEBEUSDT,2025-05-16,0.9424,0.4966,pump
huobi,BERAUSDT,2025-06-27,0.5402,0.2341,volatile_control
huobi,BETHUSDT,2025-07-02,0.5267,0.1235,volatile_control
huobi,BFCUSDT,2025-05-23,0.5265,0.591,pump
huobi,BICOUSDT,2026-04-11,0.5022,0.7788,pump
huobi,BIGTIMEUSDT,2025-07-05,0.5118,0.5878,pump
huobi,BILLUSDT,2026-05-06,21.572,0.2405,volatile_control
huobi,BIOUSDT,2025-06-22,0.5795,0.4415,pump
huobi,BIRBUSDT,2026-01-27,23.2792,0.6977,pump
huobi,BLASTUSDT,2025-06-28,0.6469,0.4276,pump
huobi,BLENDUSDT,2026-04-23,10.024,0.7761,pump
huobi,BLUAIUSDT,2025-10-29,6.52,0.6616,pump
huobi,BLUEUSDT,2025-05-17,0.5456,0.8182,pump
huobi,BLUMUSDT,2025-07-07,7.3901,0.4036,pump
huobi,BLURUSDT,2025-07-02,0.8106,0.3643,pump
huobi,BMTUSDT,2025-05-21,0.5113,0.4446,pump
huobi,BNKRUSDT,2026-02-03,34.0359,0.811,pump
huobi,BNTUSDT,2025-11-19,0.5136,1.05,pump
huobi,BOBAUSDT,2025-05-14,0.5358,0.9575,pump
huobi,BOBBSCUSDT,2025-06-05,12.23,0.8013,pump
huobi,BOMEUSDT,2025-06-22,0.5802,0.4133,pump
huobi,BONEUSDT,2025-08-25,1.151,0.8607,pump
huobi,BONKUSDT,2025-06-19,0.7123,0.4036,pump
huobi,BRETTUSDT,2025-06-22,0.741,0.2912,volatile_control
huobi,BREVUSDT,2026-01-06,8.8867,0.7264,pump
huobi,BRISEUSDT,2025-07-01,0.6556,0.2918,volatile_control
huobi,BROCCOLIUSDT,2025-06-13,0.9781,0.2003,volatile_control
huobi,BTWUSDT,2026-03-01,38.992,0.3613,pump
huobi,C98USDT,2025-06-22,0.6226,0.3673,pump
huobi,CAUSDT,2025-06-19,0.5364,0.2902,volatile_control
huobi,CAKEUSDT,2025-09-15,0.5382,0.3708,pump
huobi,CAMPUSDT,2025-08-26,22.4513,0.8182,pump
huobi,CARVUSDT,2025-07-02,0.5728,0.4258,pump
huobi,CATUSDT,2025-06-22,0.5808,0.4337,pump
huobi,CBKUSDT,2025-06-13,0.819,0.5753,pump
huobi,CCUSDT,2026-04-21,4.38,0.0502,volatile_control
huobi,CELOUSDT,2025-07-02,0.512,0.2384,volatile_control
huobi,CETUSUSDT,2025-07-01,0.5139,0.3468,pump
huobi,CFGUSDT,2026-03-22,0.9178,0.5147,pump
huobi,CFXUSDT,2025-06-24,0.5635,0.2281,volatile_control
huobi,CGPTUSDT,2025-06-22,0.5494,0.3436,pump
huobi,CHECKUSDT,2026-01-18,9.777,0.4803,pump
huobi,CHILLGUYUSDT,2025-06-22,0.8039,0.3456,pump
huobi,CHIPUSDT,2026-04-20,22.3598,0.6364,pump
huobi,CHRUSDT,2025-06-22,0.5896,0.4099,pump
huobi,CHZUSDT,2025-12-15,0.5069,0.0988,volatile_control
huobi,CKBUSDT,2025-07-02,1.159,0.4593,pump
huobi,CLANKERUSDT,2026-02-03,10.0371,0.3345,pump
huobi,CLAWDUSDT,2026-02-03,5.4975,0.8363,pump
huobi,CLAWNCHUSDT,2026-01-31,8.6667,0.966,pump
huobi,CLOREUSDT,2025-07-04,0.6102,0.5361,pump
huobi,CLVUSDT,2025-11-01,0.592,1.5946,pump
huobi,COMPUSDT,2025-05-25,0.5184,0.4904,pump
huobi,COOKIEUSDT,2025-07-23,8.4,0.3161,pump
huobi,COQUSDT,2025-07-03,0.6014,0.2521,volatile_control
huobi,COREUSDT,2025-12-02,0.7018,0.817,pump
huobi,COTIUSDT,2025-10-22,0.9258,0.4231,pump
huobi,COWUSDT,2025-06-27,1.0358,0.4585,pump
huobi,CRTSUSDT,2025-11-04,0.5361,1.445,pump
huobi,CRVUSDT,2025-06-29,1.1255,0.2215,volatile_control
huobi,CSPRUSDT,2025-11-19,0.5763,1.1471,pump
huobi,CTAUSDT,2025-05-14,0.7638,1.0097,pump
huobi,CTCUSDT,2025-11-21,0.6592,0.9138,pump
huobi,CTSIUSDT,2025-06-22,0.6023,0.4887,pump
huobi,CTXUSDT,2025-06-22,0.5822,0.8581,pump
huobi,CUDISUSDT,2025-09-25,5.0,0.7457,pump
huobi,CVCUSDT,2025-10-29,0.5008,1.2886,pump
huobi,CVXUSDT,2025-06-28,1.2557,0.4498,pump
huobi,CYBERUSDT,2025-06-22,0.7556,0.5967,pump
huobi,DAOUSDT,2026-02-03,1.5,1.1476,pump
huobi,DASHUSDT,2025-09-13,0.5911,0.4017,pump
huobi,DBRUSDT,2025-06-09,1.2652,0.5658,pump
huobi,DCRUSDT,2025-09-22,0.5031,0.9192,pump
huobi,DEGENUSDT,2025-06-22,0.7491,0.4256,pump
huobi,DELOREANUSDT,2025-06-23,7.75,0.8686,pump
huobi,DEXEUSDT,2025-09-02,0.7394,0.3228,pump
huobi,DGBUSDT,2025-06-17,0.5787,1.2314,pump
huobi,DIAUSDT,2025-07-03,2.1453,0.2974,volatile_control
huobi,DKAUSDT,2025-11-04,0.5487,1.2611,pump
huobi,DODOUSDT,2025-08-02,0.8797,0.8575,pump
huobi,DOGEBTC,2025-07-03,0.5711,0.377,pump
huobi,DOGEUSDT,2025-06-30,0.5623,0.1655,volatile_control
huobi,DONKEYUSDT,2025-05-16,0.6632,0.9349,pump
huobi,DRIFTUSDT,2025-07-02,0.949,0.2406,volatile_control
huobi,DSYNCUSDT,2025-09-23,11.4459,0.3788,pump
huobi,DUSKUSDT,2025-06-22,0.5918,0.2759,volatile_control
huobi,DYDXUSDT,2025-11-03,0.5725,1.1969,pump
huobi,DYMUSDT,2025-06-22,0.6421,0.425,pump
huobi,EDGEUSDT,2026-03-30,27.67,0.0948,volatile_control
huobi,EDGENUSDT,2025-06-01,7.56,0.8899,pump
huobi,EIGENUSDT,2025-07-04,0.5018,0.5493,pump
huobi,ELAUSDT,2025-05-17,0.5081,0.8123,pump
huobi,ELFUSDT,2025-07-03,0.6675,0.6361,pump
huobi,ELIZAOSUSDT,2025-11-10,13.118,0.5842,pump
huobi,ELSAUSDT,2026-01-22,8.2,0.6701,pump
huobi,ENAUSDT,2025-06-22,0.6633,0.4493,pump
huobi,ENJUSDT,2026-03-01,0.7826,0.2948,volatile_control
huobi,ENSUSDT,2025-06-29,0.6139,0.2283,volatile_control
huobi,ENSOUSDT,2026-01-25,8.4355,0.4521,pump
huobi,EPICUSDT,2025-06-30,2.3606,0.5366,pump
huobi,EPTUSDT,2025-08-26,0.5042,0.7913,pump
huobi,ERAUSDT,2025-07-16,19.2,0.5706,pump
huobi,ESUSDT,2025-07-25,5.345,0.3742,pump
huobi,ESPUSDT,2026-02-11,21.21,0.5026,pump
huobi,ESXUSDT,2025-06-18,58.678,0.5421,pump
huobi,ETCUSDT,2025-06-30,0.5646,0.282,volatile_control
huobi,ETHUSDT,2025-06-29,0.5071,0.0974,volatile_control
huobi,ETHFIUSDT,2025-06-22,0.5285,0.4469,pump
huobi,ETHWUSDT,2025-06-29,0.5658,0.3171,pump
huobi,ETNUSDT,2025-07-07,1.5785,0.3787,pump
huobi,EULUSDT,2025-06-22,1.52,0.3366,pump
huobi,EURRUSDT,2026-01-12,168.9867,0.9311,pump
huobi,FUSDT,2025-08-23,0.5361,0.6691,pump
huobi,FARTCOINUSDT,2025-06-05,0.6002,1.1975,pump
huobi,FBUSDT,2025-06-09,10.186,0.1812,volatile_control
huobi,FETUSDT,2025-10-20,0.6207,0.7578,pump
huobi,FFUSDT,2025-09-28,10.0,0.9568,pump
huobi,FHEUSDT,2025-07-22,0.5498,0.8414,pump
huobi,FILUSDT,2025-10-20,1.4824,0.5098,pump
huobi,FIOUSDT,2025-07-02,0.5149,0.2373,volatile_control
huobi,FISUSDT,2025-06-19,0.6864,0.7364,pump
huobi,FITFIUSDT,2025-07-28,0.6097,0.9359,pump
huobi,FLOKIUSDT,2025-06-22,0.6758,0.2928,volatile_control
huobi,FLOWUSDT,2026-02-20,0.9327,0.5029,pump
huobi,FLRUSDT,2025-07-04,0.6627,0.3545,pump
huobi,FLUXUSDT,2025-06-22,0.5286,0.3676,pump
huobi,FORTHUSDT,2025-08-02,0.5601,0.8298,pump
huobi,FRAXUSDT,2026-03-02,6.393,0.4302,pump
huobi,FTTUSDT,2025-06-30,0.6296,0.4181,pump
huobi,FUNUSDT,2025-06-26,1.4526,0.3125,pump
huobi,FUSEUSDT,2025-06-04,0.5871,1.0516,pump
huobi,GUSDT,2025-11-21,0.5109,0.7237,pump
huobi,GAINUSDT,2025-09-23,3.8427,1.2014,pump
huobi,GALAUSDT,2025-07-04,0.5118,0.4576,pump
huobi,GAME2USDT,2025-06-22,0.5227,0.6854,pump
huobi,GAMEBASEUSDT,2025-05-17,0.5977,1.226,pump
huobi,GENIUSUSDT,2026-04-29,11.82,0.2078,volatile_control
huobi,GIGGLEUSDT,2025-10-15,13.4375,0.8164,pump
huobi,GLMUSDT,2025-07-01,0.5037,0.4616,pump
huobi,GLMRUSDT,2025-11-06,0.5238,1.2485,pump
huobi,GMTUSDT,2025-12-22,0.6483,0.3936,pump
huobi,GMXUSDT,2025-07-22,1.0975,0.7548,pump
huobi,GNOUSDT,2025-07-03,0.5616,0.4635,pump
huobi,GOATUSDT,2025-06-22,0.8667,0.4345,pump
huobi,GODSUSDT,2025-05-16,0.5537,1.1339,pump
huobi,GOMININGUSDT,2025-11-08,0.502,1.5243,pump
huobi,GRASSUSDT,2025-11-01,0.881,0.8669,pump
huobi,GRIFFAINUSDT,2025-06-22,0.8671,0.4495,pump
huobi,GTAIUSDT,2025-09-09,0.5528,1.1173,pump
huobi,GUNUSDT,2025-10-27,4.0,0.4709,pump
huobi,GWEIUSDT,2026-01-22,15.525,0.4915,pump
huobi,HAEDALUSDT,2025-05-14,0.521,1.3052,pump
huobi,HANAUSDT,2025-10-23,4.723,0.7341,pump
huobi,HBARUSDT,2025-06-22,0.6115,0.217,volatile_control
huobi,HFTUSDT,2025-06-12,1.6119,0.1882,volatile_control
huobi,HIPPOUSDT,2025-06-22,0.6268,0.4,pump
huobi,HIVEUSDT,2025-06-13,0.5445,1.2845,pump
huobi,HOLOWORLDUSDT,2025-09-10,9.625,0.8527,pump
huobi,HOMEUSDT,2025-06-09,10.5,0.6421,pump
huobi,HOTUSDT,2025-07-01,0.6568,0.2416,volatile_control
huobi,HOUSEUSDT,2025-05-14,0.8238,1.0631,pump
huobi,HPOS10IUSDT,2025-05-18,7.6201,0.2658,volatile_control
huobi,HPPUSDT,2026-04-29,10.9796,0.0984,volatile_control
huobi,HSKUSDT,2025-10-12,5.7917,0.3335,pump
huobi,HYPEUSDT,2026-02-28,0.5463,0.2729,volatile_control
huobi,ICPUSDT,2025-10-20,2.1369,0.3353,pump
huobi,ICXUSDT,2025-05-18,0.5336,0.2177,volatile_control
huobi,IDUSDT,2025-12-22,0.8995,0.6721,pump
huobi,IDEXUSDT,2025-06-23,0.6257,0.6752,pump
huobi,IMXUSDT,2025-07-01,0.5678,0.0647,volatile_control
huobi,INITUSDT,2025-06-22,0.5438,0.5966,pump
huobi,INJUSDT,2025-07-07,0.5057,0.466,pump
huobi,INXUSDT,2026-01-30,8.6855,0.4426,pump
huobi,IOUSDT,2025-06-22,0.536,0.4813,pump
huobi,IOSTUSDT,2025-07-02,0.6352,0.5752,pump
huobi,IOTAUSDT,2025-06-25,0.5377,0.2913,volatile_control
huobi,IOTXUSDT,2025-07-12,0.5185,0.5846,pump
huobi,IPUSDT,2025-06-23,0.5995,0.3928,pump
huobi,IRUSDT,2025-12-16,5.338,0.9352,pump
huobi,JASMYUSDT,2025-07-02,0.6452,0.1908,volatile_control
huobi,JOEUSDT,2026-03-20,0.9422,0.632,pump
huobi,JSTUSDT,2026-04-16,0.5091,0.2607,volatile_control
huobi,JTOUSDT,2025-12-18,0.5408,0.4719,pump
huobi,JUPUSDT,2025-07-03,0.5859,0.5047,pump
huobi,JUVUSDT,2025-07-22,1.1638,0.5854,pump
huobi,KAIAUSDT,2025-05-24,0.5428,0.3013,pump
huobi,KAITOUSDT,2025-08-26,0.5027,0.834,pump
huobi,KASUSDT,2025-12-23,9.6572,0.1388,volatile_control
huobi,KAVAUSDT,2025-10-30,0.5385,1.0101,pump
huobi,KCTUSDT,2025-08-13,2.3607,0.0417,volatile_control
huobi,KERNELUSDT,2025-05-17,0.5925,1.0826,pump
huobi,KIMAUSDT,2025-06-12,0.6794,0.9007,pump
huobi,KITEUSDT,2025-11-02,5.695,0.5616,pump
huobi,KNCUSDT,2025-06-23,1.5952,0.5188,pump
huobi,KRRXUSDT,2025-07-27,0.9817,0.1832,volatile_control
huobi,KSMUSDT,2025-10-23,0.5127,0.7487,pump
huobi,KYOUSDT,2025-12-09,9.5,1.0404,pump
huobi,L3USDT,2025-05-15,0.738,0.6865,pump
huobi,LAUSDT,2025-06-03,40.0,0.7708,pump
huobi,LATUSDT,2025-08-06,0.5272,0.8418,pump
huobi,LAYERUSDT,2025-10-22,0.5342,1.3,pump
huobi,LDOUSDT,2025-06-29,0.6697,0.2572,volatile_control
huobi,LFUSDT,2025-06-01,0.5,0.6797,pump
huobi,LINEAUSDT,2025-09-09,10.0,0.6543,pump
huobi,LINKUSDT,2025-07-02,0.5173,0.1349,volatile_control
huobi,LISTAUSDT,2025-06-10,5.5625,0.3438,pump
huobi,LITUSDT,2026-01-14,6.233,0.3791,pump
huobi,LMWRUSDT,2025-06-22,0.678,0.5553,pump
huobi,LPTUSDT,2025-05-14,1.3206,0.7585,pump
huobi,LQTYUSDT,2025-05-30,0.5815,0.7274,pump
huobi,LRCUSDT,2025-07-04,0.5506,0.4937,pump
huobi,LSKUSDT,2025-06-23,0.5474,0.5251,pump
huobi,LUNAUSDT,2025-11-18,1.1068,0.7128,pump
huobi,LUNCUSDT,2025-11-18,1.5239,0.603,pump
huobi,LVVAUSDT,2025-06-22,1.2223,0.875,pump
huobi,LWAUSDT,2025-05-14,0.7929,0.8355,pump
huobi,MUSDT,2025-07-02,165.6667,0.6697,pump
huobi,MAGICUSDT,2025-06-13,0.6058,0.8903,pump
huobi,MANTAUSDT,2025-06-22,0.5416,0.3326,pump
huobi,MANTRAUSDT,2026-03-03,12.322,0.5651,pump
huobi,MANYUUSDT,2025-09-28,13.6886,0.6647,pump
huobi,MAPOUSDT,2025-05-26,1.0904,0.8581,pump
huobi,MASKUSDT,2025-05-16,1.0485,0.1256,volatile_control
huobi,MAVIAUSDT,2025-06-26,0.5416,0.381,pump
huobi,MAYUSDT,2025-06-30,6.1372,0.2405,volatile_control
huobi,MBLUSDT,2025-08-26,1.2525,1.0106,pump
huobi,MBOXUSDT,2025-06-19,0.582,0.7336,pump
huobi,MBXUSDT,2025-07-03,0.6288,1.0542,pump
huobi,MCRTUSDT,2025-10-22,0.8992,1.2557,pump
huobi,MEUSDT,2025-12-30,0.6384,0.6005,pump
huobi,MEGAUSDT,2026-04-29,10.46,0.6028,pump
huobi,MELANIAUSDT,2025-06-27,0.547,0.385,pump
huobi,MEMEUSDT,2025-06-22,0.5309,0.3988,pump
huobi,MEMEFIUSDT,2025-06-13,0.5263,1.1547,pump
huobi,MERLUSDT,2025-05-15,0.5351,0.8777,pump
huobi,METUSDT,2025-10-23,4.839,0.4832,pump
huobi,METISUSDT,2025-06-17,0.5384,1.1259,pump
huobi,MEWUSDT,2025-05-17,0.5331,1.0226,pump
huobi,MFERUSDT,2025-07-01,0.5068,0.4324,pump
huobi,MINAUSDT,2025-10-16,0.5734,1.0152,pump
huobi,MIRAUSDT,2025-09-25,8.8385,0.9172,pump
huobi,MLNUSDT,2025-05-26,1.5019,0.8311,pump
huobi,MNDEUSDT,2025-05-14,0.8945,0.9538,pump
huobi,MNTUSDT,2025-07-01,0.5069,0.2886,volatile_control
huobi,MOCAUSDT,2025-06-24,0.5789,0.7991,pump
huobi,MOGUSDT,2025-05-17,0.511,1.2651,pump
huobi,MOLTUSDT,2026-01-31,9.0,1.0577,pump
huobi,MONUSDT,2025-06-13,0.6085,1.0522,pump
huobi,MONADUSDT,2025-11-23,21.6052,0.6106,pump
huobi,MOODENGUSDT,2025-05-15,0.5141,1.2359,pump
huobi,MOODENGETHUSDT,2025-06-22,0.8098,0.7339,pump
huobi,MORPHOUSDT,2025-10-16,10.218,0.2804,volatile_control
huobi,MOVEUSDT,2025-06-18,0.5175,0.7548,pump
huobi,MOVRUSDT,2025-10-28,0.503,1.2034,pump
huobi,MPLXUSDT,2025-06-28,0.5872,0.1401,volatile_control
huobi,MTLUSDT,2025-06-02,0.9326,1.1943,pump
huobi,MUBARAKUSDT,2025-05-17,0.5208,1.2492,pump
huobi,MXUSDT,2025-08-03,0.5468,0.5339,pump
huobi,NAKAUSDT,2025-06-22,0.7632,0.7228,pump
huobi,NAVXUSDT,2025-06-22,0.5171,0.1957,volatile_control
huobi,NEARUSDT,2025-10-30,0.5181,0.8728,pump
huobi,NEIROUSDT,2025-06-22,0.77,0.4072,pump
huobi,NEWTUSDT,2025-06-24,7.1883,0.4357,pump
huobi,NIGHTUSDT,2025-12-08,28.9475,0.3961,pump
huobi,NILUSDT,2025-11-04,0.5539,1.8298,pump
huobi,NKNUSDT,2025-07-05,0.5476,0.3992,pump
huobi,NODEOPSUSDT,2025-06-29,8.9995,0.9217,pump
huobi,NOMUSDT,2025-09-29,4.6,0.8194,pump
huobi,NPCUSDT,2025-07-06,18.748,0.1369,volatile_control
huobi,NXPCUSDT,2025-05-15,10.0032,0.5704,pump
huobi,NYMUSDT,2026-03-04,0.5208,0.472,pump
huobi,OBOLUSDT,2025-07-08,1.1254,0.7158,pump
huobi,OBTUSDT,2025-06-17,0.5076,1.1717,pump
huobi,OGUSDT,2025-07-09,0.5199,0.4428,pump
huobi,OGNUSDT,2025-08-01,0.5957,0.4464,pump
huobi,ONDOUSDT,2025-07-04,0.5088,0.3101,pump
huobi,ONTUSDT,2025-08-06,0.6921,0.5797,pump
huobi,OPUSDT,2025-07-04,0.5418,0.3671,pump
huobi,OPENUSDT,2025-09-07,8.4105,0.783,pump
huobi,OPGUSDT,2026-04-20,23.7,0.562,pump
huobi,OPNUSDT,2026-03-04,9.816,0.6441,pump
huobi,ORBSUSDT,2025-05-31,0.53,0.7805,pump
huobi,ORCAUSDT,2025-06-25,0.6223,0.4789,pump
huobi,ORDERUSDT,2025-07-01,0.8585,0.5086,pump
huobi,ORDIUSDT,2025-06-22,0.607,0.3388,pump
huobi,OSMOUSDT,2025-09-30,0.5283,1.2232,pump
huobi,OXTUSDT,2025-12-18,0.5267,0.8984,pump
huobi,PAALUSDT,2025-07-07,0.5132,0.4398,pump
huobi,PANTHERUSDT,2025-10-22,1.2534,0.1633,volatile_control
huobi,PARTIUSDT,2025-07-05,0.5896,0.5785,pump
huobi,PAYAIUSDT,2025-10-31,8.4248,0.8126,pump
huobi,PCIUSDT,2025-05-22,1.219,0.2347,volatile_control
huobi,PENDLEUSDT,2025-07-04,0.5334,0.3201,pump
huobi,PENGUUSDT,2025-06-13,0.6721,0.1928,volatile_control
huobi,PEOPLEUSDT,2025-10-30,0.6345,1.0583,pump
huobi,PEPEUSDT,2025-07-04,0.5444,0.3642,pump
huobi,PHAUSDT,2025-10-30,0.6164,1.1092,pump
huobi,PHBUSDT,2025-06-24,0.5093,0.4736,pump
huobi,PINGUSDT,2025-10-26,6.8786,0.7153,pump
huobi,PIPPINUSDT,2025-05-17,0.5113,1.5945,pump
huobi,PIXELUSDT,2025-06-22,0.5627,0.4076,pump
huobi,PLANCKUSDT,2025-11-12,5.0,1.0455,pump
huobi,PLUMEUSDT,2025-06-21,0.5045,0.5355,pump
huobi,PNUTUSDT,2025-06-22,0.6087,0.3266,pump
huobi,POLUSDT,2025-12-23,0.7687,0.3613,pump
huobi,POLSUSDT,2025-05-14,0.6338,1.1292,pump
huobi,POLYXUSDT,2025-06-23,0.601,0.5908,pump
huobi,PONDUSDT,2025-06-27,0.5058,0.6782,pump
huobi,PONKEUSDT,2025-06-22,0.7006,0.3647,pump
huobi,POPCATUSDT,2025-06-22,0.5897,0.2566,volatile_control
huobi,PORTALUSDT,2025-05-15,0.6756,1.248,pump
huobi,POWRUSDT,2025-11-03,0.5093,1.2114,pump
huobi,PRCLUSDT,2025-06-19,0.5145,0.3047,pump
huobi,PROMUSDT,2025-06-19,0.5065,0.2645,volatile_control
huobi,PROPYUSDT,2025-05-15,0.6238,0.6197,pump
huobi,PROVEUSDT,2025-08-24,5.026,0.3759,pump
huobi,PSGUSDT,2025-06-23,0.5366,0.5452,pump
huobi,PUFFERUSDT,2025-07-01,0.834,0.4696,pump
huobi,PUMPUSDT,2025-09-28,6.53,0.6064,pump
huobi,PUNDIXUSDT,2025-07-01,0.5077,0.5015,pump
huobi,PUSHUSDT,2025-12-07,0.5033,0.4052,pump
huobi,PYRUSDT,2025-07-17,0.518,0.888,pump
huobi,PYTHUSDT,2025-07-03,0.5079,0.3549,pump
huobi,QTUMUSDT,2025-08-06,0.6634,0.3459,pump
huobi,QUICKUSDT,2025-07-04,0.5006,0.3115,pump
huobi,RACAUSDT,2025-08-04,0.5595,1.0479,pump
huobi,RADUSDT,2025-12-16,0.5689,0.855,pump
huobi,RAINUSDT,2026-04-28,9.7627,0.0955,volatile_control
huobi,RATSUSDT,2025-09-09,0.5667,0.4409,pump
huobi,RAYUSDT,2025-06-22,0.6444,0.3489,pump
huobi,RDNTUSDT,2025-06-20,2.2093,0.7398,pump
huobi,REDUSDT,2025-07-08,0.5725,0.2781,volatile_control
huobi,REEFUSDT,2025-06-30,1.3669,0.4416,pump
huobi,REIUSDT,2025-06-23,0.6194,0.7216,pump
huobi,RENDERUSDT,2025-07-04,0.5063,0.3474,pump
huobi,REQUSDT,2026-02-23,0.5206,0.8201,pump
huobi,RESOLVUSDT,2025-06-10,9.4725,0.7126,pump
huobi,REZUSDT,2025-06-22,1.5417,0.6577,pump
huobi,RIVERUSDT,2026-01-15,28.6533,0.8683,pump
huobi,RLCUSDT,2025-07-05,0.511,0.6382,pump
huobi,ROBOUSDT,2026-02-26,14.5015,0.618,pump
huobi,ROCKUSDT,2025-10-16,0.5266,0.9236,pump
huobi,RONINUSDT,2025-06-22,0.558,0.695,pump
huobi,ROOTUSDT,2025-05-15,1.4907,0.9336,pump
huobi,ROUTEUSDT,2025-07-04,0.6895,0.5127,pump
huobi,RPLUSDT,2025-05-24,0.5144,0.562,pump
huobi,RSRUSDT,2025-06-22,0.5918,0.3192,pump
huobi,RSS3USDT,2025-08-01,0.5561,0.8924,pump
