exchange,symbol,date,increase,retracement,label
bybit,C98USDT,2025-06-23,0.5098,0.2087,volatile_control
bybit,CAKEUSDT,2025-09-16,0.5267,0.4019,pump
bybit,CAMPUSDT,2025-08-27,15.0075,0.8994,pump
bybit,CATUSDT,2025-07-23,1.3249,0.728,pump
bybit,CATIUSDT,2025-07-02,0.5308,0.5664,pump
bybit,CBKUSDT,2025-06-14,0.787,0.4191,pump
bybit,CCUSDT,2025-11-10,5.6667,0.7337,pump
bybit,CELOUSDT,2025-07-02,0.7125,0.2485,volatile_control
bybit,CFGUSDT,2025-08-26,0.6428,0.8351,pump
bybit,CGPTUSDT,2025-06-23,0.5158,0.2697,volatile_control
bybit,CHILLGUYUSDT,2025-06-23,0.7377,0.2446,volatile_control
bybit,CHIPUSDT,2026-04-21,60.0,0.9252,pump
bybit,CHZUSDT,2025-12-16,0.5255,0.1317,volatile_control
bybit,CITYUSDT,2025-07-24,0.5015,0.4867,pump
bybit,CLOUDUSDT,2025-05-15,0.8115,0.5989,pump
bybit,CMETHUSDT,2025-07-05,0.5261,0.1524,volatile_control
bybit,COINXUSDT,2025-06-30,0.6431,0.907,pump
bybit,COMPUSDT,2025-05-31,0.5666,0.5518,pump
bybit,COOKUSDT,2025-07-06,0.6954,0.396,pump
bybit,COOKIEUSDT,2025-05-15,1.0593,0.7846,pump
bybit,COREUSDT,2025-12-02,0.7756,0.7145,pump
bybit,CORNUSDT,2025-06-24,0.6792,0.9926,pump
bybit,CPOOLUSDT,2025-06-25,0.6117,0.3082,pump
bybit,CRCLXUSDT,2025-07-01,0.6075,0.4015,pump
bybit,CRVUSDT,2025-06-30,1.0263,0.1832,volatile_control
bybit,CSPRUSDT,2026-03-06,0.7009,0.7045,pump
bybit,CTAUSDT,2025-05-27,0.5253,0.248,volatile_control
bybit,CTCUSDT,2025-11-21,0.5304,1.0564,pump
bybit,CUDISUSDT,2025-06-05,2.4912,0.9162,pump
bybit,CYBERUSDT,2025-06-23,0.7195,0.5807,pump
bybit,DBRUSDT,2025-06-10,1.2737,0.5614,pump
bybit,DEEPUSDT,2025-06-23,0.5791,0.2388,volatile_control
bybit,DEGENUSDT,2025-06-23,0.6888,0.3855,pump
bybit,DIAMUSDT,2025-09-02,0.597,0.19,volatile_control
bybit,DOGEUSDT,2025-07-03,0.7045,0.1396,volatile_control
bybit,DOGSUSDT,2025-06-23,0.525,0.4881,pump
bybit,DOLOUSDT,2025-06-23,1.6604,0.4833,pump
bybit,DOODUSDT,2025-06-23,0.6821,0.5697,pump
bybit,DOTUSDT,2025-07-02,0.5072,0.4309,pump
bybit,DRIFTUSDT,2025-07-03,0.9395,0.2903,volatile_control
bybit,DYDXUSDT,2026-03-30,0.6182,0.2261,volatile_control
bybit,DYMUSDT,2025-06-23,0.5686,0.4095,pump
bybit,EATUSDT,2025-10-29,4.1167,1.0039,pump
bybit,EDGEUSDT,2026-03-31,8.622,0.1652,volatile_control
bybit,EIGENUSDT,2025-08-02,0.5173,0.7324,pump
bybit,ELIZAOSUSDT,2025-11-12,0.6007,1.2087,pump
bybit,ELONUSDT,2026-02-02,26.221,0.9836,pump
bybit,ELSAUSDT,2026-01-20,9.8763,0.9277,pump
bybit,ENAUSDT,2025-06-23,0.6308,0.4381,pump
bybit,ENJUSDT,2025-07-02,0.5688,0.2342,volatile_control
bybit,ENSUSDT,2025-06-30,0.5473,0.2488,volatile_control
bybit,ENSOUSDT,2025-10-14,3.5,0.9166,pump
bybit,ERAUSDT,2025-07-17,47.9635,0.5416,pump
bybit,ESUSDT,2025-07-16,4.335,0.8358,pump
bybit,ESEUSDT,2025-09-24,0.5736,0.5453,pump
bybit,ETCUSDT,2025-07-01,0.5624,0.1672,volatile_control
bybit,ETHUSDT,2025-07-03,0.5009,0.0866,volatile_control
bybit,ETHFIUSDT,2025-06-23,0.5227,0.3607,pump
bybit,ETHWUSDT,2025-06-30,0.5267,0.3591,pump
bybit,FUSDT,2025-08-24,0.5487,0.3492,pump
bybit,FETUSDT,2025-10-20,0.5828,0.6982,pump
bybit,FFUSDT,2025-09-29,14.3571,0.9777,pump
bybit,FHEUSDT,2025-07-23,0.5676,0.8526,pump
bybit,FIDAUSDT,2025-06-22,0.5741,0.4444,pump
bybit,FIGHTUSDT,2026-01-22,4.9216,0.9885,pump
bybit,FILUSDT,2025-10-20,1.5809,0.4133,pump
bybit,FLIPUSDT,2025-07-02,0.5418,0.138,volatile_control
bybit,FLOCKUSDT,2025-05-15,2.7647,0.5169,pump
bybit,FLOKIUSDT,2025-06-23,0.6464,0.2244,volatile_control
bybit,FLOWUSDT,2025-12-28,0.6791,1.3955,pump
bybit,FLRUSDT,2025-07-05,0.6811,0.4476,pump
bybit,FLUIDUSDT,2025-06-29,0.5981,0.189,volatile_control
bybit,FOGOUSDT,2026-01-15,3.0337,0.754,pump
bybit,FORTUSDT,2025-06-01,0.8948,0.807,pump
bybit,FRAXUSDT,2026-01-12,1.5148,0.8437,pump
bybit,FTTUSDT,2025-07-01,0.5943,0.3904,pump
bybit,FUELUSDT,2026-01-05,0.5128,1.0762,pump
bybit,GUSDT,2026-01-13,0.5221,1.334,pump
bybit,GAIBUSDT,2025-11-19,5.6667,0.9312,pump
bybit,GALAUSDT,2025-07-05,0.5234,0.5372,pump
bybit,GLMRUSDT,2025-11-20,0.5343,0.7084,pump
bybit,GMTUSDT,2025-12-23,0.6745,0.4867,pump
bybit,GMXUSDT,2025-07-22,1.0307,0.715,pump
bybit,GOATUSDT,2025-06-23,0.7719,0.4048,pump
bybit,GODSUSDT,2025-07-12,1.0639,0.8914,pump
bybit,GPSUSDT,2025-05-31,0.5618,0.8812,pump
bybit,GRASSUSDT,2025-11-02,0.8892,0.9491,pump
bybit,GTAIUSDT,2025-09-09,0.605,1.0625,pump
bybit,HUSDT,2025-06-25,65.4236,0.8902,pump
bybit,HAEDALUSDT,2025-05-15,0.5269,1.3403,pump
bybit,HBARUSDT,2025-06-23,0.57,0.2112,volatile_control
bybit,HFTUSDT,2025-06-12,1.5032,0.2721,volatile_control
bybit,HMSTRUSDT,2025-06-29,0.593,0.5662,pump
bybit,HNTUSDT,2025-07-02,1.1439,0.3505,pump
bybit,HOLOUSDT,2025-09-11,13.9548,0.8348,pump
bybit,HOMEUSDT,2025-06-10,19.996,0.6846,pump
bybit,HOODXUSDT,2025-07-02,9.1137,0.9886,pump
bybit,HPOS10IUSDT,2025-05-31,0.5616,1.0496,pump
bybit,HUMAUSDT,2025-05-26,3.0,0.9231,pump
bybit,HYPEUSDT,2025-07-11,0.6016,0.4157,pump
bybit,HYPERUSDT,2025-06-23,6.3913,0.371,pump
bybit,ICNTUSDT,2025-07-03,4.4386,0.767,pump
bybit,ICPUSDT,2025-10-17,1.1022,0.4077,pump
bybit,ICXUSDT,2025-05-20,0.5201,0.2883,volatile_control
bybit,IDUSDT,2025-12-23,0.7025,0.606,pump
bybit,IMUUSDT,2026-01-22,4.986,0.9471,pump
bybit,IMXUSDT,2025-07-01,0.5029,0.2249,volatile_control
bybit,INITUSDT,2025-06-23,0.5007,0.543,pump
bybit,INJUSDT,2026-04-25,0.7793,0.3715,pump
bybit,INSPUSDT,2025-05-26,0.5198,0.8318,pump
bybit,INTERUSDT,2025-07-25,0.591,0.6127,pump
bybit,IOUSDT,2025-09-05,0.556,0.9223,pump
bybit,IPUSDT,2025-06-24,0.53,0.4435,pump
bybit,JASMYUSDT,2025-07-03,0.6285,0.1635,volatile_control
bybit,JTOUSDT,2025-05-31,0.5271,0.2958,volatile_control
bybit,JUPUSDT,2025-07-05,0.5703,0.5732,pump
bybit,JUVUSDT,2025-07-09,0.5302,0.6406,pump
bybit,KAIAUSDT,2025-05-24,0.5588,0.1718,volatile_control
bybit,KASUSDT,2025-07-04,0.5113,0.3619,pump
bybit,KAVAUSDT,2025-10-31,0.57,1.0343,pump
bybit,KILOUSDT,2025-06-21,0.8915,0.6353,pump
bybit,KMNOUSDT,2025-08-31,0.8282,0.4268,pump
bybit,KSMUSDT,2025-10-21,0.5185,0.7464,pump
bybit,L3USDT,2025-05-15,0.7555,0.8321,pump
bybit,LAUSDT,2025-06-04,99.0,0.9053,pump
bybit,LAVAUSDT,2025-07-24,0.5741,0.845,pump
bybit,LAYERUSDT,2025-11-04,0.7263,1.0385,pump
bybit,LDOUSDT,2025-06-30,0.5108,0.2695,volatile_control
bybit,LINEAUSDT,2025-09-10,5.25,0.6431,pump
bybit,LINKUSDT,2025-07-05,0.5397,0.3337,pump
bybit,LITUSDT,2026-01-15,1.1269,0.8744,pump
bybit,LMWRUSDT,2025-06-21,0.5298,0.6535,pump
bybit,LRCUSDT,2025-07-05,0.5383,0.5375,pump
bybit,LUNAUSDT,2025-11-18,1.1434,0.7306,pump
bybit,LUNAIUSDT,2025-05-16,0.6422,1.1221,pump
bybit,LUNCUSDT,2025-11-18,1.5872,0.6236,pump
bybit,MAGICUSDT,2025-06-06,0.5104,0.8075,pump
bybit,MAJORUSDT,2025-05-15,0.5759,1.2212,pump
bybit,MANAUSDT,2025-07-02,0.5232,0.1313,volatile_control
bybit,MANTAUSDT,2025-07-05,0.5042,0.5765,pump
bybit,MANTRAUSDT,2026-03-04,1.4518,0.9355,pump
bybit,MASKUSDT,2025-05-17,1.0284,0.1183,volatile_control
bybit,MAVIAUSDT,2025-06-27,0.5443,0.3882,pump
bybit,MBOXUSDT,2025-06-22,0.5363,0.5313,pump
bybit,MBXUSDT,2025-06-06,0.5231,0.9892,pump
bybit,MCDXUSDT,2026-03-20,0.5088,1.0708,pump
bybit,MCRTUSDT,2025-10-23,0.7398,1.2953,pump
bybit,MEUSDT,2025-12-31,0.6284,0.6357,pump
bybit,MEEUSDT,2025-06-30,3.4218,0.3327,pump
bybit,MEGAUSDT,2026-04-30,3.2028,0.671,pump
bybit,MEMEUSDT,2025-07-02,0.51,0.3338,pump
bybit,MERLUSDT,2025-05-17,0.5607,1.055,pump
bybit,METUSDT,2025-10-23,2.5556,0.6252,pump
bybit,METAXUSDT,2025-07-02,2.8931,0.9764,pump
bybit,METHUSDT,2025-07-03,0.5116,0.1034,volatile_control
bybit,MEWUSDT,2025-05-17,0.5002,1.2252,pump
bybit,MINAUSDT,2025-10-17,0.5154,0.9572,pump
bybit,MMTUSDT,2025-11-04,44.0,0.9615,pump
bybit,MNTBTC,2025-07-25,0.5276,0.4311,pump
bybit,MNTUSDT,2025-07-02,0.5097,0.2006,volatile_control
bybit,MOCAUSDT,2025-06-25,0.5817,0.7786,pump
bybit,MOGUSDT,2025-05-17,0.5048,1.3967,pump
bybit,MONUSDT,2025-11-24,8.866,0.5831,pump
bybit,MORPHOUSDT,2025-06-28,0.6095,0.1154,volatile_control
bybit,MOVEUSDT,2025-06-20,0.5233,0.7646,pump
bybit,MOVRUSDT,2025-07-05,0.5243,0.7823,pump
bybit,MPLXUSDT,2025-06-29,0.6314,0.3438,pump
bybit,NAKAUSDT,2025-09-29,0.6787,1.1205,pump
bybit,NAVXUSDT,2025-07-09,0.5023,0.3492,pump
bybit,NEARUSDT,2025-10-31,0.5174,0.8416,pump
bybit,NEIROCTOUSDT,2025-05-18,0.5131,1.2306,pump
bybit,NEONUSDT,2025-06-19,0.54,1.126,pump
bybit,NEWTUSDT,2025-06-24,16.157,0.6775,pump
bybit,NIGHTUSDT,2025-12-09,10.999,0.3919,pump
bybit,NOMUSDT,2025-10-01,1.28,1.3044,pump
bybit,NOTUSDT,2026-04-09,0.9296,0.8426,pump
bybit,NSUSDT,2025-08-27,0.6325,0.4398,pump
bybit,NXPCUSDT,2025-05-15,292.9222,0.9118,pump
bybit,NYMUSDT,2026-03-05,0.5059,0.4668,pump
bybit,OASUSDT,2025-07-10,0.5167,0.7476,pump
bybit,OBOLUSDT,2025-06-15,0.6234,0.4748,pump
bybit,OBTUSDT,2025-06-14,0.5293,1.2563,pump
bybit,OLUSDT,2025-05-16,0.5163,0.7929,pump
bybit,ONDOUSDT,2025-07-05,0.5109,0.384,pump
bybit,OPUSDT,2025-07-05,0.5493,0.4526,pump
bybit,OPGUSDT,2026-04-21,13.1168,0.7237,pump
bybit,OPNUSDT,2026-03-05,2.6915,0.7579,pump
bybit,ORDERUSDT,2025-07-02,0.9628,0.5667,pump
bybit,ORDIUSDT,2025-06-23,0.5665,0.296,volatile_control
bybit,PAALUSDT,2025-07-07,0.5026,0.1945,volatile_control
bybit,PARTIUSDT,2025-07-06,0.6328,0.4143,pump
bybit,PENDLEUSDT,2025-07-02,0.5128,0.245,volatile_control
bybit,PENGUUSDT,2025-06-15,0.7946,0.105,volatile_control
bybit,PENGUINUSDT,2026-01-31,1.2333,1.5881,pump
bybit,PEOPLEUSDT,2025-07-02,0.5353,0.1508,volatile_control
bybit,PEPEUSDT,2025-06-28,0.5388,0.1521,volatile_control
bybit,PIEVERSEUSDT,2025-11-15,4.4311,0.4072,pump
bybit,PIRATEUSDT,2025-07-02,0.5331,0.7054,pump
bybit,PLUMEUSDT,2025-06-22,0.5721,0.4209,pump
bybit,PNUTUSDT,2025-06-23,0.5427,0.2919,volatile_control
bybit,POLUSDT,2025-12-23,0.7262,0.2854,volatile_control
bybit,PONKEUSDT,2025-06-23,0.601,0.2792,volatile_control
bybit,POPCATUSDT,2025-06-23,0.5097,0.239,volatile_control
bybit,PORTALUSDT,2025-05-15,0.53,1.4281,pump
bybit,PRCLUSDT,2025-06-22,1.1802,0.3166,pump
bybit,PRIMEUSDT,2025-06-23,0.5439,0.4027,pump
bybit,PROVEUSDT,2025-09-08,0.6506,0.8049,pump
bybit,PSGUSDT,2026-04-26,0.505,0.6755,pump
bybit,PUFFERUSDT,2025-07-02,0.9137,0.4751,pump
bybit,PUMPUSDT,2025-07-14,5.882,0.7547,pump
bybit,PUMPBTCUSDT,2025-06-04,0.615,1.2313,pump
bybit,PYBOBOUSDT,2026-01-26,1.3,0.5322,pump
bybit,PYTHUSDT,2025-07-05,0.5948,0.5192,pump
bybit,QNTUSDT,2025-11-22,0.5113,0.7512,pump
bybit,QORPOUSDT,2025-06-05,0.6545,1.6745,pump
bybit,QTUMUSDT,2025-08-06,0.7007,0.2844,volatile_control
bybit,RATSUSDT,2025-09-09,0.5719,0.3821,pump
bybit,RECALLUSDT,2025-10-15,7.526,0.8137,pump
bybit,REDUSDT,2025-07-09,0.5391,0.4173,pump
bybit,RENDERUSDT,2025-11-05,0.5741,1.159,pump
bybit,RESOLVUSDT,2025-06-10,4.2187,0.7979,pump
bybit,ROAMUSDT,2025-05-31,0.5377,1.2607,pump
bybit,ROBOUSDT,2026-02-27,5.232,0.6808,pump
bybit,ROSEUSDT,2025-10-22,0.553,0.4473,pump
bybit,RPLUSDT,2025-05-24,0.5936,0.5142,pump
bybit,RVNUSDT,2025-05-18,0.9302,0.9143,pump
bybit,SUSDT,2025-11-04,0.5934,1.2459,pump
bybit,SAFEUSDT,2025-05-16,0.5026,1.0129,pump
bybit,SAHARAUSDT,2025-06-26,2.75,0.7086,pump
bybit,SANDUSDT,2026-01-01,0.5478,0.5487,pump
bybit,SAROSUSDT,2025-05-15,0.5339,0.6508,pump
bybit,SATSUSDT,2025-09-09,1.1107,0.9248,pump
bybit,SCAUSDT,2025-06-14,0.6131,0.366,pump
bybit,SCORUSDT,2025-12-17,8.0133,0.9752,pump
bybit,SCRUSDT,2025-06-23,0.6307,0.144,volatile_control
bybit,SCRTUSDT,2025-07-05,0.5395,0.5913,pump
bybit,SDUSDT,2025-05-16,0.5532,1.0328,pump
bybit,SEIUSDT,2025-06-07,0.8256,0.5257,pump
bybit,SENDUSDT,2025-06-26,0.687,0.2209,volatile_control
bybit,SENTUSDT,2026-01-22,8.8902,0.5105,pump
bybit,SIGNUSDT,2025-09-06,0.8353,0.8911,pump
bybit,SISUSDT,2025-06-21,0.5063,0.2358,volatile_control
bybit,SKRUSDT,2026-01-21,25.8168,0.782,pump
bybit,SKYUSDT,2025-09-04,0.6448,0.4845,pump
bybit,SNXUSDT,2025-09-09,0.8285,0.2962,volatile_control
bybit,SOLVUSDT,2025-05-31,0.5335,0.1667,volatile_control
bybit,SOMIUSDT,2025-09-02,5.3493,0.5834,pump
bybit,SONICUSDT,2025-12-24,0.504,0.7632,pump
bybit,SOSOUSDT,2025-06-07,0.7118,0.557,pump
bybit,SPKUSDT,2025-06-17,1.925,0.9861,pump
bybit,SPXUSDT,2025-05-15,0.5999,0.5212,pump
bybit,SQDUSDT,2025-07-14,0.58,1.0559,pump
bybit,SSVUSDT,2025-07-02,0.7858,0.2007,volatile_control
bybit,STABLEUSDT,2025-12-08,2.1111,0.9747,pump
bybit,STETHUSDT,2025-07-05,0.5344,0.1702,volatile_control
bybit,STREAMUSDT,2025-05-19,3.1771,0.2345,volatile_control
bybit,STRKUSDT,2025-06-23,0.5156,0.3674,pump
bybit,STXUSDT,2025-12-19,0.6226,0.2817,volatile_control
bybit,SUIUSDT,2025-06-27,0.5796,0.1106,volatile_control
bybit,SUNUSDT,2025-09-02,0.7351,0.6664,pump
bybit,SUNDOGUSDT,2025-12-18,0.7812,0.5385,pump
bybit,SUPRAUSDT,2025-06-23,0.5172,0.4567,pump
bybit,SUSHIUSDT,2025-07-01,0.7945,0.1848,volatile_control
bybit,SVLUSDT,2025-05-18,0.8591,0.3829,pump
bybit,SWELLUSDT,2025-06-29,0.5963,0.3596,pump
bybit,SXTUSDT,2025-06-27,0.5149,0.2381,volatile_control
bybit,SYNDUSDT,2025-10-27,0.8673,1.3474,pump
bybit,TAUSDT,2025-07-21,3.8271,0.8611,pump
bybit,TACUSDT,2025-07-15,9.0,0.9212,pump
bybit,TAIUSDT,2025-05-15,0.6025,0.7243,pump
bybit,TAIKOUSDT,2025-07-03,0.6036,0.3267,pump
bybit,TELUSDT,2025-06-27,1.0735,0.3818,pump
bybit,THETAUSDT,2026-03-31,0.8428,0.5162,pump
bybit,TIAUSDT,2025-07-05,0.5129,0.5935,pump
bybit,TNSRUSDT,2025-07-06,0.5045,0.5133,pump
bybit,TOKENUSDT,2025-06-23,0.5187,0.4684,pump
bybit,TONUSDT,2026-04-19,1.2148,0.2451,volatile_control
bybit,TOSHIUSDT,2025-06-23,0.5769,0.3494,pump
bybit,TOWNSUSDT,2025-08-05,1.8441,1.0048,pump
bybit,TREEUSDT,2025-07-29,6.0,0.8759,pump
bybit,TRIAUSDT,2026-02-03,6.3,0.5774,pump
bybit,TRUMPUSDT,2025-10-18,0.5087,0.5939,pump
bybit,TUNAUSDT,2025-07-30,26.5395,0.987,pump
bybit,TWTUSDT,2025-09-02,1.1021,0.381,pump
bybit,UUSDT,2025-09-04,6.16,0.8601,pump
bybit,UMAUSDT,2025-05-22,0.5341,0.5994,pump
bybit,UNIUSDT,2025-07-01,0.5322,0.2093,volatile_control
bybit,USDYUSDT,2025-08-30,0.8014,0.998,pump
bybit,USTCUSDT,2025-07-02,0.5085,0.5072,pump
bybit,VANAUSDT,2026-02-06,0.5041,1.0505,pump
bybit,VANRYUSDT,2025-06-23,0.7455,0.3911,pump
bybit,VELOUSDT,2025-07-01,0.5354,0.3374,pump
bybit,VICUSDT,2025-06-19,1.3348,0.2735,volatile_control
bybit,VINUUSDT,2025-05-15,0.6974,0.2881,volatile_control
bybit,VIRTUALUSDT,2025-05-18,0.5348,1.0353,pump
bybit,VOOIUSDT,2025-12-18,3.8,1.1,pump
bybit,VTHOUSDT,2025-12-19,0.5319,1.044,pump
bybit,VVVUSDT,2025-06-06,0.5267,1.0663,pump
bybit,WUSDT,2025-06-23,0.554,0.2973,volatile_control
bybit,WALUSDT,2025-12-23,0.5056,0.7512,pump
bybit,WAVESUSDT,2025-08-01,0.5162,0.2296,volatile_control
bybit,WAXPUSDT,2026-03-02,0.5563,0.7132,pump
bybit,WCTUSDT,2025-05-15,1.4922,1.0399,pump
bybit,WEMIXUSDT,2025-05-31,0.7954,0.388,pump
bybit,WETUSDT,2025-12-09,10.355,0.4972,pump
bybit,WHITEWHALEUSDT,2026-01-06,3.9356,1.0719,pump
bybit,WIFUSDT,2025-06-23,0.5592,0.3062,pump
bybit,WLDUSDT,2025-05-18,0.5345,1.0697,pump
bybit,WLFIUSDT,2025-09-01,3.4099,0.629,pump
bybit,WOOUSDT,2025-12-19,0.5256,0.2575,volatile_control
bybit,XAIUSDT,2025-06-23,0.5133,0.431,pump
bybit,XANUSDT,2025-09-29,5.3556,1.0535,pump
bybit,XAVAUSDT,2026-02-21,0.5,0.1915,volatile_control
bybit,XDCUSDT,2025-07-02,0.7739,0.153,volatile_control
bybit,XEMUSDT,2025-06-14,0.5712,2.1715,pump
bybit,XIONUSDT,2025-05-23,0.5408,0.6214,pump
bybit,XLMBTC,2025-06-26,1.0742,0.3315,pump
bybit,XLMUSDT,2025-06-26,1.1409,0.2365,volatile_control
bybit,XPLUSDT,2025-09-25,7.462,0.8689,pump
bybit,XRPUSDT,2025-06-30,0.6594,0.1707,volatile_control
bybit,XTERUSDT,2025-08-06,2.0564,0.7704,pump
bybit,XTZUSDT,2025-07-02,1.3795,0.3303,pump
bybit,YBUSDT,2025-10-15,1.8063,0.8662,pump
bybit,ZAMAUSDT,2026-02-02,2.95,0.7227,pump
bybit,ZBTUSDT,2025-10-17,9.4,0.9417,pump
bybit,ZENUSDT,2025-09-15,0.5153,0.4725,pump
bybit,ZENTUSDT,2025-08-16,0.7825,0.4562,pump
bybit,ZEREBROUSDT,2025-06-22,0.5836,0.7652,pump
bybit,ZETAUSDT,2026-01-21,0.5437,1.4889,pump
bybit,ZEXUSDT,2025-05-17,0.7731,0.8573,pump
bybit,ZIGUSDT,2025-07-06,0.5801,0.5023,pump
bybit,ZILUSDT,2026-01-20,0.5019,1.412,pump
bybit,ZKUSDT,2025-06-23,0.5964,0.3449,pump
bybit,ZKCUSDT,2025-09-15,7.87,0.9203,pump
bybit,ZKJUSDT,2025-06-16,1.3792,1.3491,pump
bybit,ZKPUSDT,2025-12-19,3.4926,0.579,pump
bybit,ZORAUSDT,2025-06-26,0.5188,0.3404,pump
bybit,ZRCUSDT,2025-06-06,0.6016,1.2714,pump
bybit,ZROUSDT,2025-08-01,0.5058,0.7812,pump
bybit,ZRXUSDT,2025-12-15,0.5284,0.9448,pump
