exchange,symbol,date,increase,retracement,label
bitget,AMPUSDT,2025-12-22,0.5383,0.6157,pump
bitget,AMZNONUSDT,2026-03-18,0.9565,0.1665,volatile_control
bitget,ANIMEUSDT,2025-11-05,0.5669,1.1853,pump
bitget,ANKRUSDT,2026-02-28,0.5765,0.7837,pump
bitget,APEUSDT,2026-04-06,2.2529,0.6394,pump
bitget,API3USDT,2025-08-01,1.7035,0.4172,pump
bitget,APRUSDT,2025-10-23,15.6127,0.725,pump
bitget,ARUSDT,2025-10-20,1.2015,0.469,pump
bitget,ARBUSDT,2025-08-02,0.5433,0.5327,pump
bitget,ARGUSDT,2025-12-19,0.5702,0.1687,volatile_control
bitget,ARIAUSDT,2025-08-21,37.2125,0.3176,pump
bitget,ARKMUSDT,2025-09-02,0.5435,0.444,pump
bitget,ARPAUSDT,2025-10-11,0.6136,0.7673,pump
bitget,ARTXUSDT,2026-01-31,18.412,0.7295,pump
bitget,ASRUSDT,2025-07-22,2.6865,0.1964,volatile_control
bitget,ASTERUSDT,2025-10-06,10.248,0.6319,pump
bitget,ATHUSDT,2025-08-21,0.5888,0.4561,pump
bitget,ATMUSDT,2025-07-19,1.0216,0.6832,pump
bitget,AUCTIONUSDT,2025-10-11,0.8957,0.8977,pump
bitget,AUDIOUSDT,2026-03-30,0.9467,0.8062,pump
bitget,AVAUSDT,2025-10-11,0.8423,0.8019,pump
bitget,AVAXUSDT,2025-09-01,0.5301,0.2097,volatile_control
bitget,AVNTUSDT,2025-09-09,176.7913,0.446,pump
bitget,AWEUSDT,2025-08-27,0.6709,0.3865,pump
bitget,AXLUSDT,2025-12-02,0.554,1.386,pump
bitget,AXSUSDT,2025-12-27,0.6606,0.5337,pump
bitget,BUSDT,2025-07-28,0.5404,0.7183,pump
bitget,B2USDT,2025-08-23,0.697,0.7675,pump
bitget,BABYUSDT,2025-10-31,0.505,1.372,pump
bitget,BANUSDT,2025-08-07,0.6826,0.1667,volatile_control
bitget,BANANAUSDT,2025-11-21,0.5265,0.9779,pump
bitget,BANANAS31USDT,2025-07-19,0.6686,1.0488,pump
bitget,BANDUSDT,2025-08-04,1.0905,0.3162,pump
bitget,BANKUSDT,2025-08-21,0.5128,0.8303,pump
bitget,BARDUSDT,2025-09-18,37.3675,0.5068,pump
bitget,BATUSDT,2025-09-25,0.6551,0.4581,pump
bitget,BAYUSDT,2025-11-01,46.1067,0.4765,pump
bitget,BBUSDT,2025-08-02,0.5442,0.7864,pump
bitget,BDXNUSDT,2025-07-23,0.549,0.6276,pump
bitget,BERAUSDT,2025-08-06,0.5472,0.5594,pump
bitget,BGSCUSDT,2025-08-20,0.5608,0.452,pump
bitget,BICOUSDT,2026-04-13,0.5864,0.6972,pump
bitget,BIGTIMEUSDT,2025-09-23,0.584,1.574,pump
bitget,BILLUSDT,2026-05-04,112.267,0.1929,volatile_control
bitget,BIOUSDT,2025-07-20,0.537,0.4216,pump
bitget,BIRBUSDT,2026-01-28,66.815,0.7204,pump
bitget,BLENDUSDT,2026-04-24,39.0,0.7959,pump
bitget,BLESSUSDT,2025-09-23,215.2814,0.7835,pump
bitget,BLUEUSDT,2025-08-06,0.651,0.9596,pump
bitget,BLURUSDT,2025-12-27,0.5611,0.6442,pump
bitget,BNTUSDT,2026-04-01,0.6163,0.8114,pump
bitget,BOMEUSDT,2025-12-18,0.5556,0.2408,volatile_control
bitget,BONKUSDT,2025-12-17,0.5035,0.2345,volatile_control
bitget,BRUSDT,2025-08-05,0.6773,0.2382,volatile_control
bitget,BRETTUSDT,2025-11-22,0.5675,0.633,pump
bitget,BREVUSDT,2026-01-06,46.3333,0.6338,pump
bitget,BROCCOLIUSDT,2025-08-31,0.8667,0.476,pump
bitget,BSBUSDT,2026-03-04,10.8787,0.5923,pump
bitget,BSVUSDT,2026-02-06,0.5664,0.6122,pump
bitget,BTRUSDT,2025-08-27,6.0528,0.4847,pump
bitget,BTWUSDT,2026-03-02,75.766,0.2716,volatile_control
bitget,CUSDT,2025-07-19,0.5291,1.3519,pump
bitget,C98USDT,2025-09-20,0.5204,0.702,pump
bitget,CAKEUSDT,2025-09-16,0.5224,0.3964,pump
bitget,CAMPUSDT,2025-08-27,68.6889,0.8522,pump
bitget,CATIUSDT,2025-10-11,0.5785,1.0946,pump
bitget,CBKUSDT,2025-07-20,0.5052,1.2267,pump
bitget,CCUSDT,2026-04-24,10.1033,0.0919,volatile_control
bitget,CELOUSDT,2025-09-18,0.5695,0.6033,pump
bitget,CESSUSDT,2025-11-05,0.516,0.8701,pump
bitget,CETUSUSDT,2026-03-06,0.5107,0.3594,pump
bitget,CFXUSDT,2025-07-19,1.6917,0.5211,pump
bitget,CGNUSDT,2025-10-23,48.9995,0.9994,pump
bitget,CGPTUSDT,2026-04-13,0.5641,0.2135,volatile_control
bitget,CHEEMSUSDT,2025-09-21,0.6613,0.5387,pump
bitget,CHILLGUYUSDT,2025-12-19,0.782,0.3468,pump
bitget,CHRUSDT,2026-03-22,0.5245,0.6533,pump
bitget,CHZUSDT,2025-12-16,0.5248,0.1337,volatile_control
bitget,CKBUSDT,2025-07-19,0.8006,0.8403,pump
bitget,CLANKERUSDT,2025-07-19,0.6436,0.7528,pump
bitget,COAIUSDT,2025-09-25,3065.6667,0.8741,pump
bitget,COLLECTUSDT,2025-12-29,1.6701,0.2448,volatile_control
bitget,COMPUSDT,2026-02-06,0.5079,0.8977,pump
bitget,COREUSDT,2025-12-02,0.7694,0.7168,pump
bitget,COTIUSDT,2025-10-22,0.912,0.5653,pump
bitget,COWUSDT,2025-08-03,0.5113,0.9342,pump
bitget,CPOOLUSDT,2025-07-30,0.5009,0.5359,pump
bitget,CROUSDT,2025-08-10,1.4682,0.4554,pump
bitget,CROSSUSDT,2025-10-28,0.6314,1.3337,pump
bitget,CTCUSDT,2025-11-21,0.5315,1.0556,pump
bitget,CTSIUSDT,2025-07-29,0.7304,0.4316,pump
bitget,CUDISUSDT,2025-08-02,1.0725,0.5996,pump
bitget,CVXUSDT,2025-12-16,0.5488,0.6337,pump
bitget,CYBERUSDT,2025-07-25,2.3986,0.6328,pump
bitget,CYSUSDT,2025-12-11,20.9995,0.4152,pump
bitget,DUSDT,2025-10-31,0.5329,1.2403,pump
bitget,DBRUSDT,2025-07-19,0.8486,0.8363,pump
bitget,DEEPUSDT,2025-12-22,0.6991,0.3418,pump
bitget,DMCUSDT,2025-07-25,0.5098,0.9694,pump
bitget,DODOUSDT,2025-11-17,0.5079,1.3488,pump
bitget,DOGUSDT,2025-09-26,0.5084,1.2412,pump
bitget,DOGSUSDT,2026-03-30,0.5418,0.5368,pump
bitget,DOODUSDT,2025-07-19,0.7371,1.2287,pump
bitget,DRIFTUSDT,2025-07-19,0.5591,0.9711,pump
bitget,DTECUSDT,2025-07-22,0.875,0.5035,pump
bitget,DUSKUSDT,2025-10-20,1.2878,0.6086,pump
bitget,DYDXUSDT,2026-03-30,0.6381,0.2181,volatile_control
bitget,DYMUSDT,2025-11-03,1.2904,1.0143,pump
bitget,DegenRebornUSDT,2025-11-23,0.5199,0.4243,pump
bitget,EDENUSDT,2025-09-30,12.0,0.9724,pump
bitget,EDGEUSDT,2026-03-31,27.836,0.1524,volatile_control
bitget,EGL1USDT,2025-07-23,11.816,0.4788,pump
bitget,EIGENUSDT,2025-08-02,0.5159,0.7311,pump
bitget,ELAUSDT,2025-08-15,0.7216,0.4049,pump
bitget,ENAUSDT,2025-07-19,0.7944,0.575,pump
bitget,ENJUSDT,2026-02-28,0.6337,0.6366,pump
bitget,ENSOUSDT,2025-10-14,12.8823,0.791,pump
bitget,ERAUSDT,2025-11-04,0.6121,1.1333,pump
bitget,ESUSDT,2025-10-11,0.6572,0.5876,pump
bitget,ESIMUSDT,2026-01-05,16.8125,0.9362,pump
bitget,ESPORTSUSDT,2025-07-19,125.16,0.555,pump
bitget,ETHFIUSDT,2025-08-26,0.5748,0.4446,pump
bitget,FUSDT,2025-08-24,0.5894,0.3879,pump
bitget,FARTCOINUSDT,2025-11-16,0.6734,0.2035,volatile_control
bitget,FETUSDT,2025-10-20,0.5848,0.7024,pump
bitget,FFUSDT,2025-09-29,54.0,0.8476,pump
bitget,FHEUSDT,2025-07-23,0.5722,0.8487,pump
bitget,FIDAUSDT,2026-03-15,0.642,0.7788,pump
bitget,FILUSDT,2025-10-20,1.579,0.413,pump
bitget,FLOCKUSDT,2025-08-05,1.3608,0.3925,pump
bitget,FLOKIUSDT,2025-12-19,0.6106,0.2916,volatile_control
bitget,FLUXUSDT,2025-10-21,1.375,0.6386,pump
bitget,FOGOUSDT,2026-01-15,31.99,0.5947,pump
bitget,FORMUSDT,2025-09-24,0.5105,1.6809,pump
bitget,FRAXUSDT,2025-12-11,1.225,0.5714,pump
bitget,FROGGIEUSDT,2025-09-10,17.8462,0.7686,pump
bitget,FTTUSDT,2025-09-02,0.5849,0.7196,pump
bitget,FUELUSDT,2026-01-06,0.5214,1.0349,pump
bitget,FUNUSDT,2026-01-15,22.6667,0.7899,pump
bitget,GUSDT,2026-01-13,0.5169,1.338,pump
bitget,GAIAUSDT,2025-07-30,16.36,0.7698,pump
bitget,GAIBUSDT,2025-11-19,15.4208,0.8409,pump
bitget,GENIUSUSDT,2026-04-13,65.6667,0.5498,pump
bitget,GHOUSDT,2026-02-21,0.71,1.0394,pump
bitget,GLMUSDT,2025-10-26,0.5172,0.472,pump
bitget,GMTUSDT,2025-12-23,0.6667,0.4741,pump
bitget,GMXUSDT,2025-07-22,2.0836,0.859,pump
bitget,GNOUSDT,2025-09-11,0.513,0.8928,pump
bitget,GOATUSDT,2025-08-26,0.5221,0.4306,pump
bitget,GODSUSDT,2025-07-19,0.797,1.1101,pump
bitget,GOMININGUSDT,2025-12-13,0.5722,0.3126,pump
bitget,GOOGLONUSDT,2026-03-18,1.0893,0.2438,volatile_control
bitget,GPSUSDT,2025-08-20,0.6382,0.6861,pump
bitget,GRASSUSDT,2025-11-02,0.8844,0.9501,pump
bitget,GUNUSDT,2025-09-01,0.518,0.7777,pump
bitget,GWEIUSDT,2026-01-21,31.156,0.4601,pump
bitget,HUSDT,2025-08-21,0.5339,0.4288,pump
bitget,HEIUSDT,2025-07-23,0.5778,0.6343,pump
bitget,HFTUSDT,2025-07-22,0.566,0.5726,pump
bitget,HIPPOUSDT,2025-09-04,0.7053,0.4658,pump
bitget,HIVEUSDT,2026-04-17,0.5784,0.838,pump
bitget,HMSTRUSDT,2025-10-31,0.5754,1.4993,pump
bitget,HNTUSDT,2026-02-01,0.6929,0.4647,pump
bitget,HOLDUSDT,2025-08-31,0.5188,0.5978,pump
bitget,HOLOUSDT,2025-09-11,54.9907,0.7779,pump
bitget,HOMEUSDT,2025-07-21,0.5893,0.1483,volatile_control
bitget,HOTUSDT,2026-02-24,0.5,0.8939,pump
bitget,HPPUSDT,2026-04-30,20.2812,0.942,pump
bitget,HUMAUSDT,2025-09-05,0.5065,0.365,pump
bitget,HYPEUSDT,2026-01-16,0.555,0.4176,pump
bitget,HYPERUSDT,2025-07-19,0.9684,0.9106,pump
bitget,IAGUSDT,2025-09-22,1.1398,1.2672,pump
bitget,IAUONUSDT,2026-03-18,0.8386,0.2127,volatile_control
bitget,ICNTUSDT,2025-07-25,1.0788,0.3665,pump
bitget,ICPUSDT,2025-10-17,1.1039,0.4104,pump
bitget,IDUSDT,2025-12-23,0.6944,0.5929,pump
bitget,IDOLUSDT,2025-07-29,0.5666,0.8679,pump
bitget,IKAUSDT,2025-07-29,999.001,0.9715,pump
bitget,ILVUSDT,2025-07-19,0.8619,0.4216,pump
bitget,IMXUSDT,2025-09-01,0.9057,0.3557,pump
bitget,INUSDT,2025-08-07,31.0775,0.464,pump
bitget,INITUSDT,2026-01-21,0.5549,1.4104,pump
bitget,INJUSDT,2026-04-25,0.7819,0.4233,pump
bitget,INTERUSDT,2025-07-25,0.5858,0.6056,pump
bitget,IOUSDT,2025-09-05,0.5591,0.919,pump
bitget,IPUSDT,2025-08-12,0.5123,0.4508,pump
bitget,IRUSDT,2025-12-17,22.3273,0.8477,pump
bitget,IRYSUSDT,2025-11-25,18.4467,0.5674,pump
bitget,ITOTONUSDT,2026-03-18,1.258,0.2267,volatile_control
bitget,IVVONUSDT,2026-03-18,0.9849,0.1082,volatile_control
bitget,IWMONUSDT,2026-03-18,1.1229,0.1099,volatile_control
bitget,JASMYUSDT,2025-12-19,0.7569,0.3968,pump
bitget,JCTUSDT,2025-11-10,82.1867,0.7813,pump
bitget,JELLYJELLYUSDT,2025-08-16,1.0123,0.2161,volatile_control
bitget,JOEUSDT,2026-03-21,0.9722,0.7214,pump
bitget,JTOUSDT,2025-12-19,0.6386,0.4632,pump
bitget,JUPUSDT,2026-04-22,0.607,0.249,volatile_control
bitget,JUVUSDT,2025-07-23,0.8179,0.5296,pump
bitget,KAIAUSDT,2026-01-11,0.5067,1.1994,pump
bitget,KAIOUSDT,2026-05-06,99.0,0.7366,pump
bitget,KAITOUSDT,2025-08-26,0.5484,0.6863,pump
bitget,KASUSDT,2025-11-20,0.5121,0.6453,pump
bitget,KATUSDT,2026-03-18,22.9,0.6679,pump
bitget,KAVAUSDT,2025-10-31,0.5567,1.0365,pump
bitget,KERNELUSDT,2025-07-19,0.8463,0.7593,pump
bitget,KGENUSDT,2025-10-07,665.6667,0.9936,pump
bitget,KITEUSDT,2025-11-03,13.99,0.5801,pump
bitget,KMNOUSDT,2025-08-31,0.8225,0.4276,pump
bitget,KNCUSDT,2026-03-09,0.6083,0.6174,pump
bitget,KSMUSDT,2025-10-21,0.5889,0.7814,pump
bitget,LAUSDT,2025-08-06,0.5486,0.8877,pump
bitget,LABUSDT,2025-10-14,123.2925,0.6639,pump
bitget,LATUSDT,2025-08-06,0.5323,0.8828,pump
bitget,LAYERUSDT,2025-11-04,0.719,1.0384,pump
bitget,LDOUSDT,2025-07-25,0.5187,0.2248,volatile_control
bitget,LIGHTUSDT,2025-09-27,39.392,0.4387,pump
bitget,LINEAUSDT,2025-09-10,24.38,0.5697,pump
bitget,LINKUSDT,2025-07-31,0.5089,0.3518,pump
bitget,LISTAUSDT,2025-07-24,0.5,0.641,pump
bitget,LITUSDT,2026-01-15,194.245,0.967,pump
bitget,LMWRUSDT,2025-08-01,0.5279,1.0846,pump
bitget,LNQUSDT,2025-08-03,0.5847,1.038,pump
bitget,LPTUSDT,2025-08-19,0.5113,0.9143,pump
bitget,LUMIAUSDT,2025-10-20,0.6144,0.7872,pump
bitget,LUNAUSDT,2025-11-18,1.1459,0.7291,pump
bitget,LUNCUSDT,2025-11-18,1.5839,0.6243,pump
bitget,MUSDT,2025-07-19,0.7297,0.5423,pump
bitget,MAGMAUSDT,2025-12-16,31.7083,0.3485,pump
bitget,MAKUSDT,2025-07-19,0.5974,1.1604,pump
bitget,MANTAUSDT,2025-10-20,0.9467,1.0831,pump
bitget,MANTRAUSDT,2026-03-06,1.2,0.8325,pump
bitget,MAPOUSDT,2025-08-03,0.5102,1.0156,pump
bitget,MASUSDT,2025-09-15,0.9153,1.6887,pump
bitget,MASKUSDT,2026-04-08,0.6441,0.7203,pump
bitget,MAVUSDT,2025-07-24,0.5972,1.0989,pump
bitget,MEUSDT,2025-10-11,0.5,0.8773,pump
bitget,MEGAUSDT,2026-04-30,13.3333,0.559,pump
bitget,MEMEUSDT,2025-08-02,0.6131,0.3943,pump
bitget,MERLUSDT,2025-07-19,0.5192,1.2442,pump
bitget,METUSDT,2025-10-23,4.4,0.5598,pump
bitget,METAONUSDT,2026-03-18,1.0129,0.3344,pump
bitget,METISUSDT,2025-11-05,0.5703,1.1667,pump
bitget,MEZOUSDT,2026-04-01,24.0,0.9205,pump
bitget,MGOUSDT,2025-07-19,3.2521,0.9236,pump
bitget,MINAUSDT,2025-10-17,0.5198,0.961,pump
bitget,MIRAUSDT,2025-09-26,44.834,0.8788,pump
bitget,MLUSDT,2025-09-17,1.7386,0.836,pump
bitget,MMTUSDT,2025-11-04,27.1973,0.9706,pump
bitget,MOGUSDT,2025-10-31,0.6018,1.319,pump
bitget,MONUSDT,2025-11-24,13.0943,0.564,pump
bitget,MOODENGUSDT,2025-08-26,0.7217,0.2399,volatile_control
bitget,MORPHOUSDT,2025-08-04,0.6482,0.1653,volatile_control
bitget,MOVEUSDT,2025-12-12,0.5026,1.3726,pump
bitget,MOVRUSDT,2026-03-30,3.3689,0.6588,pump
bitget,MSFTONUSDT,2026-03-18,1.0089,0.2216,volatile_control
bitget,MUBARAKUSDT,2025-08-30,0.5056,0.5847,pump
bitget,MYXUSDT,2025-07-21,27.875,0.39,pump
bitget,NAORISUSDT,2025-07-31,70.9333,0.9025,pump
bitget,NEARUSDT,2025-10-31,0.516,0.8412,pump
bitget,NEIROCTOUSDT,2025-12-19,0.5091,0.3583,pump
bitget,NEROUSDT,2025-07-28,86.5,0.8866,pump
bitget,NESSUSDT,2026-04-23,2.6398,1.0015,pump
bitget,NEWTUSDT,2025-07-19,1.3547,0.9641,pump
bitget,NFPUSDT,2026-04-13,0.6077,0.5063,pump
bitget,NIGHTUSDT,2026-04-09,1.115,0.361,pump
bitget,NILUSDT,2025-11-15,0.5337,2.0104,pump
bitget,NMRUSDT,2025-08-09,1.7652,0.4309,pump
bitget,NODEUSDT,2025-07-19,0.8254,0.3352,pump
bitget,NOMUSDT,2025-10-01,8.152,0.6735,pump
bitget,NOTUSDT,2026-04-09,0.9322,0.8444,pump
bitget,NPCUSDT,2025-10-23,0.9005,0.3832,pump
bitget,NSUSDT,2025-08-27,0.6192,0.4323,pump
bitget,NVDAONUSDT,2026-03-18,1.7778,0.5399,pump
bitget,NXPCUSDT,2025-11-05,0.6396,0.2428,volatile_control
bitget,NYMUSDT,2026-03-07,0.5271,0.4046,pump
bitget,OGUSDT,2025-07-23,2.0828,0.2762,volatile_control
bitget,OGNUSDT,2025-08-02,0.5993,0.4134,pump
bitget,ONDOUSDT,2026-04-21,0.9072,0.2949,volatile_control
bitget,ONTUSDT,2025-08-07,0.7044,0.5951,pump
bitget,OPUSDT,2026-04-20,0.5075,0.2962,volatile_control
bitget,OPENUSDT,2025-09-08,93.152,0.714,pump
bitget,OPNUSDT,2026-03-05,9.36,0.6479,pump
bitget,ORBSUSDT,2025-12-26,2.5699,0.9522,pump
bitget,ORCAUSDT,2025-11-15,0.544,1.0315,pump
bitget,ORDERUSDT,2025-07-19,0.6506,0.7071,pump
bitget,ORDIUSDT,2025-10-23,0.5158,1.0039,pump
bitget,PARTIUSDT,2025-07-19,0.6027,1.0627,pump
bitget,PCIUSDT,2025-08-11,0.5347,0.8051,pump
bitget,PEAQUSDT,2025-08-27,0.9072,0.2937,volatile_control
bitget,PENDLEUSDT,2025-08-02,0.5271,0.4342,pump
bitget,PENGUUSDT,2025-07-20,0.5087,0.851,pump
bitget,PENGUINUSDT,2026-01-31,13.0,0.9515,pump
bitget,PEOPLEUSDT,2025-10-31,0.5984,1.0883,pump
bitget,PEPEUSDT,2025-12-17,0.7742,0.0805,volatile_control
bitget,PHAUSDT,2025-10-31,0.5257,1.1399,pump
bitget,PHBUSDT,2025-07-19,0.5312,1.2114,pump
bitget,PIUSDT,2026-02-11,0.508,0.6743,pump
bitget,PIXELUSDT,2025-09-02,0.507,0.7517,pump
bitget,PLAIUSDT,2025-11-04,24.5332,1.0146,pump
bitget,PLUMEUSDT,2025-08-26,0.672,0.1652,volatile_control
bitget,PNUTUSDT,2025-12-19,0.5597,0.4293,pump
bitget,POLUSDT,2025-12-23,0.7253,0.287,volatile_control
bitget,POLYXUSDT,2025-12-19,0.5313,0.8415,pump
bitget,PORTALUSDT,2025-07-25,0.5149,1.251,pump
bitget,PORTOUSDT,2025-07-29,0.5016,0.3774,pump
bitget,POWERUSDT,2025-12-05,52.5636,0.4692,pump
bitget,PRIMEUSDT,2025-10-18,0.505,1.5,pump
bitget,PRLUSDT,2026-03-25,7.3333,0.5418,pump
bitget,PROMUSDT,2026-02-06,0.5485,0.8248,pump
bitget,PROMPTUSDT,2025-08-06,2.2144,0.3811,pump
bitget,PROSUSDT,2026-04-28,24.792,0.5308,pump
bitget,PROVEUSDT,2025-08-05,56.9933,0.3912,pump
bitget,PSGUSDT,2026-04-29,0.5327,0.5817,pump
bitget,PUBLICUSDT,2025-08-15,11.1429,0.4359,pump
bitget,PUFFERUSDT,2025-10-11,0.6882,0.9769,pump
bitget,PUMPUSDT,2025-07-26,0.521,0.402,pump
bitget,PUMPBTCUSDT,2025-08-03,0.5161,0.7214,pump
bitget,PUNDIXUSDT,2025-10-11,0.5846,0.5604,pump
bitget,PYTHUSDT,2025-08-11,0.9563,0.4722,pump
bitget,QUSDT,2025-09-02,50.3336,0.3378,pump
bitget,QNTUSDT,2025-11-22,0.5077,0.75,pump
bitget,QTUMUSDT,2025-08-06,0.6981,0.2859,volatile_control
bitget,QUBICUSDT,2025-07-19,0.7785,0.5394,pump
bitget,RAREUSDT,2025-08-02,0.5092,0.7871,pump
bitget,RATSUSDT,2025-09-09,0.5678,0.3894,pump
bitget,RAVEUSDT,2025-12-12,78.41,0.5236,pump
bitget,RAYUSDT,2025-08-02,0.5892,0.6507,pump
bitget,RECALLUSDT,2025-10-15,27.42,0.7448,pump
bitget,REDUSDT,2025-08-15,0.5685,0.8137,pump
bitget,RENDERUSDT,2025-11-05,0.5744,1.159,pump
bitget,RESOLVUSDT,2025-07-19,0.6102,0.813,pump
bitget,REZUSDT,2025-09-26,0.5596,1.1498,pump
bitget,RHEAUSDT,2025-07-30,72.64,0.8547,pump
bitget,RIFUSDT,2026-03-30,0.5194,0.4598,pump
bitget,RIVERUSDT,2025-09-22,9.8687,0.3779,pump
bitget,RLCUSDT,2025-08-10,0.7658,0.807,pump
bitget,RLSUSDT,2025-12-01,21.3333,0.8436,pump
bitget,ROAMUSDT,2025-08-09,0.5125,0.3706,pump
bitget,ROBOUSDT,2026-02-27,23.9248,0.5942,pump
bitget,ROLLUSDT,2026-01-16,25.41,0.6072,pump
bitget,RONUSDT,2025-12-30,0.7787,0.6291,pump
bitget,ROSEUSDT,2025-10-22,0.5512,0.4536,pump
bitget,RPLUSDT,2026-01-29,0.6432,0.8297,pump
bitget,RSRUSDT,2025-10-11,0.694,0.6908,pump
bitget,RTXUSDT,2025-12-19,74.0,0.4506,pump
bitget,RVNUSDT,2025-10-31,0.5499,1.0592,pump
bitget,RVVUSDT,2025-10-18,76.6723,0.7636,pump
bitget,RWAUSDT,2025-07-23,0.5597,0.5989,pump
bitget,SUSDT,2025-11-04,0.5913,1.2479,pump
bitget,SAFEUSDT,2025-11-22,0.5337,1.0026,pump
bitget,SAGAUSDT,2025-11-04,0.5053,0.9745,pump
bitget,SAHARAUSDT,2025-07-19,1.1271,0.9741,pump
bitget,SANDUSDT,2026-01-01,0.5243,0.5289,pump
bitget,SANTOSUSDT,2025-07-26,0.6136,0.8509,pump
bitget,SAPIENUSDT,2025-08-20,30.8,0.2585,volatile_control
bitget,SATSUSDT,2025-09-09,1.0163,0.9144,pump
bitget,SDUSDT,2025-07-19,1.9277,0.8274,pump
bitget,SDEXUSDT,2025-11-28,2.4167,0.5933,pump
bitget,SENTUSDT,2026-01-22,23.713,0.4779,pump
bitget,SHELLUSDT,2025-10-11,0.5161,0.3025,pump
bitget,SIGNUSDT,2025-09-06,0.8309,0.8931,pump
bitget,SKLUSDT,2025-07-27,1.4325,0.508,pump
bitget,SKRUSDT,2026-01-21,19.5173,0.7678,pump
bitget,SKYAIUSDT,2026-04-30,42.2115,0.5031,pump
bitget,SLPUSDT,2025-07-19,0.7094,0.9048,pump
bitget,SLVONUSDT,2026-03-18,0.763,0.291,volatile_control
bitget,SNEKUSDT,2025-07-27,0.6413,0.3964,pump
bitget,SNXUSDT,2025-09-09,0.8343,0.2959,volatile_control
bitget,SOLVUSDT,2025-10-20,0.5037,0.9683,pump
bitget,SOMIUSDT,2025-09-02,20.1244,0.5152,pump
bitget,SONICUSDT,2025-12-24,0.526,0.7731,pump
bitget,SOONUSDT,2025-07-23,3.2702,0.5545,pump
bitget,SOPHUSDT,2025-10-11,0.5617,0.7093,pump
bitget,SPACEUSDT,2026-01-23,87.16,0.9069,pump
bitget,SPKUSDT,2025-07-19,4.2748,0.6869,pump
bitget,SSVUSDT,2025-12-18,0.5405,0.1607,volatile_control
bitget,STABLEUSDT,2025-12-08,17.1067,0.8733,pump
bitget,STGUSDT,2026-01-05,0.7053,0.3979,pump
bitget,STOUSDT,2025-09-18,0.8732,0.5358,pump
bitget,STORJUSDT,2025-11-04,0.5681,1.0642,pump
bitget,STRAXUSDT,2025-12-19,0.5244,0.8215,pump
bitget,STRKUSDT,2025-09-20,0.5406,0.5809,pump
bitget,STXUSDT,2025-12-19,0.6208,0.2816,volatile_control
bitget,SUIUSDT,2025-12-19,0.5032,0.2996,volatile_control
bitget,SUNUSDT,2025-09-02,0.7376,0.6675,pump
bitget,SUPERUSDT,2025-09-11,0.6587,0.9115,pump
bitget,SWARMSUSDT,2025-07-25,0.619,0.7294,pump
bitget,SWEATUSDT,2025-10-24,0.6006,0.9567,pump
bitget,SWELLUSDT,2025-07-29,0.5057,1.0109,pump
bitget,SXTUSDT,2026-01-03,0.6757,0.7257,pump
bitget,SYNUSDT,2025-07-19,0.6308,1.2161,pump
bitget,SYRUPUSDT,2025-07-19,0.6056,1.0723,pump
bitget,SYSUSDT,2025-10-11,0.7817,0.8918,pump
bitget,TACUSDT,2025-07-29,0.6363,0.4454,pump
bitget,TAGUSDT,2025-07-25,0.8379,0.192,volatile_control
bitget,TAIKOUSDT,2026-01-08,0.8306,0.963,pump
bitget,TAOUSDT,2025-09-26,0.6064,0.3731,pump
bitget,TCOMUSDT,2025-08-15,18.6667,0.7713,pump
bitget,TIAUSDT,2025-11-05,0.5064,1.4383,pump
